date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY,1994-06-30_FY,1993-06-30_FY
,revenue,3047734000.0,3873111000.0,3846260000.0,3568186000.0,3540226000.0,3218626000.0,2913634000.0,2876964000.0,3015296000.0,2666531000.0,2114979000.0,1847969000.0,2175485000.0,1986927000.0,1665600000.0,1469094000.0,1192090000.0,991194000.0,841887000.0,630744000.0,497421000.0,297700000.0,182800000.0,93900000.0,55700000.0,34200000.0,16100000.0,2400000.0
,costOfRevenue,2692165000.0,3420539000.0,3410135000.0,3184590000.0,3184786000.0,2891536000.0,2612535000.0,2584090000.0,2713272000.0,2392224000.0,1896052000.0,1639121000.0,1947867000.0,1776255000.0,1497248000.0,1319368000.0,1060310000.0,879311000.0,750310000.0,556919000.0,441185000.0,262800000.0,158600000.0,81000000.0,47700000.0,29400000.0,13700000.0,1900000.0
,grossProfit,355569000.0,452572000.0,436125000.0,383596000.0,355440000.0,327090000.0,301099000.0,292874000.0,302024000.0,274307000.0,218927000.0,208848000.0,227618000.0,210672000.0,168352000.0,149726000.0,131780000.0,111883000.0,91577000.0,73825000.0,56236000.0,34900000.0,24200000.0,12900000.0,8000000.0,4800000.0,2400000.0,500000.0
,grossProfitRatio,0.116666677603754,0.116849736555446,0.113389370453375,0.10750448547245,0.100400369919886,0.101624109169565,0.10334139428631,0.101799674935105,0.100163964002207,0.10287035852949,0.103512611709147,0.113014882825415,0.104628623042678,0.106029058943786,0.101075888568684,0.101917236065221,0.110545344730683,0.112876994816353,0.108775880848617,0.117044315918978,0.113055138403887,0.117232112865301,0.132385120350109,0.137380191693291,0.143626570915619,0.140350877192982,0.149068322981366,0.208333333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,260139000.0,314521000.0,297475000.0,265178000.0,257269000.0,222982000.0,192492000.0,191216000.0,188388000.0,161198000.0,143151000.0,134730000.0,133653000.0,135339000.0,104759000.0,90977000.0,82524000.0,71359000.0,58927000.0,44857000.0,30685000.0,21400000.0,15600000.0,7900000.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-411000.0,639000.0,-1278000.0,13061000.0,380000.0,669000.0,304000.0,488000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
