date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY
,revenue,62339000.0,147872000.0,65201000.0,71644000.0,37197000.0,0.0,0.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,62339.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.001,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,78690000.0,67135000.0,70052000.0,67798000.0,34904000.0,22130000.0,11243000.0
,GeneralAndAdministrativeExpenses,28766000.0,27920000.0,26443000.0,23061000.0,16759000.0,8266000.0,4969000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1289000.0,4052000.0,3961000.0,2808000.0,763000.0,5000.0,185000.0
,operatingExpenses,107456000.0,95055000.0,96495000.0,90859000.0,0.0,0.0,0.0
,costAndExpenses,107456000.0,95055000.0,96495000.0,90859000.0,51663000.0,30396000.0,16212000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,3401000.0,3851000.0,3831000.0,4422000.0,1944000.0,1470000.0,1106000.0
,EBITDA,-41716000.0,56668000.0,-27463000.0,-14793000.0,-12522000.0,-28926000.0,-15106000.0
,EBITDARatio,-0.669179807183304,0.383223328283921,-0.421205196239321,-0.206479258556195,-0.336640051617066,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-45117000.0,52817000.0,-31294000.0,-19215000.0,-14466000.0,-30396000.0,-16212000.0
,operatingIncomeRatio,-0.723736344824267,0.357180534516338,-0.479961963773562,-0.268201105465915,-0.388902330833132,0.0,0.0
,totalOtherIncomeExpensesNet,1289000.0,4052000.0,3961000.0,2808000.0,763000.0,5000.0,185000.0
,incomeBeforeTax,-43828000.0,56869000.0,-27333000.0,-16407000.0,-13703000.0,-28532000.0,-10516000.0
,incomeBeforeTaxRatio,-0.703059080190571,0.384582611988747,-0.41921136178893,-0.229007313941153,-0.368389923918596,0.0,0.0
,incomeTaxExpense,14000.0,46000.0,46000.0,36000.0,0.0,0.0,0.0
,netIncome,-43842000.0,56823000.0,-27379000.0,-16443000.0,-13703000.0,-28532000.0,-10516000.0
,netIncomeRatio,-0.703283658704824,0.384271532135901,-0.419916872440607,-0.229509798447881,-0.368389923918596,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.32533252720677,1.72,-0.84,-0.57,-0.767124,-1.64,-0.58624
,EPSDiluted,-1.32533252720677,1.66,-0.84,-0.57,-0.767124,-1.64,-0.58624
,weightedAverageShsOut,34159000.0,33080000.0,32567000.0,30055000.0,30162026.0,18521924.0,22089930.0
,weightedAverageShsOutDil,34159000.0,34294000.0,32567000.0,30055000.0,30162026.0,18521924.0,22089930.0
