Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,60625212.0,49521171.0,43433867.0,27793073.0,25509572.0
Revenue Growth,0.2242,0.1402,0.5628,0.0895,
Cost of Revenue,34114044.0,26218965.0,24156792.0,16148163.0,14132357.0
Gross Profit,26511168.0,23302206.0,19277075.0,11644910.0,11377215.0
R&D Expenses,9319116.0,7319575.0,5622132.0,4257400.0,3311337.0
SG&A Expense,20578058.0,15013431.0,10202776.0,7488879.0,6488352.0
Operating Expenses,29897174.0,22333006.0,15824908.0,11975611.0,10526615.0
Operating Income,-3386006.0,969200.0,3452167.0,-330701.0,850600.0
Interest Expense,30988.0,98711.0,178371.0,39489.0,42692.0
Earnings before Tax,-2482777.0,1166940.0,3741888.0,-269720.0,3594471.0
Income Tax Expense,101543.0,25685.0,8181.0,622.0,6171.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-2584320.0,1141255.0,3733707.0,-270342.0,3588300.0
Preferred Dividends,0.0,0.0,1537021.0,2444954.0,2431836.0
Net Income Com,-2584320.0,1141255.0,2196686.0,-2715296.0,1156464.0
EPS,-0.27,0.12,0.65,-4.17,2.08
EPS Diluted,-0.27,0.11,0.4,-4.3,-2.86
Weighted Average Shs Out,9914711.0,9578738.0,7579725.0,7238000.0,
Weighted Average Shs Out (Dil),9520947.0,9485271.0,3373316.0,651593.0,555805.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.4373,0.4706,0.4438,0.419,0.446
EBITDA Margin,-0.02,0.046,0.11,0.009,0.157
EBIT Margin,-0.0404,0.0256,0.0903,-0.0083,0.1426
Profit Margin,-0.043,0.023,0.051,-0.098,0.045
Free Cash Flow margin,0.0064,-0.0105,0.1012,0.0617,0.0274
EBITDA,-1188377.0,2283284.0,4788956.0,242516.0,4008766.0
EBIT,-2451789.0,1265651.0,3920259.0,-230231.0,3637163.0
Consolidated Income,-2584320.0,1141255.0,3733707.0,-270342.0,3588300.0
Earnings Before Tax Margin,-0.041,0.0236,0.0862,-0.0097,0.1409
Net Profit Margin,-0.0426,0.023,0.086,-0.0097,0.1407
