date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,662329000.0,596911000.0,540486000.0,469037000.0,438406000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0
,grossProfit,498132000.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.752091483235673,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,331939000.0,279321000.0,241239000.0,208592000.0,198500000.0
,SellingAndMarketingExpenses,10322000.0,11607000.0,9464000.0,8248000.0,7080000.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,623000000.0,480000000.0,403000000.0,337000000.0,327000000.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0
,interestExpense,71335000.0,98923000.0,65329000.0,37853000.0,28147000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,7121000.0,8105000.0,7179000.0,6530000.0,6747000.0
,EBITDA,181947000.0,322715000.0,261155000.0,204252000.0,170671000.0
,EBITDARatio,0.274707886865893,0.540641737210405,0.483185503417295,0.435470975637316,0.389298960324448
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,103491000.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.156253161193304,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,103491000.0,215687000.0,188647000.0,159869000.0,135777000.0
,incomeBeforeTaxRatio,0.156253161193304,0.361338625021151,0.349032167345685,0.340845178525362,0.309706071540992
,incomeTaxExpense,19840000.0,48091000.0,41727000.0,67681000.0,44847000.0
,netIncome,83651000.0,167596000.0,146920000.0,92188000.0,90930000.0
,netIncomeRatio,0.126298259626258,0.280772175416436,0.271829427589244,0.196547393915619,0.207410482520768
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.4410978908781,2.89,2.8,1.97,2.18
,EPSDiluted,1.4410978908781,2.88,2.79,1.96,2.17
,weightedAverageShsOut,56141610.0,58046716.0,52492104.0,46874502.0,41737636.0
,weightedAverageShsOutDil,56141610.0,58226686.0,52626850.0,47001516.0,41962907.0
