Date,2018-12-31,2017-12-31,2016-12-31
Revenue,1466000.0,1096000.0,843000.0
Revenue Growth,0.3376,0.3001,
Cost of Revenue,791000.0,583000.0,512000.0
Gross Profit,675000.0,513000.0,331000.0
R&D Expenses,2414000.0,1608000.0,1085000.0
SG&A Expense,7467000.0,6201000.0,5015000.0
Operating Expenses,9881000.0,7809000.0,7679000.0
Operating Income,-9206000.0,-7296000.0,-7348000.0
Interest Expense,3496000.0,975000.0,1854000.0
Earnings before Tax,-11747000.0,-5312000.0,-8920000.0
Income Tax Expense,6000.0,1000.0,2000.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-11753000.0,-5313000.0,-8922000.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-11753000.0,-5313000.0,-8922000.0
EPS,-264.0,-232.0,-616.0
EPS Diluted,-280.0,-232.0,-616.0
Weighted Average Shs Out,2509621.0,2509621.0,
Weighted Average Shs Out (Dil),2509621.0,2509621.0,
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.4604,0.4681,0.3926
EBITDA Margin,-5.395,-3.703,-8.05
EBIT Margin,-5.6282,-3.9571,-8.382
Profit Margin,-8.017,-4.848,-10.584
Free Cash Flow margin,-5.9891,-4.9836,-3.981
EBITDA,-7909000.0,-4059000.0,-6786000.0
EBIT,-8251000.0,-4337000.0,-7066000.0
Consolidated Income,-11753000.0,-5313000.0,-8922000.0
Earnings Before Tax Margin,-8.013,-4.8467,-10.5813
Net Profit Margin,-8.0171,-4.8476,-10.5836
