date,,2020-03-31_FY,2020-03-28_FY,2019-03-30_FY,2018-03-31_FY,2017-03-25_FY,2016-03-26_FY,2015-03-28_FY,2014-03-29_FY,2013-03-30_FY,2012-03-31_FY,2011-03-26_FY,2010-03-27_FY,2009-03-28_FY,2008-03-29_FY,2007-03-31_FY,2006-03-25_FY,2005-03-26_FY,2004-03-27_FY,2003-03-29_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-12779000.0,-12779000.0,-18686000.0,15108205.59,6657728.0,7346738.0,-11467612.0,-6100000.0,1500000.0,218498.49,-7900000.0,-21300000.0,-68600000.0,10800000.0,15138692.8,6800000.0,1500000.0,-3000000.0,18700000.0
,depreciationAndAmortization,7142000.0,4845000.0,3859000.0,3291804.09,3578799.0,3832787.0,7959044.0,5820000.0,4780000.0,4980568.32,5890000.0,6470000.0,7930000.0,8060000.0,9118054.4,7410000.0,6630000.0,6250000.0,5380000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36940000.0,-10110000.0,-3363897.6,0.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29000.0,40000.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,368000.0,368000.0,9364000.0,-4029199.2,-49987.0,1241569.0,12347079.0,-20750000.0,-910000.0,-1649214.63,11190000.0,44110000.0,8460000.0,3380000.0,-32373476.8,2220000.0,-1820000.0,-680000.0,-33820000.0
,accountsReceivables,0.0,-2482000.0,1407000.0,0.0,-3915000.0,-3189000.0,-1515000.0,-1753000.0,401000.0,937847.4,1563000.0,2188000.0,-532000.0,1788000.0,0.0,-3000000.0,-800000.0,0.0,0.0
,inventory,-10358000.0,-10358000.0,-6714000.0,130432.41,5244000.0,-6671000.0,-750000.0,-14470000.0,5225000.0,-3349312.47,5457000.0,24692000.0,11312000.0,-4450000.0,-12769198.4,-4900000.0,10400000.0,0.0,0.0
,accountsPayables,18735000.0,-14919000.0,5562000.0,773554.59,838000.0,2742000.0,11039000.0,-3138000.0,-2212000.0,-3427133.85,3277000.0,12321000.0,-6101000.0,6929000.0,0.0,-18200000.0,500000.0,0.0,0.0
,otherWorkingCapital,0.0,0.0,7464000.0,0.0,21478000.0,27620000.0,26112000.0,33304000.0,27563000.0,0.0,32093000.0,39230000.0,46956000.0,36677000.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,600000.0,3206000.0,742000.0,210499.83,-375578.0,-6065990.0,5243590.0,920000.0,800000.0,218498.49,1290000.0,2600000.0,15200000.0,-550000.0,222644.8,310000.0,1820000.0,-7380000.0,-5820000.0
,netCashProvidedByOperatingActivites,-4360000.0,-4360000.0,-4721000.0,-37807319.16,9810962.0,6355104.0,14082100.0,-20130000.0,6180000.0,4572504.93,10490000.0,31900000.0,-30000.0,11540000.0,-12257000.0,16760000.0,8130000.0,-4800000.0,-15510000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,-6432000.0,-11580000.0,-8751885.57,-5060000.0,-6476000.0,-6277000.0,-6595000.0,-6254000.0,-4500669.81,-2567000.0,-1725000.0,-4939000.0,-9402000.0,-8102886.4,-7800000.0,-4780000.0,-5090000.0,-6220000.0
,acquisitionsNet,0.0,0.0,0.0,106000000.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7000000.0,0.0,0.0,-1000000.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60860.31,0.0,0.0,0.0,0.0,185729.6,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-6432000.0,-6432000.0,-13611000.0,127724323.23,-6852272.0,-3297791.0,-8402763.0,-7210000.0,-6280000.0,-4561530.12,-1650000.0,-1790000.0,-5620000.0,-17010000.0,-7917156.8,-8140000.0,-6300000.0,-4830000.0,-5870000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1120000.0,0.0,-3121000.0,-11236558.41,-1610000.0,-2263000.0,-2003000.0,-1024000.0,-2406000.0,-3719462.88,-2743000.0,-1724000.0,-2007000.0,-1252000.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,154106.0,5200000.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70000.0,0.0,15570000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,456000.0,0.0,0.0,2247053.4,0.0,0.0,0.0,0.0,0.0,-1963493.28,0.0,0.0,0.0,0.0,-164964.8,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,10178000.0,10178000.0,18506000.0,-91066358.97,-3495037.0,-2839802.0,-5389725.0,25930000.0,840000.0,-193555.74,-9010000.0,-28870000.0,4620000.0,5490000.0,21496182.4,-8550000.0,-1800000.0,9820000.0,23140000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
