date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY
,revenue,180665000.0,230604000.0,200583000.0,156162000.0,129635000.0,179529000.0
,costOfRevenue,99913000.0,115667000.0,117876000.0,80319000.0,60034000.0,98459000.0
,grossProfit,80752000.0,114937000.0,82707000.0,75843000.0,69601000.0,81070000.0
,grossProfitRatio,0.446970913015803,0.498417200048568,0.412333049161694,0.485668728627963,0.536899757010067,0.451570498359597
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,68571000.0,76763000.0,66947000.0,64360000.0,38250000.0,35287000.0
,GeneralAndAdministrativeExpenses,38930000.0,40833000.0,36517000.0,26168000.0,28774000.0,29960000.0
,SellingAndMarketingExpenses,31820000.0,35322000.0,19888000.0,18782000.0,15042000.0,29253000.0
,otherExpenses,366000.0,1061000.0,704000.0,458000.0,175000.0,-68000.0
,operatingExpenses,137260000.0,150822000.0,120564000.0,106952000.0,80164000.0,92264000.0
,costAndExpenses,237173000.0,266489000.0,238440000.0,187271000.0,140198000.0,190723000.0
,interestExpense,75000.0,239000.0,239000.0,239000.0,239000.0,163000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,12658000.0,6826000.0,10049000.0,8388000.0,17795000.0,45241000.0
,EBITDA,-43850000.0,-29059000.0,-27808000.0,-22721000.0,7232000.0,34047000.0
,EBITDARatio,-0.242714416184651,-0.126012558325094,-0.138635876420235,-0.145496343540682,0.0557874030933004,0.189646240997276
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-56508000.0,-35885000.0,-37857000.0,-31109000.0,-10563000.0,-11194000.0
,operatingIncomeRatio,-0.312777793153073,-0.155613085635982,-0.188734837947383,-0.199209794956519,-0.0814826242912794,-0.0623520434024587
,totalOtherIncomeExpensesNet,5947000.0,-5941000.0,-10339000.0,3950000.0,1713000.0,13027000.0
,incomeBeforeTax,-48739000.0,-40882000.0,-46468000.0,-25240000.0,-3256000.0,8403000.0
,incomeBeforeTaxRatio,-0.269775551434976,-0.177282267436818,-0.231664697407058,-0.161627028342362,-0.0251166737378023,0.0468058085323263
,incomeTaxExpense,4676000.0,-89000.0,-2252000.0,-1264000.0,-886000.0,-1459000.0
,netIncome,-53169000.0,-39278000.0,-37822000.0,-24111000.0,-13167000.0,10812000.0
,netIncomeRatio,-0.294296072842,-0.170326620526964,-0.188560346589691,-0.154397356591232,-0.101569792108613,0.0602242534632288
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.787,-0.5865,-0.57,-0.3605,-0.196,-2.703
,EPSDiluted,-0.787,-0.5865,-0.57,-0.3605,-0.196,-2.703
,weightedAverageShsOut,67569135.0,66993197.0,66346393.0,66831134.0,67197519.0,38942245.0
,weightedAverageShsOutDil,67569135.0,66993197.0,66346393.0,66831134.0,67197519.0,38942245.0
