date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-573400000.0,-929500000.0,140217000.0,193764000.0,222838000.0,-70875000.0,236772000.0,19396000.0,5353000.0,-252308000.0,44099000.0
,depreciationAndAmortization,823300000.0,770900000.0,357458000.0,378012000.0,399053000.0,303500000.0,259504000.0,256616000.0,262279000.0,264144000.0,187207000.0
,deferredIncomeTax,-154700000.0,-260800000.0,-49247000.0,-71475000.0,-100878000.0,-101826000.0,-33278000.0,-40722000.0,-48713000.0,-141600000.0,-36693000.0
,stockBasedCompensation,115000000.0,90800000.0,44899000.0,41850000.0,35006000.0,28665000.0,21092000.0,16108000.0,7525000.0,5874000.0,34968000.0
,changeInWorkingCapital,-39700000.0,282597000.0,-32939000.0,84196000.0,-183602000.0,-32257000.0,491763000.0,122404000.0,-115987000.0,850994000.0,-22765000.0
,accountsReceivables,228400000.0,258800000.0,65070000.0,96745000.0,-100867000.0,-6984000.0,-18824000.0,-11895000.0,-15889000.0,30557000.0,-25610000.0
,inventory,-100500000.0,489100000.0,-48456000.0,53658000.0,-31996000.0,162164000.0,-4324000.0,-62141000.0,18186000.0,137978000.0,-42214000.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,24800000.0,1469800000.0,1187203000.0,1220142000.0,1135946000.0,1319548000.0,1351805000.0,860042000.0,737638000.0,853625000.0,2631000.0
,otherNonCashItems,59000000.0,2300000.0,31614000.0,43470000.0,-8384000.0,5022000.0,-15239000.0,9496000.0,2903000.0,-33825000.0,22409000.0
,netCashProvidedByOperatingActivites,436200000.0,596400000.0,494144000.0,586286000.0,606225000.0,302060000.0,289418000.0,237701000.0,286135000.0,135749000.0,226287000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-121200000.0,-104100000.0,-82347000.0,-68721000.0,-68314000.0,-56501000.0,-36935000.0,-36780000.0,-27957000.0,-38792000.0,-35399000.0
,acquisitionsNet,-4000000.0,-5055000000.0,0.0,-95000000.0,7000000.0,-2998000000.0,-29000000.0,-29000000.0,-8000000.0,-3142000000.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,-7558000.0,0.0,0.0,-15000000.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,12000000.0,5134000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40465000.0
,otherInvestingActivites,-500000.0,0.0,0.0,0.0,2253000.0,646000.0,441000.0,25902000.0,2301000.0,-4246000.0,-4000000.0
,netCashUsedForInvestingActivites,-120200000.0,-5154900000.0,-64305000.0,-166206000.0,-54587000.0,-3050612000.0,-75952000.0,-63411000.0,-35525000.0,-3172735000.0,14525000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1282000000.0,-3061300000.0,-550000000.0,-990379000.0,-718914000.0,-619056000.0,-1124392000.0,-907817000.0,-394356000.0,-1597326000.0,-197521000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433958000.0,0.0,1606599000.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,-175000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-14300000.0,-43700000.0,0.0,0.0,0.0,0.0,0.0,-538705000.0,-200000000.0,0.0,0.0
,otherFinancingActivites,-46500000.0,-134000000.0,-15707000.0,-38568000.0,8021000.0,-50263000.0,-11846000.0,-25658000.0,-2685000.0,-88492000.0,-3841000.0
,netCashUsedProvidedByFinancingActivities,-383800000.0,4698600000.0,-409577000.0,-413619000.0,-674373000.0,2603126000.0,190840000.0,-89669000.0,-299522000.0,2643881000.0,-191281000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-8500000.0,-100000.0,-16044000.0,19288000.0,-11921000.0,-21011000.0,-21305000.0,-2676000.0,-3815000.0,-3283000.0,-5905000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-76300000.0,140000000.0,4218000.0,25749000.0,-134656000.0,-166437000.0,383001000.0,81945000.0,-52727000.0,-396388000.0,43626000.0
,cashAtEndOfPeriod,521900000.0,598200000.0,458195000.0,453977000.0,428228000.0,562884000.0,729321000.0,346320000.0,264375000.0,317102000.0,706066000.0
,cashAtBeginningOfPeriod,598200000.0,458200000.0,453977000.0,428228000.0,562884000.0,729321000.0,346320000.0,264375000.0,317102000.0,713490000.0,662440000.0
,operatingCashFlow,436200000.0,596400000.0,494144000.0,586286000.0,606225000.0,302060000.0,289418000.0,237701000.0,286135000.0,135749000.0,226287000.0
,capitalExpenditure,-121200000.0,-104100000.0,-82347000.0,-68721000.0,-68314000.0,-56501000.0,-36935000.0,-36780000.0,-27957000.0,-38792000.0,-35399000.0
,freeCashFlow,315000000.0,492300000.0,411797000.0,517565000.0,537911000.0,245559000.0,252483000.0,200921000.0,258178000.0,96957000.0,190888000.0
