date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY
,revenue,1467458000.0,1753872000.0,1677837000.0,1323555000.0,1161338000.0,1674291000.0,1961724000.0,1741796000.0,1497588000.0,1591310000.0,1212776000.0,1206813000.0,1543093000.0,1267175000.0,1296512000.0,1259478000.0,1453937000.0,1463748000.0,1025058000.0,1085973000.0,744664000.0,224000000.0,111700000.0,135200000.0,119600000.0
,costOfRevenue,1027061000.0,1299067000.0,1246070000.0,942938000.0,795371000.0,1228518000.0,1576935000.0,1405971000.0,1199811000.0,1237341000.0,904047000.0,875755000.0,1257849000.0,981875000.0,1014908000.0,983779000.0,996053000.0,1010347000.0,661978000.0,771317000.0,501589000.0,131800000.0,49500000.0,72200000.0,58600000.0
,grossProfit,440397000.0,454805000.0,431767000.0,380617000.0,365967000.0,445773000.0,384789000.0,335825000.0,297777000.0,353969000.0,308729000.0,331058000.0,285244000.0,285300000.0,281604000.0,275699000.0,457884000.0,453401000.0,363080000.0,314656000.0,243075000.0,92200000.0,62200000.0,63000000.0,61000000.0
,grossProfitRatio,0.300108759501124,0.259314818869336,0.257335486105027,0.287571729168792,0.315125312355232,0.266245831817766,0.196148387846608,0.192803864516855,0.198837731071563,0.22243874543615,0.254563909576047,0.274324191071856,0.184852111959551,0.225146487264979,0.217201229144042,0.218899417060084,0.314926987895624,0.309753454829656,0.354204347461314,0.2897456934933,0.326422386472288,0.411607142857143,0.556848701880036,0.465976331360947,0.510033444816054
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,25072000.0,397447000.0,381807000.0,331532000.0,299859000.0,352729000.0,305238000.0,268566000.0,236065000.0,271471000.0,240022000.0,245220000.0,17563000.0,216858000.0,226710000.0,274999000.0,355715000.0,351634000.0,277707000.0,235830000.0,176867000.0,98100000.0,43300000.0,43200000.0,41200000.0
,SellingAndMarketingExpenses,323373000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-5724000.0,0.0,7043000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,348445000.0,397447000.0,381807000.0,331532000.0,299859000.0,352729000.0,305238000.0,268566000.0,252460000.0,289355000.0,250145000.0,250936000.0,281939000.0,230189000.0,304802000.0,377479000.0,413058000.0,404794000.0,336756000.0,285409000.0,212109000.0,121100000.0,54900000.0,53600000.0,51000000.0
,costAndExpenses,1375506000.0,1696514000.0,1627877000.0,1274470000.0,1095230000.0,1581247000.0,1882173000.0,1674537000.0,1452271000.0,1526696000.0,1154192000.0,1126691000.0,1539788000.0,1212064000.0,1319710000.0,1361258000.0,1409111000.0,1415141000.0,998734000.0,1056726000.0,713698000.0,252900000.0,104400000.0,125800000.0,109600000.0
,interestExpense,9702000.0,11164000.0,8716000.0,6775000.0,7485000.0,14059000.0,16904000.0,14474000.0,14110000.0,15710000.0,14326000.0,17842000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,35622000.0,33933000.0,32863000.0,29163000.0,27777000.0,26748000.0,23237000.0,19047000.0,16395000.0,17884000.0,15745000.0,19406000.0,29123000.0,31277000.0,34853000.0,38020000.0,60989000.0,55392000.0,60496000.0,45133000.0,35242000.0,23000000.0,11600000.0,10400000.0,9800000.0
,EBITDA,127574000.0,91291000.0,82823000.0,78248000.0,93885000.0,119792000.0,102788000.0,86306000.0,61712000.0,82498000.0,74329000.0,99528000.0,32428000.0,86388000.0,11655000.0,-63760000.0,105815000.0,103999000.0,86820000.0,74380000.0,66208000.0,-5900000.0,18900000.0,19800000.0,19800000.0
,EBITDARatio,0.0869353671450904,0.0520511188957917,0.0493629595723542,0.0591195681327939,0.0808420976494354,0.0715478969904276,0.052396769372246,0.0495500047077844,0.0412075951463286,0.0518428213233122,0.061288317051129,0.0824717665454383,0.0210149355871616,0.0681736934519699,0.00898950414651002,-0.0506241474642669,0.0727782565544449,0.0710497981893058,0.084697646377083,0.0684915739157419,0.0889098976182547,-0.0263392857142857,0.169203222918532,0.146449704142012,0.165551839464883
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,91952000.0,57358000.0,49960000.0,49085000.0,66108000.0,93044000.0,79551000.0,67259000.0,45317000.0,64614000.0,58584000.0,80122000.0,3305000.0,55111000.0,-23198000.0,-101780000.0,44826000.0,48607000.0,26324000.0,29247000.0,30966000.0,-28900000.0,7300000.0,9400000.0,10000000.0
,operatingIncomeRatio,0.0626607371386438,0.0327036408586259,0.0297764323948035,0.0370857274537137,0.0569239962870413,0.0555721795076244,0.0405515760626877,0.0386147401877143,0.0302599913995037,0.0406042820066486,0.0483057052580196,0.0663913961815128,0.00214180221153229,0.0434912304930258,-0.0178926226675881,-0.0808112567269932,0.0308307718972693,0.0332072187289069,0.0256804980791331,0.0269316087969038,0.0415838552689535,-0.129017857142857,0.0653536257833483,0.0695266272189349,0.0836120401337793
,totalOtherIncomeExpensesNet,-8479000.0,-25113000.0,18451000.0,2193000.0,18217000.0,-11532000.0,-6566000.0,-6775000.0,6915000.0,-6707000.0,-3812000.0,6956000.0,-237592000.0,15664000.0,-52280000.0,-109082000.0,0.0,-181000.0,0.0,-5183000.0,-2588000.0,-100000.0,-300000.0,-300000.0,-300000.0
,incomeBeforeTax,76543000.0,25154000.0,63107000.0,47276000.0,78672000.0,70391000.0,61399000.0,49827000.0,42565000.0,47067000.0,43952000.0,73441000.0,-12842000.0,41304000.0,-53442000.0,-178240000.0,-4723000.0,5613000.0,-12625000.0,-5217000.0,1845000.0,-44400000.0,0.0,0.0,2700000.0
,incomeBeforeTaxRatio,0.0521602662563426,0.0143419816269374,0.0376121160756379,0.0357189538780028,0.0677425521252211,0.042042273416031,0.0312984905114073,0.0286066795422656,0.0284223698373651,0.0295775178940621,0.0362408227075734,0.0608553272130811,-0.0083222462936453,0.0325953400280151,-0.041219826735117,-0.141518946738252,-0.00324842135525817,0.00383467646070225,-0.0123163762440759,-0.00480398683945181,0.00247762749374214,-0.198214285714286,0.0,0.0,0.0225752508361204
,incomeTaxExpense,20625000.0,7517000.0,7602000.0,20376000.0,33738000.0,32835000.0,25315000.0,19921000.0,16576000.0,22723000.0,15632000.0,-57597000.0,566000.0,2002000.0,477000.0,696000.0,1525000.0,1500000.0,-1456000.0,1498000.0,492000.0,-14800000.0,0.0,0.0,100000.0
,netIncome,49106000.0,17637000.0,49165000.0,25986000.0,40400000.0,34238000.0,32889000.0,27896000.0,25989000.0,24344000.0,28320000.0,131038000.0,-13408000.0,38241000.0,-54263000.0,-25928000.0,-5863000.0,212000.0,-11169000.0,-5249000.0,1353000.0,-29600000.0,-1000000.0,2000000.0,2600000.0
,netIncomeRatio,0.0334633086602819,0.0100560360163113,0.0293026080602585,0.0196334870859163,0.0347874606703647,0.0204492528479219,0.016765355371092,0.0160156528089397,0.0173539050793676,0.0152980877390326,0.0233513855815089,0.108581859824182,-0.00868904207329046,0.0301781521889242,-0.0418530642215421,-0.0205863063904252,-0.00403249934488221,0.000144833673555831,-0.010895968813472,-0.00483345350206681,0.00181692682874424,-0.132142857142857,-0.00895255147717099,0.014792899408284,0.0217391304347826
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.07,0.35,0.89,0.46,0.7,0.59,0.57,0.47,0.4,0.35,0.38,1.43,-0.18,0.5,-1.02,-0.72,-0.16,0.01,-0.38,-0.23,0.07,-2.53,-0.16,0.37943464238285,0.11
,EPSDiluted,1.07,0.35,0.89,0.46,0.7,0.59,0.57,0.47,0.4,0.35,0.38,1.43,-0.18,0.5,-1.024913,-0.723821,-0.166539,0.00647,-0.38,-0.23,0.07,-2.53,-0.16,0.371830977536203,0.11
,weightedAverageShsOut,45656000.0,50814000.0,54764000.0,55888000.0,57022000.0,57285000.0,57476000.0,59409000.0,61931000.0,66822000.0,70019000.0,75738000.0,75774000.0,75774000.0,52944000.0,35821000.0,35205000.0,32659000.0,28790000.0,22439000.0,18288000.0,11447000.0,6035000.0,5271000.0,2875000.0
,weightedAverageShsOutDil,45656000.0,50814000.0,54764000.0,55888000.0,57022000.0,57285000.0,57476000.0,59409000.0,61931000.0,66822000.0,70019000.0,75738000.0,75774000.0,75774000.0,52944000.0,35821000.0,35205000.0,32767000.0,28790000.0,22439000.0,18288000.0,11447000.0,6035000.0,5378788.0,2875000.0
