date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,15561400000.0,16195700000.0,15424900000.0,16380100000.0,16453200000.0,17020000000.0,15357000000.0,14945000000.0,15116000000.0,14427000000.0,13489000000.0,14440000000.0,13380000000.0,12622000000.0,12111000000.0,14057000000.0,14545000000.0,14555000000.0,61257000000.0,13694000000.0,6916000000.0,6345900000.0,6161400000.0,5849200000.0,5670300000.0,5504700000.0,5268800000.0,5044800000.0,5046600000.0,5167500000.0,5140400000.0,4840800000.0,4787600000.0,4842800000.0,4848000000.0
,costOfRevenue,9063700000.0,10013100000.0,8937100000.0,9924900000.0,10137400000.0,10944000000.0,9642000000.0,9357000000.0,5612000000.0,5029000000.0,4531000000.0,5755000000.0,4967000000.0,4673000000.0,4535000000.0,6445000000.0,6610000000.0,6307000000.0,52753000000.0,4128000000.0,2116000000.0,2153600000.0,2043400000.0,1686800000.0,1625500000.0,1745200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,6497700000.0,6182600000.0,6487800000.0,6455200000.0,6315800000.0,6076000000.0,5715000000.0,5588000000.0,9504000000.0,9398000000.0,8958000000.0,8685000000.0,8413000000.0,7949000000.0,7576000000.0,7612000000.0,7935000000.0,8248000000.0,8504000000.0,9566000000.0,4800000000.0,4192300000.0,4118000000.0,4162400000.0,4044800000.0,3759500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.417552405310576,0.381743302234544,0.420605644120869,0.394087948181025,0.383864536989765,0.356991774383079,0.372142996679039,0.373904315824691,0.628737761312517,0.651417481111804,0.66409667136185,0.601454293628809,0.628774289985052,0.629773411503724,0.625547023367187,0.541509568186669,0.545548298384325,0.5666781174854,0.138824950617889,0.698554111289616,0.694042799305957,0.660631273735798,0.668354594734963,0.711618682896806,0.713330864328166,0.682961832615765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,146600000.0,124500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
