Date,2018-09-30,2017-09-30,2016-09-30,2016-09-24,2015-12-31,2015-09-26,2014-12-31
Revenue,141381000.0,122544000.0,119773000.0,,0.0,,0.0
Revenue Growth,0.1537,0.0231,0.0,,0.0,,
Cost of Revenue,30780000.0,26684000.0,20414000.0,,0.0,,0.0
Gross Profit,110601000.0,95860000.0,99359000.0,103346000.0,99359000.0,0.0,0.0
R&D Expenses,0.0,0.0,0.0,,0.0,,
SG&A Expense,60114000.0,58301000.0,60673000.0,,0.0,,
Operating Expenses,117913000.0,107757000.0,100642000.0,127318000.0,114139000.0,,3530445.0
Operating Income,-7312000.0,-11897000.0,-1283000.0,255000.0,5634000.0,-142000.0,-3530445.0
Interest Expense,20648000.0,29358000.0,58327000.0,-58100000.0,-58327000.0,,0.0
Earnings before Tax,-20414000.0,-48930000.0,-59570000.0,,-3526206.0,,-142000.0
Income Tax Expense,182000.0,184000.0,307000.0,,0.0,,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,,0.0,,
Net Income - Discontinued ops,0.0,0.0,0.0,,0.0,,
Net Income,-20596000.0,-49114000.0,-59877000.0,,-3526206.0,,
Preferred Dividends,0.0,0.0,0.0,,0.0,,
Net Income Com,-20596000.0,-49114000.0,-59877000.0,,-3526206.0,,-142000.0
EPS,-0.99,-2.68,-5.11,,-1.27,,-0.06
EPS Diluted,-0.99,-2.68,-5.11,,-1.27,,-0.06
Weighted Average Shs Out,21484707.0,22390447.0,10000000.0,,10000000.0,,10000000.0
Weighted Average Shs Out (Dil),20754549.0,18296480.0,11722595.0,,2787207.0,,
Dividend per Share,0.0,0.0,0.0,,0.0,,
Gross Margin,0.7823,0.7822,0.8296,,0.0,,0.0
EBITDA Margin,0.298,0.116,0.282,,,,
EBIT Margin,0.0017,-0.1597,-0.0104,,0.0,,
Profit Margin,-0.146,-0.401,-0.5,,,,
Free Cash Flow margin,0.0663,0.0256,0.0765,,0.0,,
EBITDA,42066000.0,14238000.0,33767000.0,,-3526206.0,,
EBIT,234000.0,-19572000.0,-1243000.0,255000.0,5634000.0,,-3526206.0
Consolidated Income,-20596000.0,-49114000.0,-59877000.0,,-3526206.0,,
Earnings Before Tax Margin,-0.1444,-0.3993,-0.4974,,0.0,,0.0
Net Profit Margin,-0.1457,-0.4008,-0.4999,,0.0,,
