date,,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY
,revenue,33600000000.0,32406000000.0,33347000000.0,32180000000.0,34532000000.0,8875000000.0,16891000000.0,0.0,33679000000.0,32563000000.0,274458000000.0,35635000000.0,40146000000.0,41028000000.0,22328000000.0,27428000000.0
,costOfRevenue,13389000000.0,13403000000.0,14938000000.0,15234000000.0,18969000000.0,4660000000.0,9777000000.0,0.0,19015000000.0,17492000000.0,422116000000.0,16746000000.0,17191000000.0,16567000000.0,8604000000.0,12656000000.0
,grossProfit,20211000000.0,19003000000.0,18409000000.0,16946000000.0,15563000000.0,4215000000.0,7114000000.0,0.0,14664000000.0,15071000000.0,-147658000000.0,18889000000.0,22955000000.0,24461000000.0,13724000000.0,14772000000.0
,grossProfitRatio,0.601517857142857,0.586403752391532,0.55204366209854,0.526600372902424,0.450683424070427,0.474929577464789,0.421171037830797,0.281978091142996,0.435404851687995,0.462825906703928,-0.537998528007928,0.53006875263084,0.571787973895282,0.596202593350882,0.614654245790039,0.538573720285839
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,7428000000.0,8087000000.0,7994000000.0,8479000000.0,9563000000.0,2371000000.0,4841000000.0,0.0,9592000000.0,9438000000.0,568063000000.0,11355000000.0,12673000000.0,12178000000.0,6838000000.0,6624000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,10000000.0,-233000000.0,155000000.0,487000000.0,59000000.0,0.0,0.0,33000000.0,2946636000000.0,-153000000.0,889738000000.0,0.0,0.0,0.0,0.0,21107000000.0
,operatingExpenses,19789000000.0,16341000000.0,16645000000.0,16636000000.0,17458000000.0,3795000000.0,8028000000.0,33000000.0,9592000000.0,9285000000.0,1457801000000.0,11355000000.0,12673000000.0,12178000000.0,6838000000.0,27731000000.0
,costAndExpenses,33178000000.0,29744000000.0,31583000000.0,31870000000.0,36427000000.0,8455000000.0,17805000000.0,33000000.0,33571000000.0,33158000000.0,1879917000000.0,28101000000.0,29864000000.0,28745000000.0,15442000000.0,40387000000.0
,interestExpense,2563000000.0,2365000000.0,2495000000.0,2182000000.0,2051000000.0,516000000.0,918000000.0,553459000000.0,1011000000.0,1464000000.0,69468000000.0,1362000000.0,1433000000.0,1533000000.0,0.0,1248000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,9391000000.0,8580000000.0,8150000000.0,7088000000.0,5349000000.0,1297000000.0,2934000000.0,0.0,4858000000.0,6248000000.0,208263000000.0,8396000000.0,9023000000.0,9592000000.0,6269000000.0,4720000000.0
,EBITDA,9813000000.0,11242000000.0,9914000000.0,7398000000.0,3454000000.0,1717000000.0,2020000000.0,553435000000.0,4966000000.0,5653000000.0,-1044871000000.0,5754000000.0,-19887000000.0,12076000000.0,8442000000.0,4417000000.0
,EBITDARatio,0.292053571428571,0.346911065852003,0.297298107775812,0.229894344313238,0.100023166917642,0.193464788732394,0.119590314368599,-0.771373945001716,0.147450933816325,0.173601940853116,-3.80703422745921,0.161470464431037,-0.495366910775669,0.294335575704397,0.37809029021856,0.161039813329444
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,422000000.0,2662000000.0,1764000000.0,310000000.0,-1895000000.0,420000000.0,-914000000.0,-33000000.0,108000000.0,-595000000.0,-1253134000000.0,-2642000000.0,-28910000000.0,2484000000.0,2173000000.0,-303000000.0
,operatingIncomeRatio,0.0125595238095238,0.0821452817379498,0.0528983116922062,0.00963331261653201,-0.0548766361635584,0.0473239436619718,-0.0541116570954946,-1.37878807047396,0.00320674604352861,-0.0182722722107914,-4.5658497839378,-0.0741405921144942,-0.720121556319434,0.0605440187189237,0.0973217484772483,-0.0110471051480239
,totalOtherIncomeExpensesNet,-6000000.0,-6000000.0,-40000000.0,7000000.0,15000000.0,-3000000.0,-19000000.0,0.0,-2744000000.0,-2704000000.0,-10014000000.0,0.0,0.0,0.0,0.0,8000000.0
,incomeBeforeTax,-1978000000.0,303000000.0,-771000000.0,-1854000000.0,-3919000000.0,-95000000.0,-1815000000.0,-23000000.0,-2636000000.0,-3299000000.0,-1253134000000.0,-4060000000.0,-29945000000.0,1483000000.0,0.0,-1603000000.0
,incomeBeforeTaxRatio,-0.0588690476190476,0.00935012034808369,-0.0231205205865595,-0.0576134244872592,-0.113488937796826,-0.0107042253521127,-0.107453673553964,-1.53487246717388,-0.0782683571364945,-0.10131130424101,-4.5658497839378,-0.113932931107058,-0.745902456035471,0.0361460466023204,0.0,-0.0584439259151232
,incomeTaxExpense,-35000000.0,14000000.0,435000000.0,141000000.0,-574000000.0,56000000.0,45000000.0,3000000.0,254000000.0,166000000.0,-712000000.0,1264000000.0,365000000.0,-488000000.0,0.0,0.0
