date,,2021-01-02_FY,2019-12-29_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2009-01-03_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2005-02-01_FY,2005-01-01_FY,2004-01-03_FY,2002-12-28_FY,2001-12-29_FY,2000-12-30_FY,2000-01-01_FY,1999-01-02_FY,1998-01-03_FY,1996-12-28_FY,1995-12-30_FY,1994-12-31_FY
,revenue,3592000000.0,4067700000.0,4070400000.0,4000300000.0,3711800000.0,3593100000.0,3492600000.0,3237500000.0,2937900000.0,2854200000.0,2619200000.0,2362500000.0,2853300000.0,2841200000.0,2473400000.0,2362200000.0,2407000000.0,2407200000.0,2233200000.0,2109100000.0,2095700000.0,2175700000.0,1945600000.0,1772600000.0,1672200000.0,1485300000.0,1292100000.0,1194300000.0
,costOfRevenue,1844000000.0,1886000000.0,1870700000.0,1862000000.0,1803500000.0,1704500000.0,1687700000.0,1579200000.0,1537000000.0,1516300000.0,1408100000.0,1304900000.0,1568700000.0,1574600000.0,1387500000.0,1288700000.0,1319000000.0,1319800000.0,1268500000.0,1144200000.0,1134100000.0,1169400000.0,1032800000.0,948800000.0,828400000.0,734500000.0,628600000.0,555900000.0
,grossProfit,1748000000.0,2181700000.0,2199700000.0,2138300000.0,1908300000.0,1888600000.0,1804900000.0,1658300000.0,1400900000.0,1337900000.0,1211100000.0,1057600000.0,1284600000.0,1266600000.0,1085900000.0,1073500000.0,1088000000.0,1087400000.0,964700000.0,964900000.0,961600000.0,1006300000.0,912800000.0,823900000.0,843800000.0,750800000.0,663500000.0,638400000.0
,grossProfitRatio,0.486636971046771,0.536347321582221,0.540413718553459,0.534534909881759,0.514117139932108,0.525618546658874,0.516778331329096,0.512216216216216,0.476837196637054,0.468747810244552,0.462393097128894,0.447661375661376,0.450215539901167,0.445797550330846,0.439031292957063,0.454449242231818,0.452014956377233,0.451728148886673,0.431981013791868,0.457493717699493,0.458844300233812,0.462517810359884,0.469161184210526,0.464797472639061,0.504604712354981,0.505487106981754,0.513505146660475,0.534539060537553
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,61200000.0,61200000.0,60900000.0,0.0,49300000.0,52400000.0,48400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,55600000.0,55600000.0,55700000.0,0.0,54900000.0,51400000.0,49900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510400000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,8000000.0,1219400000.0,1128900000.0,1139300000.0,100000.0,1014900000.0,1006300000.0,967500000.0,868000000.0,0.0,876300000.0,800600000.0,895800000.0,941800000.0,883000000.0,0.0,1000000.0,945100000.0,814600000.0,761500000.0,813000000.0,754500000.0,663200000.0,639900000.0,578300000.0,530300000.0,474800000.0,0.0
