date,,2021-01-02_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2009-01-03_FY,2007-12-29_FY,2006-12-31_FY,2006-12-30_FY,2005-12-31_FY,2005-01-01_FY,2003-12-27_FY,2002-12-28_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,13770000000.0,13578000000.0,13547000000.0,12854000000.0,13014000000.0,13525000000.0,14580000000.0,14792000000.0,14197000000.0,13198000000.0,12397000000.0,12575000000.0,12822000000.0,11776000000.0,10906700000.0,10906000000.0,10177200000.0,9614000000.0,8812000000.0,8304000000.0,8853300000.0,6954700000.0,6984200000.0,6762000000.0,6830100000.0,6676600000.0,7003700000.0,6562000000.0
,costOfRevenue,9043000000.0,9235000000.0,8910000000.0,8367000000.0,8259000000.0,8191000000.0,9422000000.0,8637000000.0,8733000000.0,7750000000.0,7108000000.0,7184000000.0,7455000000.0,6597000000.0,6081500000.0,6081000000.0,5611600000.0,5299000000.0,4899000000.0,4569000000.0,4128500000.0,3327000000.0,3037100000.0,3005000000.0,2982800000.0,2871400000.0,2918900000.0,2694600000.0
,grossProfit,4727000000.0,4343000000.0,4637000000.0,4487000000.0,4755000000.0,5334000000.0,5158000000.0,6155000000.0,5464000000.0,5448000000.0,5289000000.0,5391000000.0,5367000000.0,5179000000.0,4825200000.0,4825000000.0,4565600000.0,4315000000.0,3913000000.0,3735000000.0,4724800000.0,3627700000.0,3947100000.0,3757000000.0,3847300000.0,3805200000.0,4084800000.0,3867400000.0
,grossProfitRatio,0.343282498184459,0.319855648843718,0.342289805861076,0.349074218142213,0.365375749193177,0.394380776340111,0.353772290809328,0.416103299080584,0.384870042966824,0.412789816638885,0.426635476324917,0.428707753479125,0.418577445016378,0.439792798913043,0.442406960858922,0.442417018155144,0.448610619816846,0.448824630746828,0.444053563322742,0.44978323699422,0.533676708120136,0.521618473837836,0.565147046189972,0.555604850635907,0.56328604266409,0.569930803103376,0.583234576009823,0.589362999085645
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,144000000.0,154000000.0,148000000.0,0.0,193000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,2966000000.0,2755000000.0,2793000000.0,2852000000.0,3360000000.0,3150000000.0,4014000000.0,3220000000.0,3799000000.0,3472000000.0,3249000000.0,3365000000.0,3414000000.0,3311000000.0,3059400000.0,3059000000.0,2815300000.0,2634000000.0,2369000000.0,2227000000.0,3523600000.0,2551400000.0,2585700000.0,2514000000.0,2366800000.0,2458700000.0,2566700000.0,2448700000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,121000000.0,188000000.0,-16000000.0,-16000000.0,-62000000.0,-91000000.0,10000000.0,4000000.0,24000000.0,-11000000.0,0.0,-22000000.0,-12000000.0,-2000000.0,0.0,13000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
