date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,7301800000.0,9298200000.0,10233100000.0,7267100000.0,4197900000.0,5762000000.0,8324300000.0,8706800000.0,8726700000.0,7198200000.0,3755600000.0,2666700000.0,4615200000.0,4097100000.0,3207700000.0,2031869000.0,857899000.0,600157000.0,549600000.0
,costOfRevenue,7544800000.0,8408100000.0,9260300000.0,6756600000.0,4062200000.0,5422200000.0,7714000000.0,8258800000.0,8067700000.0,6750800000.0,3642400000.0,2613100000.0,4210000000.0,3853000000.0,2818300000.0,1731625000.0,730780000.0,0.0,460300000.0
,grossProfit,-243000000.0,890100000.0,972800000.0,510500000.0,135700000.0,339800000.0,610300000.0,448000000.0,659000000.0,447400000.0,113200000.0,53600000.0,405200000.0,244100000.0,389400000.0,300244000.0,127119000.0,0.0,89300000.0
,grossProfitRatio,-0.0332794653373141,0.0957282054591211,0.0950640568351721,0.0702481044708343,0.0323256866528502,0.0589725789656369,0.0733154739737876,0.0514540359259429,0.075515372362978,0.0621544274957628,0.0301416551283417,0.0200997487531406,0.0877968452071416,0.0595787264162456,0.121395392337189,0.14776740035898,0.148174785143706,0.0,0.162481804949054
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,248300000.0,274700000.0,247600000.0,169800000.0,106100000.0,126000000.0,133400000.0,120500000.0,103500000.0,81400000.0,59000000.0,64300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,3500000.0,-4100000.0,7300000.0,0.0,-400000.0,1600000.0,900000.0,6300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,359000000.0,397800000.0,360900000.0,324100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,7903800000.0,8805900000.0,9621200000.0,7080700000.0,4289500000.0,5681300000.0,7957800000.0,8469100000.0,8253700000.0,6906300000.0,3759200000.0,2692400000.0,4534700000.0,3940600000.0,3052500000.0,1911756000.0,837438000.0,0.0,542000000.0
,interestExpense,129000000.0,131100000.0,125900000.0,93800000.0,54400000.0,58300000.0,40600000.0,37700000.0,45700000.0,51200000.0,34100000.0,25500000.0,23700000.0,30600000.0,25200000.0,20390000.0,8327000.0,0.0,5700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,26000000.0,23600000.0,38100000.0,153300000.0,116400000.0,134000000.0,111500000.0,89800000.0,82500000.0,74100000.0,61100000.0,52400000.0,40900000.0,33100000.0,22800000.0,16092000.0,12374000.0,0.0,7400000.0
,EBITDA,-576000000.0,515900000.0,650000000.0,339700000.0,24800000.0,214700000.0,478000000.0,327500000.0,555500000.0,366000000.0,57500000.0,26700000.0,121400000.0,189600000.0,178000000.0,136205000.0,32835000.0,600157000.0,15000000.0
,EBITDARatio,-0.0788846585773371,0.0554838570906197,0.0635193636336985,0.0467449188809842,0.00590771576264323,0.0372613675807011,0.0574222457143544,0.0376142784949694,0.0636552190404162,0.0508460448445445,0.0153104696985834,0.0100123748453144,0.0263043855087537,0.0462766346928315,0.05549147364155,0.0670343412887347,0.0382737361857282,1.0,0.027292576419214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-602000000.0,492300000.0,611900000.0,186400000.0,-91600000.0,80700000.0,366500000.0,237700000.0,473000000.0,291900000.0,-3600000.0,-25700000.0,80500000.0,156500000.0,155200000.0,120113000.0,20461000.0,600157000.0,7600000.0
