date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,7536000000.0,7924000000.0,5407000000.0,5732000000.0,5449000000.0,5142000000.0,4945000000.0,4531000000.0,4111000000.0,3803000000.0,3772000000.0,3903000000.0,3824000000.0,4259000000.0,4550000000.0,3767000000.0,3614000000.0,3181000000.0,2843000000.0,2561000000.0,2330994000.0,2128223000.0,2054289000.0,1942384000.0,1808749000.0,1655651000.0,1512506000.0,1442200000.0,1304200000.0,1161100000.0,1048900000.0,974400000.0,916000000.0,883100000.0,775800000.0,607900000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,7536000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000000.0,16000000.0,20000000.0,411000000.0,362000000.0,354000000.0,0.0,260000000.0,204000000.0,202000000.0,184000000.0,171729000.0,151170000.0,144849000.0,139030000.0,117034000.0,97909000.0,85405000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576000000.0,624000000.0,630000000.0,0.0,615000000.0,536000000.0,472000000.0,392000000.0,351104000.0,311979000.0,290832000.0,282690000.0,259291000.0,244862000.0,230551000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,20000000.0,5399000000.0,5103000000.0,4949000000.0,4584000000.0,4208000000.0,4171000000.0,3763000000.0,3491000000.0,3576000000.0,3220000000.0,3266000000.0,3231000000.0,3015000000.0,3091000000.0,2821000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,6037000000.0,5452000000.0,5156000000.0,5002000000.0,4637000000.0,4261000000.0,4224000000.0,3817000000.0,3545000000.0,3627000000.0,3271000000.0,3321000000.0,3284000000.0,3067000000.0,3221000000.0,2944000000.0,2814000000.0,2701000000.0,2564000000.0,2340000000.0,2222330000.0,1806650000.0,1747182000.0,1547825000.0,1526328000.0,1360463000.0,1263178000.0,228200000.0,326000000.0,300100000.0,181000000.0,175700000.0,5500000.0,5200000.0,5100000.0,2000000.0
,interestExpense,54000000.0,53000000.0,53000000.0,53000000.0,53000000.0,53000000.0,53000000.0,54000000.0,54000000.0,54000000.0,54000000.0,55000000.0,53000000.0,52000000.0,53000000.0,51000000.0,38000000.0,34000000.0,35000000.0,39000000.0,36788000.0,33043000.0,28012000.0,20821000.0,20102000.0,17231000.0,9961000.0,7400000.0,6700000.0,6600000.0,6400000.0,6600000.0,5500000.0,5200000.0,5100000.0,2000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,81000000.0,72000000.0,63000000.0,55000000.0,48000000.0,52000000.0,51000000.0,50000000.0,44000000.0,42000000.0,41000000.0,38000000.0,32000000.0,36000000.0,38000000.0,33000000.0,28000000.0,30000000.0,22000000.0,25000000.0,18269000.0,16016000.0,11793000.0,11327000.0,7100000.0,9641000.0,9923000.0,10500000.0,10100000.0,6000000.0,5000000.0,6300000.0,0.0,0.0,0.0,0.0
,EBITDA,7597000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,1.00809447983015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,7516000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.198911889596603,0.311963654719838,0.0464213057148141,0.127355198883461,0.149018168471279,0.171334111240762,0.145803842264914,0.157581107923196,0.137679396740452,0.0462792532211412,0.132820784729586,0.149116064565719,0.141213389121339,0.279877905611646,0.292087912087912,0.218476241040616,0.221361372440509,0.150895944671487,0.0981357720717552,0.0862944162436548,0.0466170226092388,0.151099297395057,0.149495518887557,0.203131306682922,0.156141620534414,0.178291197843024,0.164844304749865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,10000000.0,9000000.0,5000000.0,5000000.0,5000000.0,7000000.0,8000000.0,9000000.0,10000000.0,10000000.0,9000000.0,12000000.0,13000000.0,19000000.0,18000000.0,16000000.0,11000000.0,9000000.0,14000000.0,13000000.0,11357000.0,10064000.0,8252000.0,8179000.0,10599000.0,10729000.0,11267000.0,301400000.0,265400000.0,213500000.0,177700000.0,161100000.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,1499000000.0,2472000000.0,251000000.0,730000000.0,812000000.0,881000000.0,721000000.0,714000000.0,566000000.0,176000000.0,501000000.0,582000000.0,540000000.0,1192000000.0,1329000000.0,823000000.0,800000000.0,480000000.0,279000000.0,221000000.0,108664000.0,321573000.0,307107000.0,394559000.0,282421000.0,295188000.0,249328000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.198911889596603,0.311963654719838,0.0464213057148141,0.127355198883461,0.149018168471279,0.171334111240762,0.145803842264914,0.157581107923196,0.137679396740452,0.0462792532211412,0.132820784729586,0.149116064565719,0.141213389121339,0.279877905611646,0.292087912087912,0.218476241040616,0.221361372440509,0.150895944671487,0.0981357720717552,0.0862944162436548,0.0466170226092388,0.151099297395057,0.149495518887557,0.203131306682922,0.156141620534414,0.178291197843024,0.164844304749865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,283000000.0,475000000.0,-36000000.0,-315000000.0,221000000.0,247000000.0,196000000.0,197000000.0,145000000.0,10000000.0,124000000.0,150000000.0,111000000.0,337000000.0,399000000.0,221000000.0,216000000.0,106000000.0,41000000.0,28000000.0,-9701000.0,66851000.0,65540000.0,95184000.0,58661000.0,-67838000.0,-48098000.0,64800000.0,37900000.0,30900000.0,20800000.0,18700000.0,24500000.0,8100000.0,8400000.0,6000000.0
,netIncome,1216000000.0,1997000000.0,287000000.0,1045000000.0,591000000.0,634000000.0,525000000.0,517000000.0,421000000.0,166000000.0,377000000.0,432000000.0,429000000.0,855000000.0,930000000.0,602000000.0,584000000.0,374000000.0,238000000.0,193000000.0,118365000.0,254722000.0,241567000.0,299375000.0,223760000.0,227350000.0,201230000.0,216000000.0,171300000.0,146300000.0,129000000.0,114500000.0,128700000.0,90700000.0,83500000.0,52500000.0
