Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,296000000.0,282000000.0,168000000.0,0.0
Short-term investments,9000000.0,25000000.0,25000000.0,0.0
Cash and short-term investments,305000000.0,307000000.0,193000000.0,0.0
Receivables,12000000.0,406000000.0,372000000.0,0.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,330000000.0,741000000.0,594000000.0,0.0
Property Plant & Equipment Net,47000000.0,31000000.0,24000000.0,0.0
Goodwill and Intangible Assets,634000000.0,641000000.0,648000000.0,0.0
Long-term investments,601000000.0,2000000.0,5000000.0,0.0
Tax assets,3000000.0,0.0,0.0,
Total non-current assets,711000000.0,675000000.0,682000000.0,
Total assets,1041000000.0,1416000000.0,1276000000.0,0.0
Payables,41000000.0,33000000.0,28000000.0,0.0
Short-term debt,7000000.0,9000000.0,4000000.0,0.0
Total current liabilities,345000000.0,705000000.0,641000000.0,0.0
Long-term debt,977000000.0,0.0,10000000.0,0.0
Total debt,984000000.0,9000000.0,14000000.0,
Deferred revenue,185000000.0,573000000.0,528000000.0,
Tax Liabilities,0.0,38000000.0,56000000.0,
Deposit Liabilities,0.0,0.0,0.0,
Total non-current liabilities,1040000000.0,50000000.0,75000000.0,
Total liabilities,1385000000.0,755000000.0,716000000.0,0.0
Other comprehensive income,0.0,0.0,0.0,
Retained earnings (deficit),-336000000.0,0.0,0.0,0.0
Total shareholders equity,-344000000.0,661000000.0,560000000.0,0.0
Investments,610000000.0,27000000.0,30000000.0,26000000.0
Net Debt,688000000.0,-298000000.0,-179000000.0,
Other Assets,0.0,28000000.0,29000000.0,
Other Liabilities,0.0,663000000.0,609000000.0,0.0
