Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Depreciation & Amortization,829800000.0,793700000.0,587300000.0,216400000.0,216700000.0
Stock-based compensation,39800000.0,14200000.0,15400000.0,2400000.0,11600000.0
Operating Cash Flow,816800000.0,573200000.0,468200000.0,310200000.0,289100000.0
Capital Expenditure,-776400000.0,-639300000.0,-490400000.0,-227200000.0,-223100000.0
Acquisitions and disposals,-226400000.0,-1300000.0,17000000.0,-272500000.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-980500000.0,-640400000.0,-424200000.0,-490600000.0,-232200000.0
Issuance (repayment) of debt,310100000.0,289500000.0,364100000.0,260300000.0,77600000.0
Issuance (buybacks) of shares,0.0,0.0,0.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,256100000.0,52900000.0,258600000.0,360000000.0,-118100000.0
Effect of forex changes on cash,-18600000.0,1700000.0,3700000.0,-12200000.0,-6700000.0
Net cash flow / Change in cash,73800000.0,-12600000.0,306300000.0,167400000.0,-67900000.0
Free Cash Flow,40400000.0,-66100000.0,-22200000.0,83000000.0,66000000.0
Net Cash/Marketcap,-2.31,-1.581,-1.3553,-1.3553,-1.3553
