date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,revenue,1876700000.0,3377000000.0,2427200000.0,3676200000.0,2274300000.0,3006200000.0,3880300000.0,4441200000.0,2973100000.0,2845300000.0,2798900000.0,1317800000.0
,costOfRevenue,0.0,650600000.0,623100000.0,1251400000.0,542900000.0,1608200000.0,1970600000.0,2119800000.0,1100400000.0,477900000.0,429000000.0,348400000.0
,grossProfit,0.0,2726400000.0,1804100000.0,2424800000.0,1731400000.0,1398000000.0,1909700000.0,2321400000.0,1872700000.0,2367400000.0,2369900000.0,969400000.0
,grossProfitRatio,0.0,0.807343796268878,0.743284442979565,0.659594146129155,0.761289187881986,0.46503891956623,0.492152668608097,0.522696568495001,0.629881268709428,0.832038800829438,0.846725499303298,0.735619972681742
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,349300000.0,1452300000.0,1437300000.0,1239700000.0,1460300000.0,1723000000.0,1659800000.0,1556800000.0,1183700000.0,323500000.0,177200000.0,236600000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,947400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1296700000.0,1469100000.0,1448400000.0,1178400000.0,1491600000.0,1715600000.0,1629500000.0,1540300000.0,1190800000.0,355500000.0,393700000.0,225900000.0
,costAndExpenses,0.0,2119700000.0,2071500000.0,2632300000.0,2242100000.0,3468400000.0,3775400000.0,3693900000.0,2291200000.0,833400000.0,822700000.0,574300000.0
,interestExpense,257500000.0,-23900000.0,82200000.0,65500000.0,61300000.0,58000000.0,55700000.0,45500000.0,24600000.0,513700000.0,251100000.0,31300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,52100000.0,65600000.0,46900000.0,41300000.0,72000000.0,322800000.0,192100000.0,163600000.0,107800000.0,83100000.0,24500000.0,28600000.0
,EBITDA,855000000.0,471600000.0,276900000.0,475800000.0,169700000.0,364500000.0,410400000.0,409400000.0,193100000.0,3136500000.0,3347100000.0,1432400000.0
,EBITDARatio,0.455586934512708,0.139650577435594,0.114082069874753,0.129427125836462,0.0746163654750912,0.121249417869736,0.105765018168698,0.092182293073944,0.0649490430863409,1.10234421677855,1.19586266033084,1.0869631203521
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,1257300000.0,355700000.0,1043900000.0,32200000.0,-462200000.0,104900000.0,747300000.0,681900000.0,2011900000.0,1976200000.0,743500000.0
,operatingIncomeRatio,0.0,0.372312703583062,0.146547462096243,0.283961699581089,0.0141582025238535,-0.153748918900938,0.0270339922170966,0.168265333693596,0.229356563855908,0.707095912557551,0.706063096216371,0.564197905600243
,totalOtherIncomeExpensesNet,0.0,23900000.0,-4500000.0,-88400000.0,-13100000.0,-864400000.0,-887000000.0,-696700000.0,-1758000000.0,829100000.0,496500000.0,65100000.0
