Date,2018-12-31,2018-09-30,2017-09-30,2016-09-30,2015-09-30
Cash and cash equivalents,35195000.0,40796000.0,35943000.0,25693000.0,38494000.0
Short-term investments,0.0,21360000.0,14345000.0,0.0,0.0
Cash and short-term investments,35195000.0,62156000.0,50288000.0,25693000.0,38494000.0
Receivables,0.0,226394000.0,217744000.0,0.0,0.0
Inventories,508000.0,0.0,0.0,0.0,0.0
Total current assets,41399000.0,288550000.0,268032000.0,30994000.0,44584000.0
Property Plant & Equipment Net,8896000.0,9040000.0,8454000.0,4556000.0,4261000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0
Long-term investments,21725000.0,36368000.0,32318000.0,21893000.0,35805000.0
Tax assets,0.0,2277000.0,3421000.0,0.0,
Total non-current assets,,17434000.0,9783000.0,,
Total assets,307695000.0,305984000.0,277815000.0,232832000.0,226337000.0
Payables,219181000.0,0.0,0.0,0.0,0.0
Short-term debt,0.0,0.0,0.0,0.0,0.0
Total current liabilities,223727000.0,0.0,0.0,183895000.0,178644000.0
Long-term debt,7570000.0,7570000.0,0.0,0.0,0.0
Total debt,7570000.0,7570000.0,0.0,0.0,
Deferred revenue,0.0,0.0,0.0,0.0,
Tax Liabilities,0.0,0.0,0.0,0.0,
Deposit Liabilities,216387000.0,216387000.0,194613000.0,176687000.0,
Total non-current liabilities,,7865000.0,171000.0,,
Total liabilities,231297000.0,229601000.0,201019000.0,187751000.0,182413000.0
Other comprehensive income,-695000.0,76382999.99,76795999.99,0.0,
Retained earnings (deficit),47043000.0,0.0,0.0,45081000.0,43924000.0
Total shareholders equity,76398000.0,76383000.0,76796000.0,45081000.0,43924000.0
Investments,2136000.0,57728000.0,46663000.0,197754000.0,177492000.0
Net Debt,-27625000.0,-33226000.0,-35943000.0,,
Other Assets,5696000.0,0.0,0.0,,
Other Liabilities,4546000.0,221736000.0,200848000.0,183895000.0,178644000.0
