date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,395486000.0,436482000.0,363614000.0,318798000.0,315571000.0,283766000.0,270635000.0,245564000.0,159152000.0,157032000.0,130784000.0,131127000.0,131841000.0,140409000.0,110781000.0,99119000.0,103397000.0,86435000.0,78667000.0,67558000.0,54788000.0,46241000.0,41304000.0,34770000.0,32223000.0,25600000.0
,depreciationAndAmortization,677038000.0,593961000.0,539780000.0,498788000.0,449943000.0,409215000.0,374661000.0,306577000.0,149597000.0,121751000.0,95513000.0,91383000.0,95781000.0,77192000.0,59492000.0,46450000.0,40339000.0,34416000.0,31428000.0,29426000.0,29003000.0,25952000.0,21935000.0,18596000.0,16422000.0,14849000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,16503000.0,13662000.0,27267000.0,13946000.0,12007000.0,10391000.0,11959000.0,20785000.0,10001000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-59520000.0,241659000.0,-6566000.0,4769000.0,-13681000.0,16776000.0,-22258000.0,-19062000.0,87090000.0,-23473000.0,-2213000.0,35051000.0,-1000000.0,-18000000.0,-11000000.0,-15000000.0,1000000.0,-8000000.0,-1000000.0,-2000000.0,7000000.0,-8000000.0,-3000000.0,-1000000.0,7000000.0,-200000.0
,accountsReceivables,-79240000.0,-8954000.0,-6901000.0,-92000.0,-1232000.0,-2641000.0,-4311000.0,-3131000.0,2775000.0,5209000.0,5270000.0,3607000.0,-930000.0,-49000.0,4418000.0,-3292000.0,1094000.0,1751000.0,202000.0,1125000.0,485000.0,25000.0,100000.0,-844000.0,-600000.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21675000.0,3382000.0,8290000.0,-1050000.0,0.0,0.0,0.0,0.0,0.0,1600000.0,0.0,1000000.0,-100000.0
,otherWorkingCapital,0.0,228092000.0,-13567000.0,-7001000.0,-11770000.0,1911000.0,-14865000.0,7393000.0,26455000.0,-60635000.0,-37162000.0,-34949000.0,-70000000.0,-69000000.0,-51000000.0,-40000000.0,-25000000.0,-26000000.0,-18000000.0,-17000000.0,-15000000.0,-22000000.0,-14000000.0,-11000000.0,-10000000.0,-17000000.0
,otherNonCashItems,4429000.0,-1953000.0,-1590000.0,4765000.0,-4664000.0,-7045000.0,-11404000.0,-5671000.0,-966000.0,4557000.0,1950000.0,122133000.0,0.0,88111000.0,-86435000.0,-31108000.0,53856000.0,-85622000.0,-5717000.0,-33563000.0,-35289000.0,0.0,-300000.0,165000.0,-1322000.0,63000.0
,netCashProvidedByOperatingActivites,1115543000.0,1068937000.0,940742000.0,875850000.0,804045000.0,692303000.0,627692000.0,518906000.0,326469000.0,298952000.0,243368000.0,226707000.0,246155000.0,318169000.0,86945000.0,109557000.0,178337000.0,73957000.0,124807000.0,90035000.0,56590000.0,72154000.0,64645000.0,52692000.0,48073000.0,40312000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-506360000.0,-654149000.0,-417347000.0,-195470000.0,0.0,0.0,0.0,-56142000.0,-174056000.0,-192588000.0,-140389000.0,-55705000.0,-65890000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,127000000.0,51000000.0,22000000.0,26000000.0,20000000.0,27000000.0,3000000.0,9000000.0,13000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60459000.0,-194106000.0,0.0,0.0,-417347000.0,0.0,-280587000.0,-134427000.0,-132291000.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15595000.0,24630000.0,0.0,9806000.0,22300000.0,34601000.0,20773000.0,19728000.0,39543000.0,22536000.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,-14603000.0,12915000.0,14534000.0,12111000.0,33554000.0,-36190000.0,-20814000.0,-36681000.0,-1643000.0,-6361000.0,0.0,0.0,8736000.0,0.0,417347000.0,0.0,0.0,0.0,0.0,-450000.0,-1713000.0,0.0,0.0,0.0,-982000.0
,netCashUsedForInvestingActivites,-2032379000.0,-3501809000.0,-1639684000.0,-1254507000.0,-1701111000.0,-1179055000.0,-1174859000.0,-1332011000.0,-1008374000.0,-934863000.0,-697358000.0,-45724000.0,-169873000.0,-498621000.0,-645280000.0,-404541000.0,-160869000.0,-259814000.0,-114699000.0,-92748000.0,-34056000.0,-166338000.0,-189818000.0,-135957000.0,-51300000.0,-66255000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
