date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,342693000.0,267377000.0,363351000.0,183821000.0,104824000.0,123241000.0,326119000.0,97262000.0,171708000.0,395538000.0,-53900000.0,220877000.0,82037000.0,153094000.0,128863000.0,116601000.0,94191000.0,84637000.0,58292000.0,-44057000.0,-27825000.0,-14300000.0,-11000000.0,-15200000.0,508000.0
,depreciationAndAmortization,669445000.0,658201000.0,639514000.0,522376000.0,452326000.0,345464000.0,353143000.0,322037000.0,316344000.0,290638000.0,306670000.0,283571000.0,295720000.0,254655000.0,213836000.0,134572000.0,167275000.0,158201000.0,114761000.0,158521000.0,129405000.0,67400000.0,37200000.0,22600000.0,12869000.0
,deferredIncomeTax,-12986000.0,-624000.0,-10729000.0,-36370000.0,-50368000.0,-7473000.0,-270790000.0,-99432000.0,-77201000.0,3389000.0,35674000.0,29723000.0,109109000.0,43813000.0,53139000.0,61485000.0,62165000.0,15688000.0,46089000.0,11774000.0,8350000.0,9000000.0,3300000.0,7200000.0,-128000.0
,stockBasedCompensation,37674000.0,35654000.0,31167000.0,30019000.0,28976000.0,27585000.0,29624000.0,30354000.0,30360000.0,17250000.0,20378000.0,18703000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,134350000.0,-458606000.0,-874706000.0,554592000.0,49469000.0,-44902000.0,86477000.0,-144633000.0,53719000.0,-134824000.0,-196467000.0,149916000.0,190076000.0,15645000.0,78902000.0,-23519000.0,98853000.0,-52240000.0,-11230000.0,27693000.0,-70785000.0,9500000.0,-3200000.0,11033000.0,13259000.0
,accountsReceivables,0.0,0.0,0.0,-89653000.0,-23206000.0,17984000.0,113000.0,-33181000.0,-17964000.0,-20799000.0,20944000.0,-21421000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,-200000.0,150000.0
,accountsPayables,0.0,0.0,0.0,34898000.0,-50712000.0,18017000.0,16870000.0,24168000.0,-706000.0,7069000.0,-5752000.0,8311000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,-713170000.0,-254564000.0,620142000.0,65550000.0,16081000.0,60983000.0,-25494000.0,119139000.0,65420000.0,200244000.0,396711000.0,246795000.0,56719000.0,41074000.0,-37828000.0,-14309000.0,-113162000.0,-60922000.0,-49692000.0,-77385000.0,-6600000.0,-16100000.0,-12900000.0,-23933000.0
,otherNonCashItems,9878000.0,30443000.0,31956000.0,26215000.0,25368000.0,9249000.0,8009000.0,7258000.0,6948000.0,0.0,1792000.0,0.0,69718000.0,19564000.0,12387000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,-2601000.0
,netCashProvidedByOperatingActivites,987657000.0,966655000.0,935549000.0,720968000.0,543895000.0,541760000.0,472948000.0,507546000.0,432736000.0,615438000.0,625140000.0,616911000.0,537029000.0,484644000.0,374282000.0,288693000.0,305364000.0,160909000.0,254948000.0,160909000.0,157604000.0,55400000.0,40700000.0,21000000.0,26438000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-401253000.0,-386442000.0,-396221000.0,-204477000.0,-231966000.0,-197039000.0,-196997000.0,-197039000.0,-168706000.0,-310900000.0,-235100000.0,-137500000.0,0.0
,acquisitionsNet,-119000000.0,-58000000.0,-1759000000.0,-220000000.0,-292000000.0,-114000000.0,-128000000.0,-317000000.0,-125000000.0,-75000000.0,-14000000.0,-2000000.0,-57000000.0,-482000000.0,-81000000.0,-178000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-335000.0,0.0,-3114000.0,-1709000.0,0.0,-5943000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-60020000.0,-76171000.0,-26208000.0,0.0,0.0,33860000.0,0.0,-248000.0,1498000.0,-5000.0,-35102000.0,0.0,0.0,-16403000.0,0.0,-13934000.0,-13330000.0,-10420000.0,-8419000.0,-10420000.0,-19303000.0,-200000.0,-18000000.0,-19100000.0,-18678000.0
,netCashUsedForInvestingActivites,-85440000.0,-735946000.0,-2230128000.0,-599448000.0,-632703000.0,-422786000.0,-479978000.0,-632750000.0,-394064000.0,-302213000.0,-432670000.0,-324066000.0,-459594000.0,-866635000.0,-466714000.0,-586634000.0,-626523000.0,-278136000.0,-247757000.0,-278136000.0,-327629000.0,-311100000.0,-253000000.0,-156500000.0,-108842000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-11549713000.0,-14537039000.0,-14194662000.0,-16180702000.0,-14853205000.0,-11611601000.0,-9391063000.0,-6211806000.0,-3370527000.0,-2248429000.0,-307271000.0,-737141000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-127853000.0
