date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-30_FY,2015-12-25_FY,2014-12-26_FY,2013-12-27_FY,2012-12-28_FY,2011-12-30_FY,2010-12-31_FY,2009-12-25_FY,2008-12-26_FY,2007-12-28_FY,2006-12-29_FY,2005-12-30_FY,2004-12-31_FY,2003-12-26_FY,2002-12-27_FY,2001-12-28_FY,2000-12-29_FY,1999-12-31_FY,1998-12-25_FY,1997-12-26_FY,1996-12-27_FY,1995-12-29_FY,1994-12-30_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,10583000000.0,11937000000.0,12250000000.0,11408000000.0,11069000000.0,11811000000.0,12669000000.0,12026000000.0,11756000000.0,11743000000.0,10636000000.0,9041000000.0,11255000000.0,10030000000.0,9566000000.0,8618000000.0,8020000000.0,7793000000.0,8152000000.0,8110000000.0,8191000000.0,10811000000.0,9898000000.0,10621000000.0,10536000000.0,10504000000.0,9409000000.0,8940000000.0,8734000000.0,8636000000.0,8205000000.0,7745000000.0,7592000000.0,8043000000.0,6345000000.0,7320000000.0
,costOfRevenue,6221000000.0,7063000000.0,7477000000.0,7635000000.0,2805000000.0,3293000000.0,4100000000.0,3931000000.0,3828000000.0,3897000000.0,2913000000.0,2828000000.0,4203000000.0,3481000000.0,3302000000.0,2906000000.0,4276000000.0,2870000000.0,2889000000.0,2912000000.0,3271000000.0,4164000000.0,3913000000.0,4081000000.0,4099000000.0,4043000000.0,8227000000.0,7455000000.0,7941000000.0,8036000000.0,6917000000.0,6429000000.0,6216000000.0,6604000000.0,4964000000.0,6030000000.0
,grossProfit,4362000000.0,4874000000.0,4773000000.0,3773000000.0,8264000000.0,8518000000.0,8569000000.0,8095000000.0,7928000000.0,7846000000.0,7723000000.0,6213000000.0,7052000000.0,6549000000.0,6264000000.0,5712000000.0,3744000000.0,4923000000.0,5263000000.0,5220000000.0,4943000000.0,6647000000.0,6015000000.0,6575000000.0,6473000000.0,6451000000.0,1182000000.0,1485000000.0,793000000.0,600000000.0,1288000000.0,1316000000.0,1376000000.0,1439000000.0,1381000000.0,1290000000.0
,grossProfitRatio,0.412170462061797,0.408310295719192,0.389632653061224,0.330732819074334,0.746589574487307,0.721192109050885,0.676375404530744,0.67312489605854,0.674379040489963,0.668142723324534,0.726118841669801,0.687202743059396,0.626565970679698,0.652941176470588,0.65481915116036,0.662798793223486,0.466832917705736,0.631720775054536,0.645608439646712,0.643649815043157,0.603467220119643,0.614836740357044,0.607698524954536,0.61905658600885,0.614369779802582,0.614146991622239,0.125624402168137,0.166107382550336,0.0907945958323792,0.0694766095414544,0.1569774527727,0.169916074887024,0.181243414120126,0.178913340793236,0.217651694247439,0.176229508196721
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,3600000000.0,3726000000.0,3805000000.0,3518000000.0,3412000000.0,3452000000.0,2957000000.0,3020000000.0,3380000000.0,3437000000.0,3437000000.0,3374000000.0,3588000000.0,3306000000.0,3498000000.0,3568000000.0,3563000000.0,1491000000.0,4242000000.0,4337000000.0,4304000000.0,4432000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,50000000.0,40000000.0,42000000.0,8000000.0,4521000000.0,4937000000.0,-24000000.0,0.0,392000000.0,379000000.0,0.0,0.0,8487000000.0,7774000000.0,7428000000.0,-38000000.0,0.0,232000000.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
