date,,2021-01-31_FY,2020-01-31_FY,2019-01-31_FY,2018-01-31_FY,2017-01-31_FY,2016-01-31_FY,2015-01-31_FY,2014-01-31_FY,2013-01-31_FY
,revenue,733570000.0,531993000.0,287243000.0,229525000.0,178370000.0,126786000.0,87855000.0,62015000.0,46088000.0
,costOfRevenue,318236000.0,206084000.0,106050000.0,94609000.0,72015000.0,54188000.0,39882000.0,29213000.0,21968000.0
,grossProfit,415334000.0,325909000.0,181193000.0,134916000.0,106355000.0,72598000.0,47973000.0,32802000.0,24120000.0
,grossProfitRatio,0.566181823138896,0.612618963031468,0.630800402446709,0.58780524997277,0.596260581936424,0.572602653289795,0.546047464572307,0.528936547609449,0.523346641208124
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,124809000.0,77576000.0,35057000.0,27385000.0,22375000.0,16832000.0,10501000.0,7142000.0,4229000.0
,GeneralAndAdministrativeExpenses,84493000.0,60561000.0,33039000.0,25111000.0,20151000.0,14113000.0,8343000.0,3897000.0,3367000.0
,SellingAndMarketingExpenses,49964000.0,43951000.0,29498000.0,23139000.0,18320000.0,13302000.0,10619000.0,8602000.0,7795000.0
,otherExpenses,3274000.0,-1934000.0,-1852000.0,-2229000.0,-1092000.0,-589000.0,-374000.0,-129000.0,-147000.0
,operatingExpenses,335330000.0,216792000.0,103523000.0,80498000.0,65143000.0,46455000.0,31100000.0,0.0,0.0
,costAndExpenses,653566000.0,422876000.0,209573000.0,175107000.0,137158000.0,100643000.0,70982000.0,50491000.0,38996000.0
,interestExpense,34881000.0,24772000.0,0.0,0.0,0.0,0.0,0.0,44000.0,326000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,76064000.0,34704000.0,5929000.0,4863000.0,4297000.0,2208000.0,1637000.0,1637000.0,1637000.0
,EBITDA,156068000.0,143821000.0,83599000.0,59281000.0,45509000.0,28351000.0,18510000.0,13161000.0,8729000.0
,EBITDARatio,0.212751339340486,0.270343782718946,0.291039294256083,0.258276876157281,0.255138195884958,0.223613017210102,0.210688065562575,0.212222849310651,0.189398541919806
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,80004000.0,109117000.0,77670000.0,54418000.0,41212000.0,26143000.0,16873000.0,11524000.0,7092000.0
,operatingIncomeRatio,0.109061166623499,0.205109841670849,0.270398234247658,0.237089641651236,0.231047821943152,0.206197845187955,0.192055090774572,0.18582600983633,0.153879534802986
,totalOtherIncomeExpensesNet,-40983000.0,-47095000.0,-1852000.0,-2229000.0,-1092000.0,-589000.0,-1109000.0,-6106000.0,-264000.0
,incomeBeforeTax,4140000.0,43155000.0,75818000.0,52189000.0,40120000.0,25554000.0,15764000.0,5374000.0,6502000.0
,incomeBeforeTaxRatio,0.00564363319110651,0.0811194884143212,0.263950731610518,0.227378281232981,0.224925716207882,0.201552221854148,0.179432018667122,0.0866564540836894,0.141077937858011
,incomeTaxExpense,-4694000.0,3491000.0,1919000.0,4827000.0,13744000.0,8941000.0,5598000.0,4141000.0,-4667000.0
,netIncome,8834000.0,39664000.0,73899000.0,47362000.0,26376000.0,16613000.0,10166000.0,1233000.0,11169000.0
,netIncomeRatio,0.0120424772005398,0.0745573719954962,0.257269976988125,0.20634789238645,0.147872400067276,0.131031817393088,0.11571339138353,0.0198822865435782,0.242340739454956
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.131799600155164,0.59,1.2,0.79,0.45,0.29,0.39,0.14,0.514761
,EPSDiluted,0.131799600155164,0.58,1.17,0.77,0.44,0.28,0.21,0.13,0.208563
,weightedAverageShsOut,67026000.0,67026000.0,61836000.0,60304000.0,58615000.0,56719000.0,31181000.0,43394000.0,7757000.0
,weightedAverageShsOutDil,67026000.0,68453000.0,63370000.0,61854000.0,59894000.0,58863000.0,51856000.0,48598000.0,45847000.0
