date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY,1994-06-30_FY,1993-06-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-192654000.0,57597000.0,33153000.0,69246000.0,63619000.0,65419000.0,81789000.0,34662000.0,74288000.0,73523000.0,48812000.0,47688000.0,55632000.0,42626000.0,40109000.0,35732000.0,29982000.0,22574000.0,19942000.0,16464000.0,13785000.0,7500000.0,4800000.0,2500000.0,1900000.0,1500000.0,400000.0,-200000.0
,depreciationAndAmortization,35328000.0,36618000.0,37495000.0,24968000.0,17154000.0,11997000.0,7375000.0,8457000.0,9922000.0,6662000.0,6064000.0,6781000.0,7127000.0,6930000.0,5766000.0,5505000.0,5350000.0,5024000.0,4655000.0,4434000.0,2678000.0,1200000.0,900000.0,500000.0,300000.0,100000.0,100000.0,100000.0
,deferredIncomeTax,-12193000.0,-2900000.0,-22286000.0,-1861000.0,1846000.0,3921000.0,8606000.0,-19630000.0,-6377000.0,-1431000.0,-4658000.0,1763000.0,-94000.0,992000.0,-5750000.0,-1837000.0,-51000.0,2218000.0,237000.0,-1191000.0,-3649000.0,-2800000.0,-800000.0,-500000.0,-300000.0,0.0,-200000.0,0.0
,stockBasedCompensation,5478000.0,6122000.0,6459000.0,6602000.0,7093000.0,6522000.0,5248000.0,5618000.0,6840000.0,4877000.0,6065000.0,4738000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-291969000.0,124578000.0,27103000.0,-19045000.0,-22161000.0,-49896000.0,101472000.0,80849000.0,1362000.0,95214000.0,37306000.0,31011000.0,15681000.0,88859000.0,42558000.0,33442000.0,53119000.0,-526000.0,39701000.0,15258000.0,29444000.0,2900000.0,28000000.0,13700000.0,0.0,1600000.0,5100000.0,500000.0
,accountsReceivables,57477000.0,-12598000.0,-46766000.0,-66129000.0,14167000.0,-14476000.0,-31860000.0,13746000.0,-36666000.0,-77305000.0,-79145000.0,54186000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,86177000.0,-104594000.0,-59498000.0,28449000.0,2999000.0,-37695000.0,-99214000.0,86821000.0,-27043000.0,-79654000.0,-133492000.0,58929000.0,85000.0,-21138000.0,-63604000.0,5962000.0,-30090000.0,31414000.0,-11380000.0,-43872000.0,-51372000.0,-18800000.0,-7500000.0,-3200000.0,-11200000.0,-6000000.0,0.0,0.0
,accountsPayables,-20846000.0,-2730000.0,44464000.0,19861000.0,-71706000.0,28280000.0,57532000.0,-56837000.0,28306000.0,78298000.0,57977000.0,-32267000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,484460000.0,776429000.0,651851000.0,624748000.0,643793000.0,665954000.0,715850000.0,614378000.0,533529000.0,532167000.0,436953000.0,399647000.0,368636000.0,352955000.0,264096000.0,221538000.0,188096000.0,134977000.0,135503000.0,95802000.0,80544000.0,51100000.0,48200000.0,20200000.0,6500000.0,6500000.0,4900000.0,-200000.0
,otherNonCashItems,4393000.0,5360000.0,37369000.0,5501000.0,1591000.0,2964000.0,2623000.0,2188000.0,120000.0,73523000.0,48812000.0,0.0,11246000.0,10677000.0,5089000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,-100000.0,100000.0,100000.0,0.0,-100000.0
,netCashProvidedByOperatingActivites,226271000.0,-27127000.0,27871000.0,94876000.0,52211000.0,75522000.0,47722000.0,129444000.0,59958000.0,10688000.0,-78164000.0,143250000.0,62889000.0,-25947000.0,12525000.0,13848000.0,-16424000.0,31452000.0,1845000.0,19581000.0,-24016000.0,20700000.0,-21000000.0,-200000.0,-8300000.0,-1800000.0,-2700000.0,300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14869000.0,0.0,0.0,-6982000.0,-4542000.0,-9431000.0,-4093000.0,-2484000.0,-6324000.0,-8520000.0,-7619000.0,-13468000.0,-2100000.0,-3500000.0,-1000000.0,-700000.0,-700000.0,-100000.0,-300000.0
,acquisitionsNet,-49000000.0,-32000000.0,-144000000.0,-84000000.0,-61000000.0,-60000000.0,0.0,0.0,0.0,-36000000.0,-10000000.0,0.0,-11000000.0,-51000000.0,-1000000.0,-5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110000.0,0.0,-1200000.0,-100000.0,-200000.0,-700000.0,-300000.0,-100000.0
,netCashUsedForInvestingActivites,-55308000.0,-39376000.0,-151927000.0,-96236000.0,-73556000.0,-80541000.0,-11228000.0,-4831000.0,-12790000.0,-51097000.0,-15600000.0,-2497000.0,-11412000.0,-55127000.0,-10779000.0,-9393000.0,-3024000.0,-6885000.0,-28980000.0,-24887000.0,-13578000.0,-2100000.0,-4700000.0,-1100000.0,-900000.0,-1400000.0,-400000.0,-400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
