date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2009-06-27_FY,2008-06-30_FY,2008-06-28_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY
,revenue,382928000.0,418785000.0,404897000.0,383414000.0,398800000.0,379801000.0,369419000.0,315974000.0,409223000.0,222284000.0,221625000.0,233598000.0,233598000.0,210381000.0,210381000.0,140452000.0,52897000.0,22377000.0,19569000.0,2710000.0,19354000.0
,costOfRevenue,233207000.0,256134000.0,243202000.0,242073000.0,240087000.0,234399000.0,226619000.0,218334000.0,271951000.0,115042000.0,117607000.0,118308000.0,118308000.0,103429000.0,103429000.0,60413000.0,27492000.0,11115000.0,0.0,3027000.0,0.0
,grossProfit,149721000.0,162651000.0,161695000.0,141341000.0,158713000.0,145402000.0,142800000.0,97640000.0,137272000.0,107242000.0,104018000.0,115290000.0,115290000.0,106952000.0,106952000.0,80039000.0,25405000.0,11262000.0,0.0,-317000.0,0.0
,grossProfitRatio,0.390989951113525,0.388387836240553,0.399348476279152,0.368638077900129,0.397976429287864,0.382837327969121,0.38655293853321,0.309012766873224,0.335445466163925,0.482454877544043,0.469342357586012,0.493540184419387,0.493540184419387,0.50837290439726,0.50837290439726,0.56986728562071,0.480272983344991,0.503284622603566,0.0,-0.116974169741697,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,49784000.0,56493000.0,57251000.0,49921000.0,56652000.0,55752000.0,53724000.0,66197000.0,87114000.0,41687000.0,31523000.0,35992000.0,35992000.0,32880000.0,32880000.0,26775000.0,17788000.0,11655000.0,0.0,5844000.0,0.0
,GeneralAndAdministrativeExpenses,40144000.0,49577000.0,48136000.0,43766000.0,50122000.0,46379000.0,45335000.0,57726000.0,58598000.0,56657000.0,35472000.0,36223000.0,-9270000.0,0.0,-10446000.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,47254000.0,55998000.0,60105000.0,57477000.0,56812000.0,62440000.0,61885000.0,54372000.0,54547000.0,37181000.0,34187000.0,45493000.0,45493000.0,0.0,42726000.0,0.0,0.0,0.0,0.0,6710000.0,0.0
,otherExpenses,759000.0,822000.0,-3279000.0,-149000.0,1179000.0,448000.0,162000.0,-252000.0,0.0,0.0,0.0,0.0,3082000.0,0.0,7184000.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,137182000.0,162068000.0,165492000.0,151164000.0,163586000.0,164571000.0,160944000.0,178295000.0,200259000.0,135525000.0,101182000.0,117708000.0,117708000.0,107886000.0,107886000.0,88579000.0,58897000.0,36145000.0,0.0,15569000.0,0.0
,costAndExpenses,370389000.0,418202000.0,408694000.0,393237000.0,403673000.0,398970000.0,387563000.0,396629000.0,472210000.0,250567000.0,218789000.0,236016000.0,236016000.0,211315000.0,211315000.0,148992000.0,86389000.0,47260000.0,0.0,18596000.0,0.0
,interestExpense,18080000.0,15084000.0,14959000.0,17302000.0,17460000.0,16518000.0,14287000.0,10378000.0,7811000.0,23000.0,32000.0,10000.0,0.0,0.0,-7184000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,7541000.0,10491000.0,9732000.0,18043000.0,18296000.0,19493000.0,20564000.0,25564000.0,32592000.0,7566000.0,7122000.0,6651000.0,6651000.0,7688000.0,7688000.0,6246000.0,3806000.0,2080000.0,0.0,0.0,0.0
,EBITDA,20080000.0,11074000.0,5935000.0,8220000.0,13423000.0,324000.0,2420000.0,-55091000.0,-30395000.0,-20717000.0,9958000.0,4233000.0,4233000.0,6754000.0,6754000.0,-2294000.0,-29686000.0,-22803000.0,19569000.0,-15886000.0,19354000.0
