date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-14445000.0,122645000.0,180015000.0,95276000.0,66727000.0,73821000.0,31558647.0,189831236.0,169503364.0,71716054.0,91044660.0
,depreciationAndAmortization,36845000.0,37152000.0,40220000.0,39546000.0,39339000.0,38812000.0,29099505.0,22368489.0,3640619.0,1043732.0,408489.0
,deferredIncomeTax,94000.0,4814000.0,-7525000.0,5591000.0,1868000.0,2900000.0,-7174519.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,42728000.0,21777000.0,8831000.0,18965000.0,17640000.0,13788000.0,14450764.0,2881447.0,2407773.0,150696.0,173803.0
,changeInWorkingCapital,-37246000.0,24143000.0,35676000.0,253988000.0,127465000.0,53575000.0,-5008992.0,39004662.0,-7121350.0,3513767.0,6868465.0
,accountsReceivables,4895000.0,5556000.0,-1339000.0,-1437000.0,-1662000.0,621000.0,-9686675.0,-2888563.0,-318080.0,-811868.0,-2706232.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,-351002000.0,-375145000.0,-410821000.0,-664809000.0,-792274000.0,-845849000.0,0.0,0.0,0.0,0.0
,otherNonCashItems,99832000.0,68912000.0,9463000.0,-88832000.0,239891000.0,-82743000.0,179609635.0,327622485.0,-139848341.0,307109242.0,-277125482.0
,netCashProvidedByOperatingActivites,111943000.0,183207000.0,200433000.0,11985000.0,409147000.0,40588000.0,208671928.0,466733451.0,-111366747.0,340302072.0,-231274438.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,53561000.0,-15704000.0,26519000.0,-213053000.0,-182000.0,-107318000.0,-136245952.0,0.0,-351041.0,-1317417.0,-339731.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-440808000.0,-1702429000.0,-775956000.0,-212530000.0,-988003000.0,-757314000.0,-2157398506.0,-1198512688.0,-435061517.0,-1000744756.0,-1147217918.0
,salesMaturitiesOfInvestments,1086357000.0,1359684000.0,453481000.0,1216112000.0,1223477000.0,1032550000.0,954902974.0,583015368.0,1230426932.0,954399244.0,827979172.0
,otherInvestingActivites,30619000.0,-3704000.0,20000000.0,0.0,7395000.0,11427000.0,-46427517.0,5012565.0,-27451720.0,-18622050.0,11872304.0
,netCashUsedForInvestingActivites,1542265000.0,-126587000.0,-342865000.0,-306635000.0,-25414000.0,-29847000.0,-2369462954.0,-1073499698.0,283692454.0,-330377485.0,-423717037.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-10614556000.0,-14022875000.0,-5681604000.0,-9510272000.0,-12689064000.0,-16137339000.0,-5145335951.0,-3801625722.0,-100036740.0,-138386154.0,-997312406.0
,commonStockIssued,32000000.0,0.0,99006000.0,0.0,0.0,0.0,259037500.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-3035000.0,-637000.0,0.0,-2588000.0,-4652000.0,-994000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-118888000.0,-144530000.0,-122772000.0,-100076000.0,-67166000.0,-39934000.0,-368983.0,-95442216.0,-76161300.0,-43979641.0,-42946951.0
,otherFinancingActivites,-42347000.0,-34134000.0,-43345000.0,-79500000.0,-47025000.0,-79756000.0,-78804695.0,6142139.0,-10319962.0,-1882268.0,-8630714.0
,netCashUsedProvidedByFinancingActivities,-725670000.0,200676000.0,58199000.0,387905000.0,-448077000.0,22000000.0,2158266743.0,640329939.0,-211498254.0,-12564197.0,568717175.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,928538000.0,257296000.0,-84233000.0,93255000.0,-64344000.0,32741000.0,-2524283.0,33563692.0,-39172547.0,-2639610.0,-86274300.0
,cashAtEndOfPeriod,1284284000.0,355746000.0,98450000.0,182683000.0,44615000.0,108959000.0,76217974.0,78742257.0,45178565.0,84351112.0,86990722.0
,cashAtBeginningOfPeriod,355746000.0,98450000.0,182683000.0,89428000.0,108959000.0,76218000.0,78742257.0,45178565.0,84351112.0,86990722.0,173265022.0
,operatingCashFlow,111943000.0,183207000.0,200433000.0,11985000.0,409147000.0,40588000.0,208671928.0,466733451.0,-111366747.0,340302072.0,-231274438.0
,capitalExpenditure,0.0,-15704000.0,26519000.0,-213053000.0,-182000.0,-107318000.0,-136245952.0,-289383112.0,-351041.0,-1317417.0,-339731.0
,freeCashFlow,111943000.0,183207000.0,200433000.0,11985000.0,409147000.0,40588000.0,208671928.0,466733451.0,-111717788.0,338984655.0,-231614169.0
