date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,1659019000.0,1399719000.0,1191832000.0,965230000.0,837630000.0,711764000.0,575936000.0,440943000.0,349936000.0,251738000.0,226260000.0,209659000.0,212428000.0,192805000.0,158889000.0,134338000.0,112085000.0,95105000.0,79363000.0,72512952.0,58502302.0,30200000.0,13900000.0,7900000.0
,costOfRevenue,308968000.0,289239000.0,269933000.0,220403000.0,173814000.0,188885000.0,156979000.0,129185000.0,114866000.0,88167000.0,83599000.0,73714000.0,73408000.0,76704000.0,56136000.0,44286000.0,35384000.0,30742000.0,28012000.0,30316161.0,20321926.0,8300000.0,3500000.0,2600000.0
,grossProfit,1350051000.0,1110480000.0,921899000.0,744827000.0,663816000.0,522879000.0,418957000.0,311758000.0,235070000.0,163571000.0,142661000.0,135945000.0,139020000.0,116101000.0,102753000.0,90052000.0,76701000.0,64363000.0,51351000.0,42196791.0,38180376.0,21900000.0,10400000.0,5300000.0
,grossProfitRatio,0.813764640429073,0.793359238532877,0.773514220124984,0.771657532401604,0.792493105547796,0.734624116982595,0.727436729081009,0.707025624627219,0.671751405971378,0.649766821059991,0.63051798815522,0.648410037250965,0.654433502174855,0.602167993568631,0.646696750561713,0.670338995667644,0.684311013962618,0.676757268282425,0.647039552436274,0.581920744310616,0.652630318718057,0.725165562913907,0.748201438848921,0.670886075949367
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,162916000.0,125602000.0,100937000.0,88850000.0,76400000.0,65760000.0,55426000.0,46757000.0,32756000.0,20037000.0,17350000.0,13942000.0,12759000.0,12453000.0,12008000.0,10123000.0,8492000.0,6886000.0,5524000.0,5136734.0,3864380.0,1100000.0,700000.0,400000.0
,GeneralAndAdministrativeExpenses,299698000.0,178740000.0,156659000.0,146128000.0,123297000.0,115507000.0,103916000.0,96956000.0,77154000.0,58362000.0,47776000.0,44248000.0,39888000.0,88346000.0,72481000.0,65901000.0,57112000.0,52988000.0,47770000.0,51940607.0,64729891.0,31300000.0,12100000.0,7400000.0
,SellingAndMarketingExpenses,535778000.0,408596000.0,359858000.0,318362000.0,296483000.0,302226000.0,150305000.0,98708000.0,84113000.0,61164000.0,52455000.0,42508000.0,41705000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-827000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1060849000.0,746933000.0,648335000.0,571011000.0,518911000.0,483493000.0,309647000.0,242421000.0,194023000.0,141800000.0,119886000.0,104110000.0,99232000.0,98249000.0,88672000.0,80493000.0,69955000.0,64361000.0,56894000.0,64923159.0,87403107.0,37300000.0,13900000.0,8600000.0
,costAndExpenses,1369817000.0,1036172000.0,918268000.0,791414000.0,692725000.0,672378000.0,466626000.0,371606000.0,308889000.0,229967000.0,203485000.0,177824000.0,172640000.0,174953000.0,144808000.0,124779000.0,105339000.0,95103000.0,84906000.0,95239320.0,107725033.0,45600000.0,17400000.0,11200000.0
,interestExpense,0.0,2615000.0,2830000.0,9014000.0,10016000.0,9411000.0,10481000.0,6943000.0,4832000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
