date,,2020-11-30_FY,2019-11-30_FY,2018-11-30_FY,2017-11-30_FY,2016-11-30_FY,2015-11-30_FY,2014-11-30_FY,2013-11-30_FY,2012-11-30_FY,2011-11-30_FY,2010-11-30_FY,2009-11-30_FY,2008-11-30_FY,2007-11-30_FY,2006-11-30_FY,2005-11-30_FY,2004-11-30_FY,2003-11-30_FY,2002-11-30_FY,2001-11-30_FY,2000-11-30_FY,1999-11-30_FY,1998-11-30_FY,1997-11-30_FY
,revenue,5594000000.0,20825000000.0,18881000000.0,17510000000.0,16389000000.0,15714000000.0,15884000000.0,15456000000.0,15382000000.0,15793000000.0,14469000000.0,13157000000.0,14646000000.0,13032999013.9,11839000000.0,11087000000.0,9727000000.0,6718000000.0,4368269000.0,4535751000.0,3778542000.0,3497470000.0,3009306000.0,2447468000.0
,costOfRevenue,6278000000.0,12908000000.0,11090000000.0,10501000000.0,9383000000.0,9447000000.0,10403000000.0,10624000000.0,10320000000.0,10299000000.0,9092000000.0,8104000000.0,9039000000.0,7627999409.6,6791000000.0,6217000000.0,5457000000.0,3818000000.0,2311919000.0,2468730000.0,2058342000.0,1862636000.0,1619377000.0,1322669000.0
,grossProfit,-684000000.0,7917000000.0,7791000000.0,7009000000.0,7006000000.0,6267000000.0,5481000000.0,4832000000.0,5062000000.0,5494000000.0,5377000000.0,5053000000.0,5607000000.0,5404999604.3,5048000000.0,4870000000.0,4270000000.0,2900000000.0,2056350000.0,2067021000.0,1720200000.0,1634834000.0,1389929000.0,1124799000.0
,grossProfitRatio,-0.122273864855202,0.380168067226891,0.412637042529527,0.400285551113649,0.427481847580694,0.398816342115311,0.345064215562831,0.312629399585921,0.329085944610584,0.347875641106819,0.371622088603221,0.384054115679866,0.38283490372798,0.414716489929558,0.426387363797618,0.439253179399296,0.438984270587026,0.431676094075618,0.470747108293926,0.455717476554599,0.455254963422399,0.467433316082768,0.461876924447032,0.459576590991179
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1717000000.0,1614000000.0,1590000000.0,1629000000.0,0.0,1447000000.0,1329000000.0,1285000000.0,932000000.0,611948000.0,618664000.0,487403000.0,447235000.0,369469000.0,296533000.0
,SellingAndMarketingExpenses,1878000000.0,2480000000.0,2450000000.0,2265000000.0,2197000000.0,2067000000.0,2054000000.0,1879000000.0,1720000000.0,1717000000.0,0.0,1590000000.0,0.0,508000627.0,1447000000.0,1335000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-511000000.0,-32000000.0,3000000.0,11000000.0,21000000.0,10000000.0,4000000.0,-8000000.0,-7000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130200000.0,0.0,0.0,0.0,0.0,0.0,0.0
