date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY
,revenue,13255000000.0,13679000000.0,13449000000.0,12547000000.0,11353000000.0,10185000000.0,8797000000.0,8007000000.0,9139000000.0,8064000000.0,8966000000.0,8619000000.0,8828000000.0,7520000000.0,6124000000.0,5107000000.0,5357000000.0
,costOfRevenue,3909000000.0,3591000000.0,3906000000.0,3861000000.0,3303000000.0,2973000000.0,2674000000.0,2577000000.0,3449000000.0,3114000000.0,3367000000.0,3062000000.0,3030000000.0,2411000000.0,1168000000.0,539000000.0,692000000.0
,grossProfit,9346000000.0,10088000000.0,9543000000.0,8686000000.0,8050000000.0,7212000000.0,6123000000.0,5430000000.0,5690000000.0,4950000000.0,5599000000.0,5557000000.0,5798000000.0,5109000000.0,4956000000.0,4568000000.0,4665000000.0
,grossProfitRatio,0.705092417955488,0.737480810000731,0.709569484720054,0.692277038335857,0.709063683607857,0.708100147275405,0.696032738433557,0.678156612963657,0.622606412080096,0.613839285714286,0.624470220834263,0.644738368720269,0.65677390122338,0.67938829787234,0.809274983670803,0.894458586254161,0.870823221952585
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,727000000.0,569000000.0,569000000.0,555000000.0,517000000.0,473000000.0,445000000.0,434000000.0,0.0,146000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,369000000.0,1488000000.0,2382000000.0,2172000000.0,2237000000.0,1836000000.0,1317000000.0,1049000000.0,941000000.0,1017000000.0,1462000000.0,1511000000.0,1959000000.0,1707000000.0,1889000000.0,1635000000.0,1682000000.0
,operatingExpenses,4636000000.0,4160000000.0,4475000000.0,4374000000.0,3767000000.0,3446000000.0,3119000000.0,3011000000.0,2469000000.0,2517000000.0,1328000000.0,979000000.0,1178865826.0,1058946878.0,1017560181.0,945524358.0,914594873.0
,costAndExpenses,7469000000.0,8799000000.0,10081000000.0,9998000000.0,11588000000.0,6893000000.0,5921000000.0,5435000000.0,5918000000.0,4335000000.0,6206000000.0,5524000000.0,6168000000.0,5177000000.0,4074000000.0,3119000000.0,3288000000.0
,interestExpense,-2333000.0,-2265000.0,-2069000.0,-1184000000.0,380000.0,-1198000.0,-985000.0,-976000.0,-937000000.0,-701000000.0,-954000000.0,-909000000.0,-1001000000.0,-884000000.0,-655000000.0,-699000000.0,-733000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,2464000000.0,2350000000.0,2055000000.0,1939000000.0,1765000000.0,1611000000.0,1485000000.0,1375000000.0,1528000000.0,1354000000.0,1377000000.0,1189000000.0,1179000000.0,1059000000.0,1017000000.0,945000000.0,914000000.0
,EBITDA,8250000000.0,7230000000.0,5423000000.0,4488000000.0,1530000000.0,4903000000.0,4361000000.0,3947000000.0,4749000000.0,5083000000.0,4137000000.0,4284000000.0,3839000000.0,3402000000.0,3067000000.0,2933000000.0,2983000000.0
,EBITDARatio,0.622406639004149,0.528547408436289,0.403227005725333,0.357695066549773,0.134766141108077,0.481394207167403,0.495737183130613,0.492943674285001,0.519641098588467,0.630332341269841,0.461409770243141,0.497041420118343,0.434866334390575,0.452393617021277,0.500816459830176,0.574309770902683,0.556841515773754
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,5786000000.0,4880000000.0,3368000000.0,2549000000.0,-235000000.0,3292000000.0,2876000000.0,2572000000.0,3221000000.0,3729000000.0,2760000000.0,3095000000.0,2660000000.0,2343000000.0,2050000000.0,1988000000.0,2069000000.0
,operatingIncomeRatio,0.436514522821577,0.356751224504715,0.250427541081121,0.203156132940145,-0.0206993746146393,0.323220422189494,0.326929635102876,0.321218933433246,0.352445562971879,0.462425595238095,0.307829578407317,0.359090381714816,0.301314000906208,0.31156914893617,0.334748530372306,0.389269629919718,0.386223632630203
,totalOtherIncomeExpensesNet,314000000.0,405000000.0,408000000.0,305000000.0,248000000.0,-91000000.0,21000000.0,78000000.0,-6000000.0,-59000000.0,-17000000.0,-14000000.0,135000000.0,123000000.0,63000000.0,65000000.0,60000000.0
,incomeBeforeTax,5187000000.0,3949000000.0,3306000000.0,837000000.0,-1106000000.0,2824000000.0,2522000000.0,1938000000.0,2284000000.0,3063000000.0,1863000000.0,2172000000.0,1810000000.0,1605000000.0,1903000000.0,1551000000.0,1396000000.0
,incomeBeforeTaxRatio,0.391324028668427,0.288690693764164,0.245817532902075,0.0667091735076114,-0.0974191843565577,0.277270495827197,0.28668864385586,0.24203821656051,0.24991793412846,0.37983630952381,0.207784965424939,0.252001392272885,0.205029451744449,0.21343085106383,0.310744611365121,0.303700802819659,0.260593615829755
,incomeTaxExpense,754000000.0,599000000.0,715000000.0,352000000.0,646000.0,831000000.0,611000000.0,466000000.0,573000000.0,380000000.0,387000000.0,602000000.0,490000000.0,476000000.0,610000000.0,508000000.0,535000000.0
,netIncome,4140000000.0,3702000000.0,3157000000.0,233000000.0,-1146000000.0,1840000000.0,1786000000.0,1354000000.0,1582000000.0,2568000000.0,1402000000.0,1462000000.0,1245000000.0,1114000000.0,1293000000.0,1095000000.0,911000000.0
,netIncomeRatio,0.312334967936628,0.270633818261569,0.234738642278236,0.0185701761377222,-0.100942482163305,0.180657830142366,0.203023758099352,0.169102035718746,0.173104278367436,0.318452380952381,0.156368503234441,0.169625246548323,0.141028545536928,0.14813829787234,0.211136512083605,0.214411591932641,0.170057868209819
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,4.44683,4.09967,3.61213,0.30658,-1.61636,2.59155,2.5226,1.91785,2.25036,3.71098,2.14701,2.55594,2.33583,2.26884,2.64417,2.24846,1.88223
,EPSDiluted,4.44683,4.09967,3.61213,0.30658,-1.61636,2.59155,2.5226,1.91785,2.25036,3.71098,2.14701,2.55594,2.33583,2.26884,2.64417,2.24846,1.88223
,weightedAverageShsOut,931000000.0,903000000.0,874000000.0,760000000.0,709000000.0,710000000.0,708000000.0,706000000.0,703000000.0,692000000.0,653000000.0,572000000.0,533000000.0,491000000.0,489000000.0,487000000.0,484000000.0
,weightedAverageShsOutDil,931000000.0,903000000.0,874000000.0,760000000.0,709000000.0,710000000.0,708000000.0,706000000.0,703000000.0,692000000.0,653000000.0,572000000.0,533000000.0,491000000.0,489000000.0,487000000.0,484000000.0
