date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,786026000.0,927462000.0,960351000.0,993662000.0,1041271000.0,1288149000.0,1105247000.0,1029475000.0,881323000.0,791250000.0,758559000.0,805654000.0,901490000.0,896368000.0,829656000.0,767385000.0,547268000.0,486004000.0,378924000.0,334573000.0,320092000.0,327444000.0,283861000.0,221214000.0,155059000.0,105700000.0,74500000.0
,costOfRevenue,347979000.0,367953000.0,381004000.0,395311000.0,405946000.0,472155000.0,441929000.0,423256000.0,366141000.0,342404000.0,336292000.0,337479000.0,364149000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,438047000.0,559509000.0,579347000.0,598351000.0,635325000.0,815994000.0,663318000.0,606219000.0,515182000.0,448846000.0,422267000.0,468175000.0,537341000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.557293270197169,0.603268920990833,0.603265889242579,0.602167537854924,0.610143757004661,0.633462433305464,0.600153630817365,0.588862284173972,0.584555265209237,0.567261927330174,0.556669949206324,0.581111742758057,0.596058747185216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,30339000.0,22634000.0,24160000.0,28240000.0,28217000.0,29870000.0,29412000.0,27772000.0,20412000.0,21113000.0,20703000.0,25933000.0,16520000.0,16600000.0,13532000.0,12106000.0,11077000.0,10724000.0,8270000.0,6780000.0,5509000.0,5488000.0,4373000.0,2759000.0,2378000.0,2000000.0,1500000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-163298000.0,0.0,0.0,-13629000.0,-13382000.0,-11804000.0,-9490000.0,-8864000.0,-6523000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,349958000.0,353360000.0,370965000.0,363671000.0,376705000.0,494342000.0,408128000.0,384937000.0,322965000.0,286444000.0,267515000.0,287996000.0,294347000.0,611289000.0,556605000.0,514795000.0,356454000.0,291100000.0,216432000.0,183590000.0,168830000.0,167198000.0,147505000.0,115195000.0,53170000.0,0.0,0.0
,costAndExpenses,697937000.0,721313000.0,751969000.0,758982000.0,782651000.0,966497000.0,850057000.0,808193000.0,689106000.0,628848000.0,603807000.0,625475000.0,658496000.0,611289000.0,556605000.0,514795000.0,356454000.0,291100000.0,216432000.0,183590000.0,168830000.0,167198000.0,147505000.0,115195000.0,53170000.0,-57300000.0,-41400000.0
,interestExpense,75550000.0,138254000.0,182962000.0,171776000.0,163675000.0,211943000.0,190689000.0,197247000.0,176778000.0,195285000.0,212818000.0,267045000.0,281356000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,319619000.0,330726000.0,327436000.0,335431000.0,348488000.0,464472000.0,378716000.0,357165000.0,302553000.0,265331000.0,246812000.0,262063000.0,277827000.0,236241000.0,224273000.0,206083000.0,142096000.0,108695000.0,78722000.0,65983000.0,61647000.0,61383000.0,53141000.0,41535000.0,32591000.0,26300000.0,19200000.0
,EBITDA,407708000.0,536875000.0,535818000.0,570111000.0,607108000.0,786124000.0,633906000.0,578447000.0,494770000.0,427733000.0,401564000.0,442242000.0,520821000.0,521320000.0,497324000.0,458673000.0,332910000.0,303599000.0,241214000.0,216966000.0,212909000.0,221629000.0,189497000.0,147554000.0,134480000.0,189300000.0,135100000.0
,EBITDARatio,0.518695310333246,0.578864686639453,0.557939753277708,0.573747411091498,0.583045143867447,0.610274122015388,0.573542384643433,0.561885427038053,0.561394630572446,0.540578830963665,0.529377411644974,0.548922986790856,0.577733530044704,0.581591489209789,0.599433982276992,0.597709102992631,0.608312563497226,0.624684158978115,0.636576199976776,0.648486279526441,0.665149394549067,0.676845506407202,0.66756969079937,0.66701926641171,0.867282776233563,1.79091769157994,1.81342281879195
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,88089000.0,206149000.0,208382000.0,234680000.0,258620000.0,321652000.0,255190000.0,221282000.0,192217000.0,162402000.0,154752000.0,180179000.0,242994000.0,285079000.0,273051000.0,252590000.0,190814000.0,194904000.0,162492000.0,150983000.0,151262000.0,160246000.0,136356000.0,106019000.0,101889000.0,163000000.0,115900000.0
,operatingIncomeRatio,0.112068811973141,0.222272179345353,0.216985248101996,0.236176889123263,0.248369540686334,0.249700927454821,0.230889565861749,0.214946453289298,0.218100514794235,0.205247393364929,0.20400786227571,0.223643152023077,0.26954708316232,0.318037904075112,0.329113512106222,0.329156811769842,0.348666466886425,0.401033736347849,0.428824777527948,0.451270724176787,0.472557889606738,0.489384444363006,0.48036186725193,0.479259902176173,0.657098265821397,1.54210028382214,1.55570469798658
,totalOtherIncomeExpensesNet,-258448000.0,36248000.0,39948000.0,114363000.0,460616000.0,409980000.0,1538161000.0,133296000.0,277426000.0,236004000.0,70172000.0,95059000.0,-34989000.0,-877000.0,0.0,0.0,927000.0,12420000.0,-3820000.0,24491000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-245909000.0,104143000.0,65368000.0,177267000.0,555561000.0,519689000.0,1602662000.0,157331000.0,292865000.0,203121000.0,37832000.0,170130000.0,148998000.0,110350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-0.312850974395249,0.11228815843668,0.0680667797503205,0.178397684524516,0.533541220297118,0.403438577369543,1.45004872214084,0.152826440661502,0.332301551190653,0.256709004739336,0.0498735101686223,0.211170055631822,0.165279703601815,0.123107919961444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,-447000.0,1589000.0,-3604000.0,15594000.0,722000.0,-3223000.0,-4269000.0,-1692000.0,-4159000.0,-6110000.0,9202000.0,-4761000.0,1126000.0,-470000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-230203000.0,96820000.0,60020000.0,146130000.0,516995000.0,487562000.0,1499042000.0,420090000.0,337426000.0,156866000.0,25190000.0,120742000.0,187440000.0,96540000.0,252358000.0,71686000.0,91633000.0,128034000.0,81382000.0,77723000.0,56929000.0,129011000.0,44075000.0,22046000.0,18911000.0,11300000.0,8600000.0
,netIncomeRatio,-0.292869447066636,0.104392417155635,0.0624979825084787,0.147062079459615,0.496503792000353,0.378498139578574,1.35629592299278,0.408062361883484,0.382863036593848,0.198250868878357,0.0332077003898181,0.149868305749118,0.2079224395168,0.107701301251272,0.30417184953764,0.0934159515758061,0.167437160586769,0.263442276195258,0.214771299785709,0.23230505749119,0.177851992552141,0.393994087538633,0.155269656627716,0.0996591535797915,0.121960028118329,0.106906338694418,0.115436241610738
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.58,0.684687,0.425005,1.036427,3.590616,3.157683,9.475494,159023.0,2.453882,1.18,0.19,1.45,2.45042292673421,1.29584181355357,3.101926,0.857365,1.358297,2.032628,1.57023,2.21458714930266,1.60849012902872,3.140459,1.37830916942886,0.818831,0.876631,0.703232,0.577999
,EPSDiluted,-1.58,0.684687,0.425005,1.036427,3.590616,3.157683,9.475494,159023.0,2.453882,1.18,0.19,1.45,2.08788738266953,1.09721537330804,3.073026,0.847731,1.348663,2.013362,1.560596,1.66521308944945,1.21734674093361,2.88036,0.973201035401996,0.809198,0.876631,0.703232,0.577999
,weightedAverageShsOut,146232000.0,141407650.0,141221712.0,140993985.0,143985036.0,154404986.0,158201996.0,140733683.0,137507010.0,131628000.0,120346000.0,81226000.0,76492918.0,74499834.0,73521977.0,61535443.0,60765199.0,55711899.0,38769644.0,35095932.0,35392819.0,35301469.0,31977586.0,26876535.0,21572024.0,16068674.0,14878929.0
