date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,revenue,1034260000.0,977458000.0,968286000.0,911937000.0,856280000.0,807265000.0,761409000.0,712600000.0,693075000.0,580073000.0,511361000.0,503221000.0,652091000.0,413451000.0,412786000.0,386480000.0,343132000.0,267395000.0,262312000.0,225856000.0,220678000.0,215028000.0,194830000.0,123510000.0,105203000.0,98200000.0,68500000.0,42000000.0
,costOfRevenue,522996000.0,486244000.0,466129000.0,443150000.0,412484000.0,388048000.0,366837000.0,343139000.0,329869000.0,279001000.0,255931000.0,263588000.0,24069000.0,30713000.0,54498000.0,57471000.0,41833000.0,31767000.0,27192000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,511264000.0,491214000.0,502157000.0,468787000.0,443796000.0,419217000.0,394572000.0,369461000.0,363206000.0,301072000.0,255430000.0,239633000.0,628022000.0,382738000.0,358288000.0,329009000.0,301299000.0,235628000.0,235120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.494328312029857,0.502542308723239,0.518604007493654,0.514056343804451,0.51828373896389,0.51930530866568,0.518212944685445,0.518468986808869,0.524050066731595,0.519024329696435,0.499510130807786,0.476198330355848,0.963089507446047,0.92571550195791,0.867975173576623,0.851296315462637,0.878084818670366,0.881198227341573,0.896337186251487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,39276000.0,35679000.0,37684000.0,31737000.0,31004000.0,30644000.0,27410000.0,28211000.0,26744000.0,43335000.0,23679000.0,22735000.0,22172000.0,15591000.0,12760000.0,13624000.0,9243000.0,8060000.0,8192000.0,6687000.0,6423000.0,6092000.0,5411000.0,4559000.0,4062000.0,8000000.0,6800000.0,3200000.0
,SellingAndMarketingExpenses,21904000.0,19984000.0,16637000.0,15624000.0,14631000.0,14942000.0,14760000.0,12511000.0,9102000.0,8019000.0,9159000.0,0.0,9248000.0,7555000.0,9836000.0,8838000.0,8708000.0,7360000.0,7671000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-2567000.0,-2865000.0,-1483000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,170303000.0,164710000.0,191530000.0,172195000.0,171394000.0,164539000.0,160157000.0,153662000.0,187341000.0,160848000.0,102043000.0,92823000.0,427262000.0,180711000.0,242786000.0,324544000.0,291878000.0,93286000.0,194838000.0,182480000.0,180030000.0,178193000.0,159167000.0,90041000.0,78260000.0,-50500000.0,-35400000.0,-21900000.0
