date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,74959000.0,88791000.0,77692000.0,76553000.0,64218000.0
,costOfRevenue,0.0,14305000.0,21082000.0,19292000.0,15234000.0
,grossProfit,0.0,74486000.0,56610000.0,57261000.0,48984000.0
,grossProfitRatio,0.0,0.838891329076145,0.728646450084951,0.747991587527595,0.76277679155377
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,27726000.0,29393000.0,18363000.0,16159000.0,16255000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,44492000.0,40937000.0,35398000.0,31785000.0
,costAndExpenses,0.0,47363000.0,41006000.0,38032000.0,31785000.0
,interestExpense,17877000.0,20422000.0,16066000.0,11397000.0,8440000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,402000.0,501000.0,484000.0,402000.0,296000.0
,EBITDA,50899000.0,65222000.0,53305000.0,52954000.0,41169000.0
,EBITDARatio,0.679024533411598,0.734556430268834,0.686106677650208,0.691729912609565,0.641081939643091
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,11932000.0,8509000.0,882000.0,-820000.0
,operatingIncomeRatio,0.0,0.13438298926693,0.109522215929568,0.011521429597795,-0.012769005574761
,totalOtherIncomeExpensesNet,0.0,-32367000.0,-28246000.0,-40273000.0,-33253000.0
,incomeBeforeTax,32620000.0,44299000.0,36755000.0,41155000.0,32433000.0
,incomeBeforeTaxRatio,0.435171226937392,0.498913178137424,0.473086032023889,0.537601400337021,0.505045314397832
,incomeTaxExpense,-999000.0,3164000.0,1077000.0,2179000.0,5128000.0
,netIncome,33619000.0,41135000.0,35678000.0,38976000.0,27305000.0
,netIncomeRatio,0.448498512520178,0.463278935928191,0.459223600885548,0.509137460321607,0.425192313681522
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.59,2.13,1.91,2.25,1.88
,EPSDiluted,1.59,2.13,1.91,2.25,1.88
,weightedAverageShsOut,21146000.0,19326000.0,18714000.0,17327000.0,14541000.0
,weightedAverageShsOutDil,21146000.0,19326000.0,18714000.0,17327000.0,14541000.0
