date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,revenue,454163000.0,419349000.0,542082000.0,484756000.0,332451000.0,477038000.0,392873000.0,331749000.0,516020000.0,979135000.0,933231000.0,380149000.0,442809000.0,402475000.0,441034000.0,410190000.0,390443000.0,279321000.0,298885000.0,449251000.0,386668000.0,246600000.0,206800000.0,165400000.0,96800000.0,72400000.0,49400000.0,43100000.0
,costOfRevenue,259863000.0,261155000.0,348363000.0,300438000.0,199593000.0,299797000.0,257991000.0,228607000.0,300887000.0,504801000.0,489406000.0,228587000.0,266215000.0,244964000.0,246910000.0,236090000.0,238686000.0,152307000.0,183042000.0,260148000.0,216023000.0,119900000.0,107100000.0,86900000.0,53500000.0,38300000.0,27800000.0,24500000.0
,grossProfit,194300000.0,158194000.0,193719000.0,184318000.0,132858000.0,177241000.0,134882000.0,103142000.0,215133000.0,474334000.0,443825000.0,151562000.0,176594000.0,157511000.0,194124000.0,174100000.0,151757000.0,127014000.0,115843000.0,189103000.0,170645000.0,126700000.0,99700000.0,78500000.0,43300000.0,34100000.0,21600000.0,18600000.0
,grossProfitRatio,0.42781996772084,0.377237098454986,0.357361063455344,0.380228403567981,0.399631825441945,0.371544824521317,0.343322142269894,0.310903725406859,0.416908259369792,0.484441879822496,0.475578929546918,0.398691039566065,0.398803999015377,0.391355984843779,0.440156541219044,0.42443745581316,0.388679013325889,0.454724134597828,0.387583853321512,0.420929502661096,0.441321754062917,0.513787510137875,0.4821083172147,0.474607013301088,0.447314049586777,0.470994475138122,0.437246963562753,0.431554524361949
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,78994000.0,90557000.0,97755000.0,81987000.0,81016000.0,78543000.0,81171000.0,81424000.0,95153000.0,96596000.0,71390000.0,57430000.0,60353000.0,61174000.0,61925000.0,60382000.0,58338000.0,48868000.0,53889000.0,59722000.0,53904000.0,31500000.0,27400000.0,18400000.0,9800000.0,7100000.0,0.0,0.0
,GeneralAndAdministrativeExpenses,76251000.0,79749000.0,92060000.0,100250000.0,77642000.0,90188000.0,89760000.0,85486000.0,73110000.0,95134000.0,91777000.0,85455000.0,92838000.0,90972000.0,93110000.0,84667000.0,82511000.0,67986000.0,75899000.0,90626000.0,78861000.0,52400000.0,42000000.0,33300000.0,19500000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,16490000.0,-20973000.0,-368000.0,392000.0,-223000.0,697000.0,3182000.0,1017000.0,398000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
