date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,23889000000.0,23053000000.0,25093000000.0,26311000000.0,29561000000.0,33380000000.0,31314000000.0,31541000000.0,33542000000.0,33492000000.0,30571000000.0,27893000000.0,13522032160.0,30793505390.0,28338363690.0,25620586950.0,21902456880.0,21230774140.0,26568803600.0,29673471820.0,34574237280.0,16744000000.0,11423000000.0,9489000000.0,8491000000.0,7739000000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24905000000.0,22388000000.0,19338000000.0,15862000000.0,14526000000.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16744000000.0,11423000000.0,9489000000.0,8491000000.0,7739000000.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,16443000000.0,17617000000.0,17372000000.0,17886000000.0,18329000000.0,19529000000.0,18830000000.0,18535000000.0,19281000000.0,25999000000.0,23289000000.0,20254000000.0,7982912420.0,13336056280.0,12648876860.0,10984473100.0,10474318320.0,10586007960.0,12127496220.0,16391103440.0,17577792660.0,12657000000.0,7392000000.0,8444000000.0,5990000000.0,5917000000.0
,SellingAndMarketingExpenses,174000000.0,251000000.0,278000000.0,309000000.0,285000000.0,294000000.0,313000000.0,314000000.0,376000000.0,0.0,0.0,0.0,0.0,411522000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
