date,,2020-12-26_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-03_FY
,revenue,26185000000.0,24977000000.0,26268000000.0,26076000000.0,26487000000.0,18338000000.0
,costOfRevenue,17008000000.0,16782000000.0,17149000000.0,16579000000.0,16901000000.0,12577000000.0
,grossProfit,9177000000.0,8195000000.0,9119000000.0,9497000000.0,9586000000.0,5761000000.0
,grossProfitRatio,0.350467825090701,0.328101853705409,0.34715242881072,0.364204632612364,0.361913391475063,0.314156396553605
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,3650000000.0,3105000000.0,3068000000.0,2808000000.0,3444000000.0,3122000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-296000000.0,-952000000.0,9000000.0,9000000.0,15000000.0,0.0
,operatingExpenses,3650000000.0,5131000000.0,19487000000.0,3291000000.0,3444000000.0,3122000000.0
,costAndExpenses,20658000000.0,21913000000.0,36636000000.0,19870000000.0,20345000000.0,15699000000.0
,interestExpense,-1394000000.0,1361000000.0,1284000000.0,1234000000.0,1134000000.0,1321000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,969000000.0,994000000.0,983000000.0,1031000000.0,1337000000.0,740000000.0
,EBITDA,3097000000.0,4058000000.0,-9385000000.0,7237000000.0,7479000000.0,3379000000.0
,EBITDARatio,0.118273820889822,0.162469471914161,-0.357278818334095,0.277534897990489,0.282364933741081,0.18426218780674
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,2128000000.0,3064000000.0,-10368000000.0,6206000000.0,6142000000.0,2639000000.0
,operatingIncomeRatio,0.0812679014703074,0.122672859030308,-0.394700776610324,0.237996625249271,0.231887340959716,0.143908823208638
,totalOtherIncomeExpensesNet,-296000000.0,970000000.0,352000000.0,507000000.0,15000000.0,-457000000.0
,incomeBeforeTax,1030000000.0,2661000000.0,-11321000000.0,5450000000.0,5023000000.0,1013000000.0
,incomeBeforeTaxRatio,0.0393354974221883,0.106538014973776,-0.430980660880158,0.209004448535051,0.189640200853249,0.0552404842403752
,incomeTaxExpense,669000000.0,728000000.0,-1067000000.0,-5460000000.0,1381000000.0,366000000.0
,netIncome,361000000.0,1935000000.0,-10192000000.0,10941000000.0,3632000000.0,634000000.0
,netIncomeRatio,0.0137865189994272,0.077471273571686,-0.388000609106137,0.419581224114128,0.137123872088194,0.0345730177772931
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.295175797219951,1.58088,-8.36095,8.90961,2.84,0.52745
,EPSDiluted,0.29373474369406,1.58088,-8.36095,8.90961,2.81,0.52745
,weightedAverageShsOut,1223000000.0,1224000000.0,1219000000.0,1228000000.0,1217000000.0,1202000000.0
,weightedAverageShsOutDil,1229000000.0,1224000000.0,1219000000.0,1228000000.0,1226000000.0,1202000000.0
