Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,0.0,322879000.0,316058000.0,298280000.0
Revenue Growth,-1,0.0215814818799081,0.0596017165079791,
Cost of Revenue,0.0,85971000.0,,
Gross Profit,0.0,233470000.0,230087000.0,104032000.0
R&D Expenses,0.0,0.0,,
SG&A Expense,0.0,13759000.0,,
Operating Expenses,0.0,422782000.0,192464000.0,218269000.0
Operating Income,0.0,-189312000.0,37623000.0,-19491000.0
Interest Expense,0.0,90264000.0,96806000.0,-99008000.0
Earnings before Tax,0.0,-281187000.0,-58258000.0,-39495000.0
Income Tax Expense,0.0,11266000.0,950000.0,3840000.0
Net Income - Non-Controlling int,0.0,0.0,,
Net Income - Discontinued ops,0.0,0.0,,
Net Income,0.0,-59208000.0,,
Preferred Dividends,0.0,0.0,,
Net Income Com,0.0,-59208000.0,,
EPS,0.0,-15.84,-3.21,-2.31
EPS Diluted,0.0,-15.84,-3.21,-2.31
Weighted Average Shs Out,0.0,18000000.0,18000000.0,
Weighted Average Shs Out (Dil),0.0,,,
Dividend per Share,0.0,0.0,,
Gross Margin,0.0,0.7231,0.728,0.3488
EBITDA Margin,0.0,0.507,,
EBIT Margin,0.0,-0.5913,0.122,0.2654
Profit Margin,0.0,-0.187,,
Free Cash Flow margin,0.0,0.2238,,
EBITDA,0.0,160308000.0,,
EBIT,0.0,-190923000.0,38548000.0,79152000.0
Consolidated Income,0.0,-59208000.0,,
Earnings Before Tax Margin,0.0,-0.8709,-0.1843,-0.1324
Net Profit Margin,0.0,-0.1873,,
