date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,210682000.0,216726000.0,150611000.0,107962000.0,85520000.0,66053000.0,58807000.0,-10594000.0,-36986000.0,103903000.0,71890000.0,143026000.0,125435000.0,92121000.0,42024000.0,56368000.0,42878000.0,59469000.0,37162000.0,16469000.0,2561000.0,3000000.0,2600000.0,3300000.0,1700000.0,700000.0
,depreciationAndAmortization,43048000.0,38305000.0,39698000.0,41740000.0,49006000.0,43118000.0,50647000.0,55592000.0,56505000.0,50953000.0,79000000.0,53467000.0,44861000.0,29966000.0,24372000.0,17894000.0,15949000.0,10683000.0,5980000.0,8916000.0,7492000.0,4900000.0,3000000.0,1700000.0,900000.0,600000.0
,deferredIncomeTax,-9132000.0,-3712000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2956000.0,-134000.0,-254000.0,-200000.0,-600000.0,-200000.0,300000.0,-200000.0
,stockBasedCompensation,22904000.0,17978000.0,15577000.0,16030000.0,16920000.0,17951000.0,22848000.0,35129000.0,29361000.0,37352000.0,27121000.0,25631000.0,26381000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,23023000.0,-85302000.0,4169000.0,-38379000.0,70185000.0,-22916000.0,-15646000.0,25809000.0,-59530000.0,-30872000.0,-7810000.0,8362000.0,-12818000.0,-64124000.0,-28554000.0,8888000.0,-17570000.0,-2721000.0,13962000.0,8603000.0,963000.0,10200000.0,-1600000.0,-2700000.0,11300000.0,-500000.0
,accountsReceivables,-26800000.0,-141894000.0,-72034000.0,-50831000.0,3471000.0,-35648000.0,-43072000.0,-56290000.0,-3691000.0,-94178000.0,-18881000.0,-13314000.0,-49251000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300000.0,0.0
,accountsPayables,13901000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,459536000.0,566124000.0,482783000.0,383851000.0,404716000.0,394548000.0,517081000.0,419531000.0,370178000.0,273117000.0,499433000.0,93713000.0,128545000.0,280465000.0,116490000.0,193208000.0,60241000.0,14933000.0,13778000.0,28766000.0,20163000.0,19200000.0,9000000.0,10600000.0,13300000.0,2000000.0
,otherNonCashItems,16852000.0,14289000.0,6704000.0,4886000.0,2945000.0,561000.0,493000.0,-9752000.0,6787000.0,105406000.0,25057000.0,25476000.0,26813000.0,19633000.0,25339000.0,0.0,3273000.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,0.0,100000.0
,netCashProvidedByOperatingActivites,327069000.0,217886000.0,230672000.0,147625000.0,233488000.0,139920000.0,135401000.0,193271000.0,120188000.0,173828000.0,195054000.0,250769000.0,199852000.0,77953000.0,63966000.0,99379000.0,58443000.0,96134000.0,77648000.0,27312000.0,15562000.0,8400000.0,5300000.0,3600000.0,-500000.0,1500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-34866000.0,-42072000.0,-32270000.0,-32004000.0,-28935000.0,-31399000.0,-39256000.0,-42544000.0,-27759000.0,-31091000.0,-22600000.0,-28557000.0,-35674000.0,-36422000.0,-30359000.0,-17827000.0,-11939000.0,-10612000.0,-8777000.0,-4366000.0,-6640000.0,-3100000.0,-29800000.0,-6600000.0,-1700000.0,-1600000.0
,acquisitionsNet,-25000000.0,-19000000.0,50000000.0,-9000000.0,-1000000.0,-1000000.0,-23000000.0,-55000000.0,-63000000.0,-62000000.0,-63000000.0,-47000000.0,-343000000.0,-32000000.0,-267000000.0,-52000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5094000.0,0.0,0.0,0.0,-35717000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,20576000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,17000.0,257000.0,731000.0,295000.0,54000.0,237000.0,5128000.0,45000.0,246000.0,-211000.0,-400000.0,520000.0,4703000.0,482000.0,306000.0,5151000.0,-501000.0,78000.0,-2200000.0,-2956000.0,-661000.0,-2100000.0,-400000.0,400000.0,-600000.0,-200000.0
,netCashUsedForInvestingActivites,-60120000.0,-60606000.0,18744000.0,-40638000.0,-30132000.0,-31737000.0,-57595000.0,-103091000.0,-90406000.0,-93648000.0,-71086000.0,-89888000.0,-376512000.0,-68183000.0,-297385000.0,-64858000.0,-13693000.0,-243891000.0,-156386000.0,-6302000.0,-56658000.0,-4600000.0,-30100000.0,-6200000.0,-2300000.0,-1800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
