date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY
,revenue,618004000.0,509854000.0,543955000.0,566943000.0,614364000.0,648543000.0,656697000.0,674740000.0,710486000.0,756104000.0,780648000.0,842030000.0,1028868000.0,1127661000.0,1128648000.0,860859000.0,683324000.0,656741000.0
,costOfRevenue,24243000.0,22237000.0,24949000.0,24904000.0,26110000.0,30263000.0,37994000.0,43481000.0,52003000.0,59075000.0,54436000.0,72311000.0,525578000.0,408599000.0,400209000.0,284300000.0,63502000.0,207880000.0
,grossProfit,593761000.0,487617000.0,519006000.0,542039000.0,588254000.0,618280000.0,618703000.0,631259000.0,658483000.0,697029000.0,726212000.0,769719000.0,503290000.0,719062000.0,728439000.0,576559000.0,619822000.0,448861000.0
,grossProfitRatio,0.960772098562469,0.956385553511397,0.954134073590646,0.956073185487783,0.957500765018784,0.953336941421001,0.942143789297043,0.93555888193971,0.926806439535754,0.921869213758954,0.930268187454525,0.914123012244219,0.489168678586563,0.637657948621084,0.645408488740511,0.669748472165593,0.907068974600629,0.683467302939819
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,243023000.0,182869000.0,196334000.0,209692000.0,229752000.0,239028000.0,243054000.0,254831000.0,281019000.0,299416000.0,315698000.0,339014000.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,12274000.0,3813000.0,450000.0,10060000.0,23978000.0,6049000.0,3028000.0,7889000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,562781000.0,428147000.0,452702000.0,483155000.0,519854000.0,547323000.0,550153000.0,569650000.0,613509000.0,630510000.0,682924000.0,754634000.0,1847462000.0,1107537000.0,920030000.0,705418000.0,545110000.0,518740000.0
,interestExpense,59709000.0,54702000.0,58153000.0,62391000.0,70180000.0,77842000.0,102651000.0,90093000.0,83078000.0,52696000.0,63117000.0,75425000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,36133000.0,29332000.0,31766000.0,41282000.0,43441000.0,45563000.0,48511000.0,55637000.0,65917000.0,71334000.0,73179000.0,79599000.0,91078000.0,93589000.0,96070000.0,60828000.0,48027000.0,46616000.0
,EBITDA,91356000.0,111039000.0,123019000.0,125070000.0,137951000.0,146783000.0,155055000.0,160727000.0,162894000.0,196928000.0,170903000.0,166995000.0,-727516000.0,113713000.0,304688000.0,216269000.0,186241000.0,184617000.0
,EBITDARatio,0.147824285926952,0.217785875956646,0.226156575452013,0.220604187722575,0.224542779199302,0.226327321395806,0.236113458718404,0.238205827429825,0.229271231241713,0.260450943256483,0.218924534489296,0.198324287733216,-0.70710334075897,0.100839702712074,0.269958392696394,0.251224648868165,0.272551527533059,0.281110818420047
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,55223000.0,81707000.0,91253000.0,83788000.0,94510000.0,101220000.0,106544000.0,105090000.0,96977000.0,125594000.0,97724000.0,87396000.0,-818594000.0,20124000.0,208618000.0,155441000.0,138214000.0,138001000.0
,operatingIncomeRatio,0.00460029384923075,0.0467584838012451,0.0566590986386742,0.0709348206080682,0.09472397471206,0.0584571878811428,0.0212594240570613,-0.20633577377953,-0.0325734778728926,-0.221876884661369,0.0958178333896968,-0.311830932389582,-1.08260826461704,0.102976869821693,0.0993285772003317,0.14101147807016,0.197067569703391,0.185039460000213
,totalOtherIncomeExpensesNet,7329000.0,-3165000.0,-2280000.0,18819000.0,33465000.0,14197000.0,9683000.0,-154520000.0,38252000.0,-217156000.0,-12976000.0,-263420000.0,-1167618000.0,15872000.0,5459000.0,1164000.0,8046000.0,7004000.0
,incomeBeforeTax,2843000.0,23840000.0,30820000.0,40216000.0,58195000.0,37912000.0,13961000.0,-139223000.0,-23143000.0,-167762000.0,74800000.0,-262571000.0,-1113861000.0,116123000.0,112107000.0,121391000.0,134661000.0,121523000.0
,incomeBeforeTaxRatio,0.00460029384923075,0.0467584838012451,0.0566590986386742,0.0709348206080682,0.09472397471206,0.0584571878811428,0.0212594240570613,-0.20633577377953,-0.0325734778728926,-0.221876884661369,0.0958178333896968,-0.311830932389582,-1.08260826461704,0.102976869821693,0.0993285772003317,0.14101147807016,0.197067569703391,0.185039460000213
,incomeTaxExpense,4104000.0,7931000.0,-16228000.0,11611000.0,22176000.0,13594000.0,6290000.0,-62745000.0,-9371000.0,-21081000.0,28622000.0,-82509000.0,-234202000.0,34146000.0,39740000.0,44353000.0,48192000.0,43462000.0
,netIncome,-3106000.0,14268000.0,45766000.0,27481000.0,34961000.0,23316000.0,6795000.0,-78317000.0,-16698000.0,-146868000.0,46105000.0,-123191000.0,-879909000.0,80999000.0,70832000.0,76878000.0,86071000.0,78041000.0
,netIncomeRatio,-0.00502585743781594,0.0279844818320539,0.0841356362199079,0.0484722450052298,0.0569060036069822,0.0359513555770396,0.0103472377671894,-0.116069893588642,-0.0235022224223982,-0.194243119994075,0.059059909203636,-0.146302388275952,-0.855220494757345,0.0718292110838275,0.0627582736158661,0.0893038232741947,0.125959281395063,0.118830711041339
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
