Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,20300000.0,47200000.0,300000.0,0.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,20300000.0,47200000.0,300000.0,0.0
Receivables,63000000.0,59800000.0,44600000.0,50500000.0
Inventories,0.0,0.0,0.0,500000.0
Total current assets,86100000.0,111400000.0,47700000.0,55500000.0
Property, Plant & Equipment Net,2664100000.0,2520500000.0,2518600000.0,2291700000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0
Long-term investments,67300000.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0
Total non-current assets,2733600000.0,2523700000.0,2527000000.0,2300000000.0
Total assets,2819700000.0,2635100000.0,2574700000.0,2355500000.0
Payables,31100000.0,34700000.0,270100000.0,195300000.0
Short-term debt,0.0,0.0,0.0,0.0
Total current liabilities,102400000.0,74400000.0,332000000.0,252900000.0
Long-term debt,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,6400000.0,5400000.0,4300000.0,5100000.0
Total liabilities,108800000.0,79800000.0,336300000.0,258000000.0
Other comprehensive income,0.0,0.0,0.0,0.0
Retained earnings (deficit),0.0,0.0,0.0,0.0
Total shareholders equity,516800000.0,520800000.0,0.0,2097500000.0
Investments,67300000.0,0.0,0.0,0.0
Net Debt,-20300000.0,-47200000.0,-300000.0,0.0
Other Assets,2800000.0,4400000.0,2800000.0,4500000.0
Other Liabilities,71300000.0,39700000.0,61900000.0,57600000.0
