date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,revenue,269718000.0,835726000.0,893764000.0,699090000.0,596550000.0,500888000.0,408491000.0,328124000.0,233515000.0,160156000.0,94659000.0,36842000.0
,costOfRevenue,84372000.0,432576000.0,513886000.0,326888000.0,274728000.0,228361000.0,209460000.0,167998000.0,113140000.0,77845000.0,60404000.0,46819000.0
,grossProfit,185346000.0,403150000.0,379878000.0,372202000.0,321822000.0,272527000.0,199031000.0,160126000.0,120375000.0,82311000.0,34255000.0,-9977000.0
,grossProfitRatio,0.687184392587814,0.482394947626375,0.425031663839671,0.532409274914532,0.539471963791803,0.544087700244366,0.48723472487766,0.488004534870963,0.515491510181359,0.513942655910487,0.361877898562207,-0.270805059443027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,25227000.0,108610000.0,120090000.0,133286000.0,96713000.0,87437000.0,65120000.0,49687000.0,35354000.0,22245000.0,20217000.0,22859000.0
,GeneralAndAdministrativeExpenses,54467000.0,89843000.0,94269000.0,93671000.0,84927000.0,86753000.0,82592000.0,71982000.0,49053000.0,36101000.0,36384000.0,28340000.0
,SellingAndMarketingExpenses,15135000.0,49156000.0,58823000.0,64017000.0,61177000.0,56143000.0,38625000.0,30597000.0,26498000.0,25116000.0,23624000.0,27762000.0
,otherExpenses,9000.0,2602000.0,-233000.0,-750000.0,72000.0,-574000.0,-9000.0,-2000.0,-22000.0,0.0,0.0,0.0
,operatingExpenses,108995000.0,366426000.0,406799000.0,436464000.0,348459000.0,317369000.0,250788000.0,207775000.0,0.0,0.0,0.0,0.0
,costAndExpenses,193367000.0,799002000.0,920685000.0,763352000.0,623187000.0,545730000.0,460248000.0,375773000.0,260952000.0,193980000.0,171620000.0,147678000.0
,interestExpense,119895000.0,126330000.0,100274000.0,89915000.0,62348000.0,42165000.0,28477000.0,23458000.0,8913000.0,280000.0,37000.0,30067000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,14166000.0,118817000.0,133617000.0,145490000.0,105642000.0,87036000.0,64451000.0,55509000.0,36907000.0,32673000.0,30991000.0,21898000.0
,EBITDA,90517000.0,155541000.0,106696000.0,81228000.0,79005000.0,42194000.0,12694000.0,7860000.0,9470000.0,-1151000.0,-45970000.0,-88938000.0
,EBITDARatio,0.335598662306557,0.186114827108406,0.119378269878849,0.116191048362872,0.13243650993211,0.0842383926147163,0.0310753480492838,0.0239543587180456,0.040554139991007,-0.00718674292564749,-0.485637921380957,-2.41403832582379
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,76351000.0,36724000.0,-26921000.0,-64262000.0,-26637000.0,-44842000.0,-51757000.0,-47649000.0,-27437000.0,-33824000.0,-76961000.0,-110836000.0
,operatingIncomeRatio,0.283077139827524,0.043942631915245,-0.030120926777091,-0.0919223562059248,-0.0446517475484033,-0.0895250035936177,-0.126702913895288,-0.145216442564396,-0.117495664090101,-0.211194085766378,-0.813034154174458,-3.00841430975517
,totalOtherIncomeExpensesNet,9000.0,-55360000.0,-19886000.0,-750000.0,-15334000.0,-2825000.0,-9000.0,-36307000.0,4595000.0,58700000.0,-33219000.0,-1577000.0
,incomeBeforeTax,-48705000.0,-144998000.0,-165324000.0,-173992000.0,-123191000.0,-106375000.0,-83355000.0,-110182000.0,-31678000.0,24668000.0,-110119000.0,-142266000.0
,incomeBeforeTaxRatio,-0.180577492047249,-0.1734994483838,-0.184975004587341,-0.248883548613197,-0.206505741346073,-0.21237282586127,-0.204055903312435,-0.335793785276298,-0.135657238293043,0.15402482579485,-1.16332308602457,-3.86151674719071
,incomeTaxExpense,-146000.0,1006000.0,-3293000.0,-1997000.0,1314000.0,1238000.0,1183000.0,1107000.0,1036000.0,1053000.0,3260000.0,0.0
,netIncome,-250036000.0,-146004000.0,-162031000.0,-171995000.0,-124505000.0,-107613000.0,-84538000.0,-111289000.0,-32714000.0,23615000.0,-113379000.0,-142266000.0
