date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-183524137.0,-176144999.0,-132617160.0,-76925380.0,-89875459.0,-85077024.0,-54217210.0,-28419313.0,-35120235.0,-12913365.0,-695375.0,-1654541.0,-395553.0,170542.0,373015.0,289887.0,142116.0,94109.0,98912.0,61535.0,131668.0,12430.0,-15582.0,-12738.0,73793.0,31511.0,34183.0,42579.0
,depreciationAndAmortization,4066561.0,1391478.0,293886.0,213117.0,132451.0,62400.0,52467.0,58145.0,56260.0,54845.0,61383.0,76203.0,0.0,0.0,54368.0,55187.0,42000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,10678992.0,10693662.0,8661967.0,6889323.0,17411021.0,7189699.0,4239358.0,3207238.0,1868345.0,7790513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-3316242.0,9710883.0,19467595.0,1805303.0,64413154.0,14469457.0,-6540397.0,51070085.0,2928580.0,-545421.0,-276939.0,-1109642.0,-398841.0,-577960.0,369636.0,25349.0,-24104.0,-15678.0,-7809.0,48124.0,-46930.0,-11568.0,14953.0,8533.0,-13078.0,7042.0,-2712.0,-1415.0
,accountsReceivables,-8199558.0,-13639575.0,-6951041.0,167691.0,-3975893.0,-917656.0,-458028.0,-1068619.0,-620469.0,-16409.0,3525.0,-10568.0,86730.0,0.0,0.0,0.0,0.0,-31583.0,278.0,42516.0,-45327.0,-11244.0,-5419.0,6374.0,0.0,4022.0,3558.0,-4869.0
,inventory,-3337189.0,-8593046.0,-1782312.0,-409037.0,-386168.0,491960.0,-138495.0,571592.0,-1027137.0,29996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,1887115.0,-3562629.0,18646241.0,-3260914.0,4232340.0,-3200955.0,4212912.0,472851.0,1334855.0,188876.0,19051.0,229044.0,-3513.0,0.0,0.0,0.0,0.0,5902.0,-2087.0,6730.0,-3613.0,4383.0,14912.0,1214.0,0.0,-105.0,-5046.0,2320.0
,otherWorkingCapital,0.0,155411355.0,145700472.0,126232877.0,124427574.0,60014420.0,45544963.0,52085360.0,1015275.0,-1913305.0,-1367884.0,-1090945.0,18697.0,417538.0,995498.0,625862.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,11142069.0,1918620.0,269859.0,0.0,0.0,0.0,990981.0,3194475.0,1987733.0,-168984.0,2844.0,685568.0,250000.0,0.0,0.0,0.0,0.0,46022.0,0.0,375.0,1527.0,0.0,0.0,0.0,-22690.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,-159470335.0,-165697595.0,-106811781.0,-76155614.0,-69142333.0,-79044119.0,-45520996.0,-20768069.0,-12737326.0,-4966596.0,836832.0,-417338.0,-133003.0,344098.0,329840.0,412339.0,207727.0,140003.0,100077.0,161948.0,133973.0,48533.0,44598.0,77526.0,58784.0,63449.0,72859.0,59764.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-207073.0,-2450285.0,-217040.0,-61817.0,-396154.0,-165257.0,-30962.0,-40790.0,-66405.0,-28766.0,0.0,-841296.0,0.0,0.0,-57746.0,-92228.0,-311054.0,-247708.0,-62664.0,-21705.0,0.0,0.0,-211369.0,-95404.0,0.0,-10557.0,-70354.0,-90000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77429.0,-286669.0,-72931.0,0.0,0.0,0.0,-3810.0,0.0,-100000.0,0.0,-16660.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128943.0,56515.0,188700.0,95124.0,0.0,0.0,15000.0,4256.0,8012.0,13511.0,0.0,8910.0
,otherInvestingActivites,0.0,-20420.0,-175410.0,0.0,-14036.0,0.0,10686.0,-103737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24643.0,77500.0,-43364.0,8159.0,-15000.0,0.0,8458.0,0.0,0.0,133276.0,700.0,-5500.0,0.0
,netCashUsedForInvestingActivites,-1597907.0,-23912694.0,-21497857.0,-827108.0,-1255456.0,-584361.0,-606756.0,-583561.0,-272506.0,-37636.0,-285500.0,-841296.0,0.0,22756.0,54254.0,-68371.0,-104550.0,-311986.0,-152474.0,-14512.0,0.0,8458.0,-196369.0,-94958.0,141288.0,-85061.0,-74354.0,-46443.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-81660719.0,0.0,0.0,0.0,0.0,0.0,-5191847.0,-2350000.0,-100696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23369.0,-66631.0,0.0,-50000.0,0.0,0.0,0.0
