Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,318000.0,239000.0,229000.0,147000.0,203000.0,211000.0
Revenue Growth,0.330543933054393,0.0436681222707424,0.557823129251701,-0.275862068965517,-0.037914691943128,
Cost of Revenue,158000.0,88000.0,88000.0,49000.0,93000.0,91000.0
Gross Profit,160000.0,151000.0,141000.0,98000.0,110000.0,120000.0
R&D Expenses,614000.0,693000.0,584000.0,399000.0,431000.0,620000.0
SG&A Expense,3849000.0,2549000.0,1873000.0,1123000.0,890000.0,610000.0
Operating Expenses,4463000.0,3242000.0,2457000.0,1522000.0,1321000.0,1230000.0
Operating Income,-4303000.0,-3091000.0,-2316000.0,-1424000.0,-1211000.0,-1110000.0
Interest Expense,22000.0,1836000.0,398000.0,1432000.0,-1387000.0,-880000.0
Earnings before Tax,-4281000.0,-4927000.0,-2714000.0,-2856000.0,-2598000.0,-1954000.0
Income Tax Expense,-127000.0,38000.0,117000.0,28000.0,49000.0,35000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-4154000.0,-4965000.0,-2831000.0,-2884000.0,-2647000.0,-1989000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-4154000.0,-4965000.0,-2831000.0,-2884000.0,-2647000.0,-1989000.0
EPS,-0.64,-1.17,-0.62,-0.82,-17.08,-12.83
EPS Diluted,-0.64,-1.17,-0.62,-0.82,-17.08,-12.83
Weighted Average Shs Out,4003535.0,3774756.0,2632710.0,2611328.0,380247.0,
Weighted Average Shs Out (Dil),6448343.0,4964077.0,4578470.0,3536348.0,155009.0,155009.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.5031,0.6318,0.6157,0.6667,0.5419,0.5687
EBITDA Margin,-13.374,-12.912,-10.083,-9.626,-19.586,-13.384
EBIT Margin,-13.3931,-12.9331,-10.1135,-9.6871,-19.6305,-13.4313
Profit Margin,-13.063,-20.774,-12.362,-19.619,-13.039,-9.427
Free Cash Flow margin,-11.1887,-9.1297,-6.7293,-10.0748,-4.4532,-2.8768
EBITDA,-4253000.0,-3086000.0,-2309000.0,-1415000.0,-3976000.0,-2824000.0
EBIT,-4259000.0,-3091000.0,-2316000.0,-1424000.0,-3985000.0,-2834000.0
Consolidated Income,-4154000.0,-4965000.0,-2831000.0,-2884000.0,-2647000.0,-1989000.0
Earnings Before Tax Margin,-13.4623,-20.6151,-11.8515,-19.4286,-12.798,-9.2607
Net Profit Margin,-13.0629,-20.7741,-12.3624,-19.619,-13.0394,-9.4265
