Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2011-12-31,2010-12-31,2009-12-31
Revenue,2445917000.0,2094827000.0,1869806000.0,2226271000.0,2664868000.0,1936059000.0,1629075000.0,1198080000.0,821946000.0
Revenue Growth,0.1676,0.1203,-0.1601,-0.1646,0.3764,0.1884,0.3597,0.4576,
Cost of Revenue,2273122000.0,1934061000.0,1714239000.0,2056807000.0,2539967000.0,1863831000.0,1579194000.0,1154118000.0,782195000.0
Gross Profit,172795000.0,160766000.0,155567000.0,169464000.0,124901000.0,72228000.0,49881000.0,43962000.0,39751000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,17966000.0,27887000.0,24156000.0,36238000.0,36880000.0,16558000.0,12709000.0,13099000.0,13389000.0
Operating Expenses,137783000.0,128347000.0,123396000.0,143447000.0,116261000.0,42051000.0,28228000.0,29666000.0,25216000.0
Operating Income,35012000.0,32419000.0,32171000.0,26017000.0,8640000.0,30177000.0,21653000.0,14296000.0,14535000.0
Interest Expense,32872000.0,27919000.0,22757000.0,18493000.0,16631000.0,14182000.0,12140000.0,15775000.0,10453000.0
Earnings before Tax,2518000.0,4921000.0,10251000.0,7899000.0,-7516000.0,16354000.0,9910000.0,-5030000.0,6078000.0
Income Tax Expense,-2733000.0,-18237000.0,-453000.0,-3542000.0,-1354000.0,-1716000.0,0.0,0.0,0.0
Net Income - Non-Controlling int,-5000.0,18000.0,11000.0,21000.0,-9000.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,848000.0,6655000.0,-311000.0
Net Income,5251000.0,23158000.0,10704000.0,11441000.0,-6162000.0,18070000.0,9910000.0,-5030000.0,6078000.0
Preferred Dividends,1579000.0,4337000.0,3392000.0,1390000.0,245000.0,0.0,0.0,0.0,0.0
Net Income Com,5251000.0,23158000.0,10704000.0,11441000.0,-6407000.0,18070000.0,9910000.0,-5030000.0,6078000.0
EPS,0.11,0.56,0.22,0.35,-0.32,1.18,,,
EPS Diluted,0.11,0.56,0.22,0.35,-0.32,1.18,,,
Weighted Average Shs Out,34444113.0,33984970.0,33513476.0,33258939.0,22962704.0,15051044.0,,,
Weighted Average Shs Out (Dil),34345298.0,33844823.0,33310522.0,28987665.0,19927938.0,15256471.0,,,
Dividend per Share,2.202,2.481,2.4,2.778,2.08,1.727,0.0,0.0,0.0
Gross Margin,0.0706,0.0767,0.0832,0.0761,0.0469,0.0373,0.0306,0.0367,0.0484
EBITDA Margin,0.042,0.043,0.047,0.034,0.016,0.027,0.021,0.02,0.032
EBIT Margin,0.0145,0.0157,0.0177,0.0119,0.0034,0.0158,0.0135,0.009,0.0201
Profit Margin,0.002,0.011,0.006,0.005,-0.002,0.009,0.006,-0.004,0.007
Free Cash Flow margin,0.0338,0.0497,0.0328,0.0273,0.0068,0.0128,0.0153,0.0397,0.0429
EBITDA,101939000.0,90310000.0,87420000.0,74619000.0,42400000.0,51499000.0,34203000.0,24285000.0,26195000.0
EBIT,35390000.0,32840000.0,33008000.0,26392000.0,9115000.0,30536000.0,22050000.0,10745000.0,16531000.0
Consolidated Income,5246000.0,23176000.0,10715000.0,11462000.0,-6171000.0,18070000.0,9910000.0,-5030000.0,6078000.0
Earnings Before Tax Margin,0.001,0.0023,0.0055,0.0035,-0.0028,0.0084,0.0061,-0.0042,0.0074
Net Profit Margin,0.0021,0.0111,0.0057,0.0051,-0.0023,0.0093,0.0061,-0.0042,0.0074
