date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-109000000.0,225000000.0,170000000.0,209000000.0,155000000.0
,depreciationAndAmortization,251000000.0,252000000.0,272000000.0,266000000.0,257000000.0
,deferredIncomeTax,-16000000.0,-67000000.0,-4000000.0,29000000.0,-31000000.0
,stockBasedCompensation,23000000.0,40000000.0,22000000.0,30000000.0,26000000.0
,changeInWorkingCapital,-166000000.0,16000000.0,-267000000.0,362000000.0,129000000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,65000000.0,-5000000.0,-51000000.0,-137000000.0,-25000000.0
,accountsPayables,82000000.0,-100000000.0,247000000.0,71000000.0,190000000.0
,otherWorkingCapital,56000000.0,99000000.0,83000000.0,350000000.0,-12000000.0
,otherNonCashItems,-59000000.0,95000000.0,-103000000.0,131000000.0,74000000.0
,netCashProvidedByOperatingActivites,6000000.0,457000000.0,503000000.0,182000000.0,618000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,125000000.0,31000000.0,307000000.0,-9000000.0,0.0
,netCashUsedForInvestingActivites,-38000000.0,-170000000.0,-10000000.0,-250000000.0,-350000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1100000000.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-556000000.0,-295000000.0,-536000000.0,136000000.0,-278000000.0
,netCashUsedProvidedByFinancingActivities,744000000.0,-295000000.0,-536000000.0,136000000.0,-278000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,3000000.0,-1000000.0,-2000000.0,4000000.0,-3000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,715000000.0,-9000000.0,-45000000.0,72000000.0,-13000000.0
,cashAtEndOfPeriod,787000000.0,72000000.0,81000000.0,126000000.0,54000000.0
,cashAtBeginningOfPeriod,72000000.0,81000000.0,126000000.0,54000000.0,67000000.0
,operatingCashFlow,6000000.0,457000000.0,503000000.0,182000000.0,618000000.0
,capitalExpenditure,-163000000.0,-201000000.0,-317000000.0,-241000000.0,-350000000.0
,freeCashFlow,-157000000.0,256000000.0,186000000.0,-59000000.0,268000000.0
