date,,2021-01-29_FY,2020-01-31_FY,2019-02-01_FY,2018-02-02_FY,2017-01-27_FY,2016-01-29_FY,2015-01-30_FY,2014-01-31_FY,2013-01-31_FY,2012-01-31_FY,2002-01-31_FY,2001-01-31_FY,2000-01-31_FY,1999-01-31_FY,1998-01-31_FY,1997-01-31_FY,1996-01-31_FY,1995-01-31_FY,1994-01-31_FY,1993-01-31_FY,1992-01-31_FY,1991-01-31_FY,1990-01-31_FY,1989-01-31_FY,1988-01-31_FY,1987-01-31_FY,1986-01-31_FY
,revenue,1427448000.0,1450201000.0,1451592000.0,1406677000.0,1335760000.0,1419778000.0,1555353000.0,1562876000.0,1585927000.0,1725627000.0,1569062000.0,1462283000.0,1319823000.0,1371400000.0,1263600000.0,1118700000.0,1031500000.0,992100000.0,870000000.0,733600000.0,682900000.0,604000000.0,545200000.0,455800000.0,336300000.0,265100000.0,227200000.0
,costOfRevenue,821595000.0,828309000.0,835536000.0,809474000.0,759352000.0,767189000.0,819422000.0,852539000.0,881817000.0,959611000.0,880236000.0,817172000.0,706576000.0,735900000.0,660000000.0,595600000.0,575500000.0,558300000.0,504200000.0,419100000.0,387300000.0,350300000.0,308300000.0,257800000.0,187100000.0,150400000.0,133800000.0
,grossProfit,605853000.0,621892000.0,616056000.0,597203000.0,576408000.0,652589000.0,735931000.0,710337000.0,704110000.0,766016000.0,688826000.0,645111000.0,613247000.0,635500000.0,603600000.0,523100000.0,456000000.0,433800000.0,365800000.0,314500000.0,295600000.0,253700000.0,236900000.0,198000000.0,149200000.0,114700000.0,93400000.0
,grossProfitRatio,0.424430872438085,0.428831589552069,0.424400244696857,0.424548777011354,0.431520632448943,0.459641577767792,0.473160112206039,0.454506307602139,0.443973776851015,0.443905896233659,0.439004959651053,0.441166997086063,0.464643365057284,0.46339507073064,0.477682811016144,0.467596317153839,0.442074648570044,0.437254309041427,0.420459770114943,0.42870774263904,0.432859862351735,0.420033112582781,0.434519442406456,0.434401053093462,0.443651501635445,0.432666918144097,0.411091549295775
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,-28034000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,545590000.0,538939000.0,536576000.0,573335000.0,573335000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-796000.0,1912000.0,309000.0,4269000.0,460000.0,-3327000.0,3250000.0,50000.0,67000.0,95000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
