date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,revenue,520397000.0,392755000.0,408897000.0,302238000.0,215003000.0,144427000.0,122045000.0,12019000.0,1480000.0,803000.0,106000.0,37925000.0,8889000.0,4233411.0
,costOfRevenue,52459000.0,16660000.0,15356000.0,15215000.0,11986000.0,8423000.0,5758000.0,1104000.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,467938000.0,376095000.0,393541000.0,287023000.0,203017000.0,136004000.0,116287000.0,10915000.0,1480000.0,0.0,13510000.0,46513146.0,8888664.0,0.0
,grossProfitRatio,0.89919426899079,0.957581698514341,0.96244531018814,0.949658878102687,0.944251940670595,0.941679879800868,0.952820680896391,0.908145436392379,1.0,0.0,127.452830188679,1.22645078444298,0.999962200472494,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,75961000.0,69099000.0,89209000.0,49577000.0,42791000.0,29135000.0,19586000.0,17245000.0,23517000.0,30627000.0,35149000.0,29260000.0,30463000.0,19268757.0
,GeneralAndAdministrativeExpenses,65924000.0,158425000.0,159888000.0,137905000.0,106010000.0,89204000.0,72471000.0,55590000.0,20132000.0,0.0,5080000.0,4648906.0,4286501.0,0.0
,SellingAndMarketingExpenses,134753000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-1900000.0,0.0,0.0,0.0,-15000.0,38000.0,39000.0,101000.0,-660000.0,117000.0,542000.0,0.0,0.0,0.0
,operatingExpenses,292340000.0,227524000.0,249097000.0,187482000.0,148801000.0,118339000.0,92057000.0,72835000.0,43649000.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,344799000.0,244184000.0,264453000.0,202697000.0,160787000.0,126762000.0,97815000.0,73939000.0,43649000.0,38555000.0,40229000.0,33909000.0,34750000.0,23280450.0
,interestExpense,23754000.0,22707000.0,18111000.0,1568000.0,5091000.0,1229000.0,4963000.0,7849000.0,3575000.0,1866000.0,0.0,0.0,8678000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,15702000.0,6659000.0,7063000.0,8132000.0,2399000.0,921000.0,928000.0,742000.0,871000.0,879000.0,1188000.0,1072000.0,1115000.0,932211.0
,EBITDA,191300000.0,155230000.0,151507000.0,107673000.0,56615000.0,18586000.0,25158000.0,-61178000.0,-41298000.0,-36873000.0,-38935000.0,5088000.0,-24746000.0,-18114828.0
,EBITDARatio,0.367603963896794,0.395233669845069,0.370526073803427,0.356252357413694,0.263321907136179,0.128687849224868,0.20613708058503,-5.09010733006074,-27.9040540540541,-45.9190535491905,-367.311320754717,0.134159525379038,-2.78389020137248,-4.27901472358814
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,175598000.0,148571000.0,144444000.0,99541000.0,54216000.0,17665000.0,24230000.0,-61920000.0,-42169000.0,-37752000.0,-40123000.0,4016000.0,-25861000.0,-19047039.0
,operatingIncomeRatio,0.3374308460656,0.378279079833484,0.353252775148754,0.329346409121289,0.252163923294094,0.12231092524251,0.198533327870867,-5.15184291538398,-28.4925675675676,-47.013698630137,-378.518867924528,0.105893210283454,-2.90932613342333,-4.49921800647279
,totalOtherIncomeExpensesNet,-1900000.0,0.0,0.0,-219000.0,-238000.0,-2107000.0,256000.0,-22803000.0,-660000.0,117000.0,542000.0,0.0,0.0,0.0
,incomeBeforeTax,168648000.0,147487000.0,140176000.0,100618000.0,50369000.0,14972000.0,19871000.0,-92273000.0,-46284000.0,-39470000.0,-39474000.0,4138000.0,-33482000.0,-17274040.0
,incomeBeforeTaxRatio,0.32407565762293,0.375519089508727,0.3428149387254,0.332909826031141,0.234271149704888,0.103664827213748,0.16281699373182,-7.67726100341127,-31.272972972973,-49.1531755915318,-372.396226415094,0.109110085695452,-3.76667791652604,-4.08040702875294
,incomeTaxExpense,41698000.0,34431000.0,29183000.0,43334000.0,-40852000.0,956000.0,0.0,0.0,0.0,-16245000.0,-399000.0,0.0,0.0,0.0
,netIncome,126950000.0,113056000.0,110993000.0,57284000.0,91221000.0,14016000.0,19871000.0,-92273000.0,-46284000.0,56003000.0,-38463000.0,460000.0,-33482000.0,-17274040.0
,netIncomeRatio,0.243948370186608,0.287853751066186,0.271444887098707,0.189532752334253,0.424277800774873,0.0970455662722344,0.16281699373182,-7.67726100341127,-31.272972972973,69.7422166874222,-362.858490566038,0.0121292023731048,-3.76667791652604,-4.08040702875294
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.42214686696591,2.16,2.13,1.13,1.84,0.3,0.47,-2.9,-2.72,3.88,-3.023603,-0.214358,-2.664103,-1.494302
,EPSDiluted,2.42214686696591,2.1,2.05,1.08,1.76,0.28,0.32,-2.9,-2.72,3.88,-3.023603,-0.214358,-2.664103,-1.494302
,weightedAverageShsOut,52708643.0,52412181.0,51989824.0,50756603.0,49472434.0,47485258.0,42260896.0,31848299.0,17440910.0,13855322.0,13855322.0,13855322.0,13855322.0,13855322.0
,weightedAverageShsOutDil,53747118.0,53816754.0,54098872.0,53301150.0,51708983.0,51160380.0,50583511.0,31848299.0,17440910.0,13855322.0,13855322.0,13855322.0,13855322.0,13855322.0
