Date,2018-12-31,2017-12-31,2017-09-30,2016-12-31,2016-09-30
Revenue,711000000.0,2079000000.0,1530000000.0,0.0,1139000000.0
Revenue Growth,-0.658,0.3588,0.0,-1.0,
Cost of Revenue,423000000.0,843000000.0,791000000.0,,
Gross Profit,288000000.0,432000000.0,687000000.0,1064432.0,348000000.0
R&D Expenses,0.0,0.0,0.0,,
SG&A Expense,181000000.0,137000000.0,119000000.0,,
Operating Expenses,230000000.0,1728000000.0,330000000.0,1400699.0,173000000.0
Operating Income,58000000.0,460000000.0,357000000.0,-1167000.0,175000000.0
Interest Expense,29000000.0,-24000000.0,24000000.0,-24000000.0,22000000.0
Earnings before Tax,29000000.0,396000000.0,333000000.0,-280000.0,153000000.0
Income Tax Expense,16000000.0,105000000.0,110000000.0,0.0,56000000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,,
Net Income - Discontinued ops,0.0,0.0,0.0,,
Net Income,13000000.0,223000000.0,97000000.0,,
Preferred Dividends,29000000.0,0.0,0.0,,
Net Income Com,-16000000.0,223000000.0,97000000.0,,
EPS,-0.07,1.35,3.83,-0.02,1.67
EPS Diluted,-0.07,1.35,3.83,-0.02,1.66
Weighted Average Shs Out,221561070.0,214000000.0,84000000.0,84000000.0,84000000.0
Weighted Average Shs Out (Dil),216018629.0,58319517.0,58275013.0,,
Dividend per Share,0.0,0.0,0.0,,
Gross Margin,0.4051,0.2078,0.449,0.0,0.3055
EBITDA Margin,0.142,0.206,0.119,,
EBIT Margin,0.0816,0.1212,0.2333,0.0,0.1536
Profit Margin,-0.023,0.146,0.085,,
Free Cash Flow margin,1.2518,0.1523,0.3134,,
EBITDA,101000000.0,315000000.0,135000000.0,,
EBIT,58000000.0,252000000.0,357000000.0,-336266.0,175000000.0
Consolidated Income,13000000.0,223000000.0,97000000.0,,
Earnings Before Tax Margin,0.0408,0.1905,0.2176,0.0,0.1343
Net Profit Margin,0.0183,0.1458,0.0852,,
