Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30
Revenue,11379577.4648,280000.0,256153.8462,345495.1601,832819.7227,563088.5122
Revenue Growth,39.6413,0.0931,-0.2586,-0.5852,0.479,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,11379577.4648,280000.0,256153.8462,345495.1601,832819.7227,563088.5122
R&D Expenses,2185915.493,5103703.7037,5326923.0769,9893521.9657,4798151.0015,3538606.403
SG&A Expense,5578169.0141,5707407.4074,6276923.0769,7047654.5048,4828197.2265,4075329.5669
Operating Expenses,9472535.2113,12045925.9259,12705384.6154,21160089.3522,11926810.4777,7514124.2938
Operating Income,1907042.2535,-11765925.9259,-12449230.7692,-20814594.1921,-11093990.755,-6951035.7815
Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,2883098.5915,-8622222.2222,-4376923.0769,-18449739.3894,-8866718.0277,-7055555.5556
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,-427495.2919
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,2883098.5915,-8622222.2222,-4376923.0769,-18449739.3894,-8866718.0277,-6628060.2637
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,2883098.5915,-8622222.2222,-4376923.0769,-18449739.3894,-8866718.0277,-6628060.2637
EPS,2.2394,-8.1926,-4.9846,-25.927,-15.3467,-1465.1601
EPS Diluted,2.2394,-8.1926,-4.9846,-25.927,-15.3467,-1465.1601
Weighted Average Shs Out,18100664.0845,15195757.7778,11271469.2308,8628574.8325,8927716.4869,
Weighted Average Shs Out (Dil),18100664.0845,15195757.7778,11271469.2308,8628574.8325,8927716.4869,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0,1.0,1.0,1.0
EBITDA Margin,0.1782,-22.8104,-13.1438,-39.7625,-8.2026,-11.7985
EBIT Margin,0.2534,-30.7937,-17.0871,-53.4009,-10.6466,-12.5301
Profit Margin,0.1782,-22.8104,-13.1438,-39.7625,-8.2026,-11.0838
Free Cash Flow margin,0.3272,-26.1243,-25.4505,-44.2888,-9.4329,-15.5569
EBITDA,2883098.5915,-8622222.2222,-4376923.0769,-18449739.3894,-8866718.0277,-7055555.5556
EBIT,2883098.5915,-8622222.2222,-4376923.0769,-18449739.3894,-8866718.0277,-7055555.5556
Consolidated Income,2883098.5915,-8622222.2222,-4376923.0769,-18449739.3894,-8866718.0277,-6628060.2637
Earnings Before Tax Margin,0.2534,-30.7937,-17.0871,-53.4009,-10.6466,-12.5301
Net Profit Margin,0.2534,-30.7937,-17.0871,-53.4009,-10.6466,-11.7709
