Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,766570000.0,610471000.0,654556000.0,469506000.0,127156000.0,18716000.0,15694000.0
Revenue Growth,0.2557,-0.0674,0.3941,2.6924,5.794,0.1926,
Cost of Revenue,220907000.0,168334000.0,139985000.0,90383000.0,18693000.0,2180000.0,1517000.0
Gross Profit,545663000.0,442137000.0,514571000.0,379123000.0,108463000.0,16536000.0,14177000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,103961000.0,153265000.0,104661000.0,111141000.0,40128000.0,5447000.0,4602000.0
Operating Expenses,475684000.0,401414000.0,425594000.0,373609000.0,102074000.0,11178000.0,8869000.0
Operating Income,69979000.0,40723000.0,88977000.0,5514000.0,6389000.0,5358000.0,5308000.0
Interest Expense,249211000.0,262003000.0,310336000.0,167805000.0,86191000.0,8129000.0,5702000.0
Earnings before Tax,90000.0,-179795000.0,-120777000.0,-91517000.0,-42161000.0,-2000000.0,-394000.0
Income Tax Expense,-12290000.0,-19641000.0,2734000.0,-13241000.0,-4689000.0,-88000.0,-1270000.0
Net Income - Non-Controlling int,-165707000.0,-76149000.0,-120236000.0,-129859000.0,-44451000.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,12380000.0,-160154000.0,-123511000.0,-78276000.0,-37472000.0,-1912000.0,876000.0
Preferred Dividends,0.0,0.0,0.0,1610000.0,-11855000.0,-1912000.0,0.0
Net Income Com,12380000.0,-160154000.0,-123511000.0,-79886000.0,-25617000.0,0.0,876000.0
EPS,0.07,-1.61,-1.4,-1.25,-0.87,,
EPS Diluted,0.07,-1.61,-1.4,-1.25,-0.87,,
Weighted Average Shs Out,209141720.0,148224429.0,139551573.0,140397276.0,101018990.0,,
Weighted Average Shs Out (Dil),182239000.0,103866000.0,90815000.0,65883000.0,29602000.0,,
Dividend per Share,0.76,1.94,0.0,1.28,0.172,0.0,0.0
Gross Margin,0.7118,0.7243,0.7861,0.8075,0.853,0.8835,0.9033
EBITDA Margin,0.771,0.539,0.661,0.506,0.671,0.634,0.61
EBIT Margin,0.3252,0.1347,0.2896,0.1625,0.3463,0.3275,0.3382
Profit Margin,0.016,-0.262,-0.189,-0.17,-0.201,0.0,0.056
Free Cash Flow margin,0.301,0.0963,0.223,-1.1146,-8.1637,-11.6591,0.0393
EBITDA,591138000.0,328928000.0,432924000.0,237598000.0,85310000.0,11860000.0,9575000.0
EBIT,249301000.0,82208000.0,189559000.0,76288000.0,44030000.0,6129000.0,5308000.0
Consolidated Income,-153327000.0,-236303000.0,-243747000.0,-208135000.0,-81923000.0,-1912000.0,876000.0
Earnings Before Tax Margin,0.0001,-0.2945,-0.1845,-0.1949,-0.3316,-0.1069,-0.0251
Net Profit Margin,0.0161,-0.2623,-0.1887,-0.1667,-0.2947,-0.1022,0.0558
