date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY
,revenue,606850000.0,420675000.0,448773000.0,490986000.0,375322000.0,300122000.0
,costOfRevenue,435967000.0,343830000.0,335510000.0,336980000.0,356482000.0,263922000.0
,grossProfit,170883000.0,76845000.0,113263000.0,154006000.0,18840000.0,36200000.0
,grossProfitRatio,0.281590178792123,0.18267070779105,0.252383721837098,0.313666784796308,0.0501968975972632,0.120617615503029
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,30469000.0,32747000.0,20105000.0,21829000.0,22032000.0,21497000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-3287000.0,-3805000.0,907000.0,674000.0,-1047000.0,-244000.0
,operatingExpenses,48545000.0,46950000.0,36288000.0,36644000.0,41482000.0,43052000.0
,costAndExpenses,484512000.0,390780000.0,371798000.0,373624000.0,397964000.0,306974000.0
,interestExpense,25591000.0,13831000.0,15235000.0,8132000.0,9078000.0,7619000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,460000.0,194000.0,202000.0,262000.0,309000.0,365000.0
,EBITDA,122798000.0,30089000.0,77177000.0,117624000.0,-22333000.0,-6487000.0
,EBITDARatio,0.202353135041608,0.0715255244547453,0.171973358468535,0.239566912294852,-0.0595035729320424,-0.0216145434190096
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,122338000.0,29895000.0,76975000.0,117362000.0,-22642000.0,-6852000.0
,operatingIncomeRatio,0.201595122353135,0.0710643608486361,0.171523242262792,0.239033292191631,-0.0603268659977299,-0.0228307155090263
,totalOtherIncomeExpensesNet,-16521000.0,64000.0,26352000.0,-12175000.0,-66330000.0,-65588000.0
,incomeBeforeTax,86129000.0,8090000.0,74587000.0,80985000.0,-113657000.0,-95815000.0
,incomeBeforeTaxRatio,0.141927988794595,0.0192309978011529,0.16620206652361,0.164943603279931,-0.302825307336101,-0.319253503575213
,incomeTaxExpense,30372000.0,8121000.0,3121000.0,16028000.0,10645000.0,30578000.0
,netIncome,57315000.0,6379000.0,69316000.0,64957000.0,-124302000.0,-126393000.0
,netIncomeRatio,0.094446733130098,0.0151637249658287,0.15445670751137,0.132299087957701,-0.331187620230096,-0.421138736913655
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.470686299468666,0.0530977134438183,0.58,0.63,-1.54,-1.57
,EPSDiluted,0.467263433365128,0.0525652224071724,0.57,0.62,-1.54,-1.57
,weightedAverageShsOut,121769000.0,120137000.0,119593000.0,103267000.0,80770000.0,80754000.0
,weightedAverageShsOutDil,122661000.0,121354000.0,120681000.0,104584000.0,80770000.0,80754000.0
