Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,23967000000.0,1.88105e+11,23775000000.0,23043000000.0,20900000000.0,32108000000.0,29885000000.0
Short-term investments,2.80265e+11,2.88038e+11,2.90914e+11,2.99424e+11,2.99136e+11,3.00143e+11,0.0
Cash and short-term investments,3.04232e+11,4.76143e+11,3.14689e+11,3.22467e+11,3.20036e+11,3.32251e+11,29885000000.0
Receivables,128000000.0,128000000.0,167000000.0,187000000.0,250000000.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,3.0436e+11,4.76271e+11,3.14856e+11,3.22654e+11,3.20286e+11,3.32251e+11,29885000000.0
Property Plant & Equipment Net,3100000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodwill and Intangible Assets,26948000000.0,27266000000.0,26844000000.0,26773000000.0,26070000000.0,28158000000.0,30065000000.0
Long-term investments,1.69952e+11,1.6446e+11,1.56741e+11,1.37451e+11,1.12197e+11,1.28089e+11,1.69005e+11
Tax assets,28973000000.0,27685000000.0,26797000000.0,49690000000.0,51192000000.0,52983000000.0,0.0
Total non-current assets,1.646798e+12,1.441112e+12,1.527609e+12,1.469423e+12,1.410924e+12,1.510279e+12,1.850497e+12
Total assets,1.951158e+12,1.917383e+12,1.842465e+12,1.792077e+12,1.73121e+12,1.84253e+12,1.880382e+12
Payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,45049000000.0,32346000000.0,44452000000.0,30701000000.0,21079000000.0,58335000000.0,58944000000.0
Total current liabilities,45770000000.0,32953000000.0,45465000000.0,31793000000.0,22314000000.0,59395000000.0,58944000000.0
Long-term debt,2.4876e+11,2.31999e+11,2.36709e+11,2.06178e+11,2.01275e+11,2.2308e+11,2.21116e+11
Total debt,2.93809e+11,2.64345e+11,2.81161e+11,2.36879e+11,2.22354e+11,2.81415e+11,2.8006e+11
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,721000000.0,607000000.0,1013000000.0,1092000000.0,1235000000.0,1060000000.0,0.0
Deposit Liabilities,1.07059e+12,1.01317e+12,9.59822e+11,9.29406e+11,9.07887e+11,8.99332e+11,9.68273e+11
Total non-current liabilities,2.54639e+11,2.36781e+11,2.41025e+11,2.092e+11,2.04618e+11,2.26556e+11,2.21116e+11
Total liabilities,1.757916e+12,1.721163e+12,1.641725e+12,1.566957e+12,1.509353e+12,1.631996e+12,1.676043e+12
Other comprehensive income,64160000000,82012000000,96952000000,110993000000,117329000000,115518000000,112273000000
Retained earnings (deficit),1.65369e+11,1.51347e+11,1.38425e+11,1.46477e+11,1.33841e+11,1.18201e+11,1.11168e+11
Total shareholders equity,1.93242e+11,1.9622e+11,2.0074e+11,2.2512e+11,2.21857e+11,2.10534e+11,2.04339e+11
Investments,4.50217e+11,4.52498e+11,4.47655e+11,4.36875e+11,4.11333e+11,4.28232e+11,1.69005e+11
Net Debt,2.69842e+11,76240000000.0,2.57386e+11,2.13836e+11,2.01454e+11,2.49307e+11,2.50175e+11
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,1.457507e+12,1.451429e+12,1.355235e+12,1.325964e+12,1.282421e+12,1.346045e+12,1.395983e+12
