Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,62133000.0,81252000.0,24352000.0,26627000.0,21147000.0,38665000.0
Short-term investments,0.0,0.0,0.0,0.0,,
Cash and short-term investments,62133000.0,81252000.0,24352000.0,26627000.0,,
Receivables,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,98165000.0,134445000.0,64692000.0,77053000.0,,
Property, Plant & Equipment Net,60866000.0,61407000.0,37054000.0,32562000.0,31075000.0,17585000.0
Goodwill and Intangible Assets,144054000.0,147193000.0,7924000.0,2961000.0,3303000.0,0.0
Long-term investments,54000000.0,94000000.0,48000000.0,60000000.0,,
Tax assets,5786000.0,2436000.0,8341000.0,5273000.0,4715000.0,7419000.0
Total non-current assets,,,,,,
Total assets,3790748000.0,3519017000.0,1683736000.0,1409669000.0,1199017000.0,881584000.0
Payables,1576000.0,1051000.0,502000.0,361000.0,243000.0,0.0
Short-term debt,0.0,0.0,0.0,0.0,,
Total current liabilities,3150635000.0,2966480000.0,1478143000.0,1161828000.0,,
Long-term debt,59000000.0,72000000.0,38000000.0,103000000.0,,
Total debt,477165000.0,423088000.0,248746000.0,226260000.0,123473000.0,87827000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,2718193000.0,2604929000.0,1258260000.0,1031528000.0,964190000.0,697581000.0
Total non-current liabilities,,,,,,
Total liabilities,3215463000.0,3043636000.0,1520546000.0,1269810000.0,1105317000.0,799357000.0
Other comprehensive income,-336000.0,3597000.0,-1542000.0,462000.0,784000.0,-2375000.0
Retained earnings (deficit),167173000.0,123537000.0,98451000.0,82859000.0,69625000.0,62169000.0
Total shareholders equity,575285000.0,475381000.0,163190000.0,139859000.0,93700000.0,82227000.0
Investments,3431757000.0,3132898000.0,1564590000.0,1302940000.0,1105879000.0,782488000.0
Net Debt,-3133000.0,,,,,
Other Assets,36032000.0,,,,,
Other Liabilities,3149059000.0,2965429000.0,1477641000.0,1161467000.0,,
