date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,6359400000.0,6818200000.0,6080500000.0,5882500000.0,6692900000.0,6505700000.0,5570400000.0,5933700000.0,6468000000.0,5968300000.0,4076800000.0,7644300000.0,7003000000.0,6069000000.0,5647400000.0,5217300000.0,4041700000.0,4289000000.0,3994100000.0,4611500000.0,4284800000.0,2393600000.0,2440500000.0,2301800000.0
,costOfRevenue,5658500000.0,5908600000.0,5284700000.0,5138300000.0,6057600000.0,6007700000.0,5107800000.0,5539100000.0,6036800000.0,5621500000.0,3749600000.0,6491100000.0,5919000000.0,5452700000.0,4996800000.0,4553600000.0,3886900000.0,3689400000.0,3373600000.0,3773700000.0,3419800000.0,1963400000.0,1964500000.0,1846500000.0
,grossProfit,700900000.0,909600000.0,795800000.0,744200000.0,635300000.0,498000000.0,462600000.0,394600000.0,431200000.0,346800000.0,327200000.0,1153200000.0,1084000000.0,616300000.0,650600000.0,663700000.0,154800000.0,599600000.0,620500000.0,837800000.0,865000000.0,430200000.0,476000000.0,455300000.0
,grossProfitRatio,0.110214800138378,0.133407644246282,0.130877394951073,0.126510837229069,0.094921483960615,0.0765482576817253,0.0830461008186127,0.0665015083337546,0.0666666666666667,0.0581069986428296,0.0802590266875981,0.150857501667909,0.154790803941168,0.101548854836052,0.115203456457839,0.127211392866042,0.0383007150456491,0.139799487059921,0.155354147367367,0.181676244172178,0.20187640029873,0.179729278074866,0.195041999590248,0.197801720392736
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,291200000.0,600000.0,-16400000.0,71600000.0,132100000.0,2200000.0,300000.0,158000000.0,268500000.0,800000.0,700000.0,660700000.0,500000.0,138900000.0,54600000.0,536200000.0,482700000.0,1085600000.0,459300000.0,267600000.0,309800000.0,118800000.0,114800000.0,114700000.0
,SellingAndMarketingExpenses,4000000.0,322000000.0,282000000.0,277000000.0,261000000.0,247000000.0,205000000.0,208000000.0,215000000.0,210000000.0,192000000.0,223000000.0,223000000.0,207000000.0,208000000.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,-48600000.0,254800000.0,248900000.0,234300000.0,229700000.0,192100000.0,6049300000.0,6656100000.0,5891400000.0,6000000.0,1000000.0,3000000.0,20000000.0,11000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,491600000.0,545200000.0,535600000.0,526600000.0,846500000.0,358600000.0,326800000.0,522700000.0,632500000.0,480700000.0,397300000.0,1125200000.0,459600000.0,550700000.0,537500000.0,752100000.0,806600000.0,1298000000.0,640100000.0,499600000.0,620200000.0,216600000.0,194600000.0,190800000.0
,costAndExpenses,4000000.0,6453800000.0,5860500000.0,5652300000.0,6606200000.0,6366300000.0,5434600000.0,6061800000.0,6669300000.0,11723700000.0,3941000000.0,6714000000.0,6142000000.0,5659000000.0,5204000000.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,0.0,151600000.0,152300000.0,163900000.0,173000000.0,144700000.0,127400000.0,0.0,0.0,0.0,-37000000.0,-46000000.0,-68000000.0,-89000000.0,-86000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,225300000.0,252200000.0,250100000.0,235000000.0,237200000.0,222300000.0,209200000.0,209000000.0,200500000.0,213900000.0,216700000.0,213900000.0,211100000.0,203700000.0,204900000.0,219100000.0,232800000.0,235200000.0,245400000.0,248000000.0,227100000.0,97800000.0,79800000.0,76100000.0
,EBITDA,434600000.0,616600000.0,510300000.0,452600000.0,26000000.0,361700000.0,345000000.0,80900000.0,-800000.0,80000000.0,146600000.0,241900000.0,835500000.0,269300000.0,318000000.0,130700000.0,-419000000.0,-463200000.0,225800000.0,586200000.0,471900000.0,311400000.0,361200000.0,340600000.0
,EBITDARatio,0.0683397804824355,0.0904344255081986,0.0839240194062988,0.0769400764980876,0.00388471365178024,0.0555973992037751,0.0619345109866437,0.0136339889107976,-0.000123685837971552,0.0134041519360622,0.0359595761381476,0.0316444932825766,0.119306011709267,0.0443730433349811,0.0563090979919963,0.0250512717305886,-0.103669248088676,-0.107997202145022,0.0565333867454495,0.127116990133362,0.110133495145631,0.13009692513369,0.1480024585126,0.147971153010687
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,209300000.0,364400000.0,260200000.0,217600000.0,-211200000.0,139400000.0,135800000.0,-128100000.0,-201300000.0,-133900000.0,-70100000.0,28000000.0,624400000.0,65600000.0,113100000.0,-88400000.0,-651800000.0,-698400000.0,-19600000.0,338200000.0,244800000.0,213600000.0,281400000.0,264500000.0
,operatingIncomeRatio,0.0329119099286096,0.0534451908128245,0.0427925335087575,0.0369910752231194,-0.031555827817538,0.0214273636964508,0.0243788596869166,-0.0215885535163557,-0.0311224489795918,-0.0224351993029841,-0.0171948587127159,0.00366285990869013,0.0891617878052263,0.0108090294941506,0.0200269150405496,-0.0169436298468557,-0.161268773041047,-0.162835159710888,-0.00490723817631006,0.0733383931475659,0.0571321882001494,0.0892379679144385,0.115304240934235,0.114910070379703
,totalOtherIncomeExpensesNet,6500000.0,25000000.0,56400000.0,-20500000.0,1400000.0,-21100000.0,-1400000.0,6200000.0,-5300000.0,-9200000.0,6400000.0,1100000.0,3000000.0,-800000.0,2600000.0,5200000.0,-3400000.0,-300000.0,6000000.0,8000000.0,20800000.0,18600000.0,36400000.0,12300000.0
,incomeBeforeTax,69200000.0,237900000.0,162700000.0,32300000.0,-382800000.0,-26400000.0,7000000.0,-208600000.0,-254100000.0,-174500000.0,-98000000.0,-6900000.0,591300000.0,-3100000.0,38000000.0,-193300000.0,-773000000.0,-802900000.0,-146700000.0,210100000.0,141900000.0,176200000.0,241500000.0,237000000.0
,incomeBeforeTaxRatio,0.0108815297040601,0.0348919069549148,0.0267576679549379,0.00549086272843179,-0.0571949379192876,-0.00405797992529628,0.00125664225190292,-0.0351551308626995,-0.0392857142857143,-0.0292378064105357,-0.0240384615384615,-0.000902633334641498,0.0844352420391261,-0.000510792552315044,0.00672876013740836,-0.0370498150384298,-0.191256154588416,-0.187199813476335,-0.0367291755339125,0.0455600130109509,0.0331170649738611,0.0736129679144385,0.0989551321450522,0.102962898601095
,incomeTaxExpense,0.0,-6200000.0,-17000000.0,3200000.0,63400000.0,7700000.0,-10400000.0,790000000.0,-94000000.0,25000000.0,5000000.0,-10000000.0,-11000000.0,5000000.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,11200000.0,186000000.0,103500000.0,-16800000.0,-509000000.0,-96900000.0,-46800000.0,-1027300000.0,-155600000.0,-128900000.0,-74600000.0,4000000.0,387700000.0,12000000.0,-2300000.0,238400000.0,-560400000.0,-502400000.0,-92400000.0,132400000.0,65400000.0,114500000.0,150900000.0,145900000.0
,netIncomeRatio,0.00176117243765135,0.0272799272535273,0.0170216265109777,-0.00285592860178496,-0.0760507403367748,-0.014894630862167,-0.00840155105557949,-0.173129750408683,-0.0240568954854669,-0.0215974398069802,-0.0182986656200942,0.000523265701241448,0.0553619877195488,0.00197726149283243,-0.000407267060948401,0.0456941329806605,-0.138654526560606,-0.117136861739333,-0.023134122831176,0.0287108316166106,0.0152632561613144,0.0478358957219251,0.0618315918869084,0.0633851768181423
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.03538,0.58935,0.32374,-0.07304,-2.87246,-0.65429,-0.34462,-9.09115,-1.41712,-1.17609,-0.6844,0.03575,3.4647,0.1086,-0.02097,2.18315,-5.16498,-4.65616,-0.85794,1.20803,0.63557,1.92114,2.43387,2.34944
,EPSDiluted,0.03538,0.58935,0.32374,-0.07304,-2.87246,-0.65429,-0.34462,-9.09115,-1.41712,-1.17609,-0.6844,0.03575,3.4647,0.1086,-0.02097,2.18315,-5.16498,-4.65616,-0.85794,1.20803,0.63557,1.92114,2.43387,2.34944
,weightedAverageShsOut,316600000.0,315600000.0,319700000.0,230000000.0,177200000.0,148100000.0,135800000.0,113000000.0,109800000.0,109600000.0,109000000.0,111900000.0,111900000.0,110500000.0,109700000.0,109200000.0,108500000.0,107900000.0,107700000.0,109600000.0,102900000.0,59600000.0,62000000.0,62100000.0
,weightedAverageShsOutDil,316600000.0,315600000.0,319700000.0,230000000.0,177200000.0,148100000.0,135800000.0,113000000.0,109800000.0,109600000.0,109000000.0,111900000.0,111900000.0,110500000.0,109700000.0,109200000.0,108500000.0,107900000.0,107700000.0,109600000.0,102900000.0,59600000.0,62000000.0,62100000.0
