Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-03-31
Cash and cash equivalents,2601730.0,35289.0,178035.0,3101682.0,805524.0,1308196.0,767494.0,2770440.0,169163.0
Short-term investments,0.0,0.0,210990.0,210990.0,1018573.0,1018573.0,1018573.0,1018573.0,0.0
Cash and short-term investments,2601730.0,35289.0,389025.0,3312672.0,1824097.0,2326769.0,1786067.0,3789013.0,169163.0
Receivables,93.0,255.0,610825.0,3508889.0,6000260.0,2461746.0,1221962.0,1454405.0,330102.0
Inventories,149482.0,158632.0,185733.0,144327.0,248218.0,238794.0,0.0,0.0,0.0
Total current assets,2831675.0,197560.0,1678967.0,7213213.0,7411168.0,5401303.0,3536497.0,5357854.0,665683.0
Property Plant & Equipment Net,28374.0,38703.0,5514085.0,13701949.0,66667975.0,63755994.0,33512775.0,26057363.0,6344373.0
Goodwill and Intangible Assets,3948102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,75000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,3976476.0,113703.0,6312894.0,14621188.0,68646928.0,64590174.0,33512775.0,26057363.0,6344373.0
Total assets,6808151.0,311263.0,7991861.0,21834401.0,76058096.0,69991477.0,37049272.0,31415217.0,7010056.0
Payables,197827.0,426154.0,294241.0,1142842.0,3042835.0,2424009.0,2384090.0,2355692.0,877511.0
Short-term debt,40998.0,1291055.0,17925000.0,1986660.0,35595.0,0.0,825000.0,7000.0,9207679.0
Total current liabilities,300412.0,1967419.0,19754406.0,4260559.0,4139356.0,6506178.0,4556476.0,3445595.0,11686510.0
Long-term debt,0.0,0.0,0.0,16625000.0,23011660.0,31547255.0,8500000.0,3826484.0,43440.0
Total debt,40998.0,1291055.0,17925000.0,18611660.0,23047255.0,31547255.0,9325000.0,3833484.0,9251119.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,0.0,6715340.0,20107415.0,25917753.0,34574698.0,10879265.0,6503494.0,3291097.0
Total liabilities,300412.0,1967419.0,26469746.0,24367974.0,30057109.0,41080876.0,15435741.0,9949089.0,14977607.0
Other comprehensive income,0.0,0.0,0.0,0.0,-552589.0,-552589.0,-552589.0,-552589.0,0.0
Retained earnings (deficit),-5676091.0,-3596408.0,-87577862.0,-71391881.0,-17280817.0,-20462406.0,-20713343.0,-20450876.0,-17478026.0
Total shareholders equity,6507739.0,-1656156.0,-18477885.0,-2533573.0,46000987.0,28910601.0,21613531.0,20900400.0,-7967551.0
Investments,0.0,75000.0,210990.0,210990.0,1018573.0,1018573.0,1018573.0,1018573.0,0.0
Net Debt,-2560732.0,1255766.0,17535975.0,15298988.0,21223158.0,29220486.0,7538933.0,44471.0,9081956.0
Other Assets,80370.0,3384.0,493384.0,247325.0,-661407.0,373994.0,528468.0,114436.0,166418.0
Other Liabilities,61587.0,250210.0,1535165.0,1131057.0,1060926.0,4082169.0,1347386.0,1082903.0,1601320.0
