date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,7747000000.0,8920000000.0,6434000000.0,1248000000.0,6527000000.0,7351000000.0,7098000000.0,8584000000.0,9019000000.0,8572000000.0,11809000000.0,6824000000.0,5807000000.0,5981000000.0,5080000000.0,4872000000.0,4847000000.0,4347000000.0,3050000000.0,3969000000.0,2177000000.0,2431000000.0,3533000000.0,4129000000.0,3492000000.0,2986000000.0,2554000000.0
,depreciationAndAmortization,1536000000.0,1365000000.0,1086000000.0,1260000000.0,1787000000.0,1970000000.0,1976000000.0,1977000000.0,1982000000.0,1954000000.0,1443000000.0,1236000000.0,1228000000.0,1163000000.0,938000000.0,932000000.0,893000000.0,850000000.0,806000000.0,803000000.0,773000000.0,792000000.0,645000000.0,626000000.0,479000000.0,454000000.0,411000000.0
,deferredIncomeTax,-18000000.0,-280000000.0,-450000000.0,-1256000000.0,-856000000.0,73000000.0,-40000000.0,648000000.0,632000000.0,1028000000.0,617000000.0,353000000.0,-360000000.0,109000000.0,-35000000.0,-88000000.0,162000000.0,-188000000.0,40000000.0,56000000.0,3000000.0,97000000.0,-38000000.0,380000000.0,-145000000.0,157000000.0,58000000.0
,stockBasedCompensation,126000000.0,201000000.0,225000000.0,219000000.0,258000000.0,236000000.0,209000000.0,227000000.0,259000000.0,354000000.0,380000000.0,241000000.0,266000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,690000000.0,-7973000000.0,-7940000000.0,1873000000.0,1013000000.0,5853000000.0,-2881000000.0,986000000.0,1293000000.0,-1857000000.0,-759000000.0,4642000000.0,308000000.0,-671000000.0,-863000000.0,-709000000.0,613000000.0,499000000.0,1269000000.0,1443000000.0,675000000.0,-1116000000.0,-850000000.0,86000000.0,402000000.0,-926000000.0,129000000.0
,accountsReceivables,882000000.0,-158000000.0,66000000.0,-141000000.0,-28000000.0,-212000000.0,-253000000.0,28000000.0,-33000000.0,-562000000.0,-41000000.0,-404000000.0,148000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,99000000.0,-183000000.0,-171000000.0,-355000000.0,-142000000.0,-250000000.0,35000000.0,-105000000.0,-286000000.0,-447000000.0,182000000.0,-50000000.0,-165000000.0,-258000000.0,-150000000.0,-79000000.0,-57000000.0,111000000.0,-49000000.0,-17000000.0,-2000000.0,-163000000.0,-12000000.0,-43000000.0,-33000000.0,-80000000.0,43000000.0
,accountsPayables,-860000000.0,1318000000.0,-289000000.0,-445000000.0,-540000000.0,1004000000.0,-250000000.0,-158000000.0,-556000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,507000000.0,-6562000000.0,1411000000.0,9351000000.0,7478000000.0,6465000000.0,612000000.0,3493000000.0,2507000000.0,1214000000.0,3071000000.0,3830000000.0,-812000000.0,-1120000000.0,-449000000.0,414000000.0,1123000000.0,510000000.0,11000000.0,-1258000000.0,-2701000000.0,-3376000000.0,-2260000000.0,-1410000000.0,-1496000000.0,-1898000000.0,-972000000.0
,otherNonCashItems,341000000.0,631000000.0,1240000000.0,949000000.0,423000000.0,1673000000.0,910000000.0,699000000.0,420000000.0,-335000000.0,477000000.0,221000000.0,153000000.0,313000000.0,376000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181000000.0,-29000000.0,41000000.0
,netCashProvidedByOperatingActivites,9844000000.0,10471000000.0,7627000000.0,7106000000.0,8796000000.0,10528000000.0,10615000000.0,10542000000.0,10645000000.0,9474000000.0,9532000000.0,8186000000.0,7571000000.0,7150000000.0,5957000000.0,6423000000.0,5968000000.0,5456000000.0,4742000000.0,4110000000.0,3585000000.0,3883000000.0,3433000000.0,4033000000.0,3463000000.0,3115000000.0,3183000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-1177000000.0,-2054000000.0,-1347000000.0,-1675000000.0,-2262000000.0,-2553000000.0,-2406000000.0,-2550000000.0,-2780000000.0,-2920000000.0,-2215000000.0,-1993000000.0,-1968000000.0,-1648000000.0,-1407000000.0,-899000000.0,-755000000.0,-812000000.0,-851000000.0,-769000000.0,-733000000.0,-1069000000.0,-863000000.0,-1093000000.0,-990000000.0,-937000000.0,-878000000.0
,acquisitionsNet,-863000000.0,-5113000000.0,99000000.0,12000000.0,197000000.0,-1926000000.0,-241000000.0,519000000.0,-1466000000.0,-573000000.0,-1539000000.0,-60000000.0,-280000000.0,-5653000000.0,-901000000.0,-637000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-13583000000.0,-4704000000.0,-7789000000.0,-16520000000.0,-15499000000.0,-15831000000.0,-17800000000.0,-14782000000.0,-14856000000.0,-5821000000.0,-4817000000.0,-2200000000.0,-244000000.0,-99000000.0,-82000000.0,-53000000.0,-46000000.0,-177000000.0,-156000000.0,-456000000.0,-508000000.0,-518000000.0,-610000000.0,-459000000.0,-623000000.0,-190000000.0,-758000000.0
,salesMaturitiesOfInvestments,13835000000.0,6973000000.0,14977000000.0,15911000000.0,16624000000.0,14079000000.0,12986000000.0,12791000000.0,5622000000.0,5647000000.0,4032000000.0,0.0,479000000.0,448000000.0,640000000.0,33000000.0,161000000.0,147000000.0,243000000.0,455000000.0,290000000.0,176000000.0,1036000000.0,1999000000.0,1302000000.0,580000000.0,856000000.0
,otherInvestingActivites,122000000.0,-56000000.0,-60000000.0,-126000000.0,-209000000.0,-40000000.0,-268000000.0,-303000000.0,-187000000.0,-93000000.0,0.0,-48000000.0,-4000000.0,-6000000.0,-62000000.0,-28000000.0,63000000.0,178000000.0,52000000.0,142000000.0,138000000.0,-179000000.0,-350000000.0,82000000.0,-175000000.0,-172000000.0,-55000000.0
