Date,2016-12,2015-12,2014-12,2013-12,2012-12
Revenue,135000000.0,135000000.0,137000000.0,126000000.0,151000000.0
Revenue Growth,,,,,
Cost of Revenue,109000000.0,107000000.0,114000000.0,102000000.0,124000000.0
Gross Profit,26000000.0,28000000.0,23000000.0,23000000.0,27000000.0
R&D Expenses,,,,,
SG&A Expense,12000000.0,10000000.0,5000000.0,5000000.0,3000000.0
Operating Expenses,13000000.0,10000000.0,5000000.0,4000000.0,6000000.0
Operating Income,13000000.0,18000000.0,17000000.0,19000000.0,21000000.0
Interest Expense,3000000.0,3000000.0,1000000.0,1000000.0,1000000.0
Earnings before Tax,10000000.0,16000000.0,16000000.0,18000000.0,20000000.0
Income Tax Expense,3000000.0,4000000.0,4000000.0,5000000.0,5000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,7000000.0,12000000.0,12000000.0,13000000.0,15000000.0
Preferred Dividends,,,,,
Net Income Com,7000000.0,12000000.0,12000000.0,13000000.0,15000000.0
EPS,0.34,0.57,0.61,0.71,0.79
EPS Diluted,0.34,0.57,0.61,0.71,0.79
Weighted Average Shs Out,21000000.0,20000000.0,19000000.0,18000000.0,18000000.0
Weighted Average Shs Out (Dil),21000000.0,20000000.0,19000000.0,18000000.0,18000000.0
Dividend per Share,,,,,
Gross Margin,0.19259259259259,0.20740740740741,0.16788321167883,0.18253968253968,0.17880794701987
EBITDA Margin,0.20740740740741,0.23703703703704,0.18978102189781,0.21428571428571,0.19205298013245
EBIT Margin,0.096296296296296,0.14074074074074,0.12408759124088,0.15079365079365,0.13907284768212
Profit Margin,0.051851851851852,0.088888888888889,0.087591240875912,0.1031746031746,0.099337748344371
Free Cash Flow margin,,,,,
EBITDA,28000000.0,32000000.0,26000000.0,27000000.0,29000000.0
EBIT,13000000,19000000,17000000,19000000,21000000
Consolidated Income,7000000.0,12000000.0,12000000.0,13000000.0,15000000.0
Earnings Before Tax Margin,0.074074074074074,0.11851851851852,0.11678832116788,0.14285714285714,0.13245033112583
Net Profit Margin,0.051851851851852,0.088888888888889,0.087591240875912,0.1031746031746,0.099337748344371
