date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,104789000.0,117019000.0,128822000.0,67724000.0,60388000.0,72956000.0,45303000.0,45982000.0,5966000.0,0.0,0.0,0.0,0.0,0.0,0.0,1052478.0,38750.0,404802.0,55774.0,540000.0,540000.0,1.0,130944.0,77973.0,1311349.0,1367557.0
,costOfRevenue,132142000.0,108599000.0,102070000.0,50470000.0,36704000.0,36718000.0,43416000.0,36383000.0,4894000.0,0.0,0.0,0.0,0.0,23078905.0,9241774.0,761081.0,0.0,443218.0,1085797.0,0.0,0.0,0.0,1989351.0,13625.0,0.0,0.0
,grossProfit,-27353000.0,8420000.0,26752000.0,17254000.0,23684000.0,36238000.0,1887000.0,9599000.0,1072000.0,0.0,0.0,0.0,0.0,-23078905.0,-9241774.0,291397.0,0.0,-38416.0,-1030023.0,0.0,540000.0,0.0,-1858407.0,64348.0,0.0,0.0
,grossProfitRatio,-0.26102930651118,0.0719541271075637,0.207666392386394,0.254769357982399,0.392197125256673,0.49671034596195,0.0416528706708165,0.208755600017398,0.17968488099229,0.0,0.0,0.0,0.0,0.0,0.0,0.276867544974812,0.0,-0.0949007168936912,-18.4677986158425,0.0,1.0,0.0,-14.1923799486804,0.825260025906403,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847000.0,0.0,1745000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,9201000.0,12785000.0,23163000.0,18872000.0,12734000.0,12045000.0,12069000.0,14001000.0,16841000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682006.0,638854.0,664560.0,862420.0,1205060.0,807711.0,762829.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,14000.0,184000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
