Date,2019-02-02,2018-02-03,2017-01-28,2016-01-30,2015-01-31,2014-02-01,2013-02-02,2012-01-28,2011-01-29,2010-01-30
Revenue,1449948000.0,1719951000.0,2070056000.0,2287788000.0,2356033000.0,2421562000.0,2453606000.0,2344199000.0,2347387000.0,2329925000.0
Revenue Growth,-0.157,-0.1691,-0.0952,-0.029,-0.0271,-0.0131,0.0467,-0.0014,0.0075,
Cost of Revenue,1126752000.0,1371408000.0,1661314000.0,1769286000.0,1803497000.0,1843418000.0,1840207000.0,1820516000.0,1811227000.0,1794453000.0
Gross Profit,323196000.0,348543000.0,408742000.0,518502000.0,552536000.0,578144000.0,613399000.0,523683000.0,536160000.0,535472000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,349082000.0,419567000.0,458786000.0,546128000.0,546636000.0,506630000.0,504400000.0,458635000.0,442296000.0,426749000.0
Operating Expenses,362187000.0,435963000.0,456397000.0,560674000.0,723695000.0,517069000.0,513874000.0,468409000.0,453698000.0,435741000.0
Operating Income,-38991000.0,-87420000.0,-47655000.0,-42172000.0,-171159000.0,61075000.0,99525000.0,55274000.0,82462000.0,99731000.0
Interest Expense,14676000.0,8058000.0,4263000.0,2826000.0,3861000.0,3046000.0,899000.0,913000.0,421000.0,588000.0
Earnings before Tax,-53300000.0,-94553000.0,-50428000.0,-42413000.0,-171871000.0,59883000.0,99980000.0,54783000.0,82248000.0,99152000.0
Income Tax Expense,164000.0,504000.0,81491000.0,-15152000.0,-3066000.0,24333000.0,39900000.0,21727000.0,32492000.0,39037000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-53464000.0,-95057000.0,-131919000.0,-27261000.0,-168805000.0,35550000.0,60080000.0,33056000.0,49756000.0,60115000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-53464000.0,-95057000.0,-131919000.0,-27261000.0,-168805000.0,35550000.0,60080000.0,33056000.0,49756000.0,60115000.0
EPS,-2.36,-4.19,-5.81,-1.2,-7.45,1.55,2.6,1.43,2.15,
EPS Diluted,-2.36,-4.19,-5.81,-1.2,-7.45,1.55,2.6,1.43,2.15,
Weighted Average Shs Out,22702132.0,22702132.0,22716132.0,22721560.0,22735849.0,22895943.0,23100000.0,23100000.0,,
Weighted Average Shs Out (Dil),22702000.0,22702000.0,22691000.0,22666000.0,22666000.0,22984000.0,23100000.0,23100000.0,23100000.0,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.2229,0.2026,0.1975,0.2266,0.2345,0.2387,0.25,0.2234,0.2284,0.2298
EBITDA Margin,-0.018,-0.043,-0.016,-0.013,-0.068,0.031,0.045,0.028,0.04,0.047
EBIT Margin,-0.0266,-0.0503,-0.0223,-0.0173,-0.0713,0.026,0.0411,0.0238,0.0352,0.0428
Profit Margin,-0.037,-0.055,-0.064,-0.012,-0.072,0.015,0.024,0.014,0.021,0.026
Free Cash Flow margin,0.0079,-0.0668,0.0207,0.0062,0.005,-0.0258,0.0462,0.0121,0.0184,0.0034
EBITDA,-26250000.0,-73456000.0,-32707000.0,-29025000.0,-159075000.0,74935000.0,110353000.0,65470000.0,94071000.0,108732000.0
EBIT,-38624000.0,-86495000.0,-46165000.0,-39587000.0,-168010000.0,62929000.0,100879000.0,55696000.0,82669000.0,99740000.0
Consolidated Income,-53464000.0,-95057000.0,-131919000.0,-27261000.0,-168805000.0,35550000.0,60080000.0,33056000.0,49756000.0,60115000.0
Earnings Before Tax Margin,-0.0368,-0.055,-0.0244,-0.0185,-0.0729,0.0247,0.0407,0.0234,0.035,0.0426
Net Profit Margin,-0.0369,-0.0553,-0.0637,-0.0119,-0.0716,0.0147,0.0245,0.0141,0.0212,0.0258
