date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY
,revenue,5736801000.0,5158509000.0,5284823000.0,4519396000.0,3974800000.0,4802309000.0,5087178000.0,4078013000.0,3830847000.0,2641976000.0,1332873000.0,1416134000.0,358613000.0,36101000.0
,costOfRevenue,3637915000.0,3316650000.0,3552849000.0,3113738000.0,2798980000.0,3344659000.0,3558573000.0,2939806000.0,2809826000.0,2017830000.0,1157516000.0,1162220000.0,292039000.0,28666000.0
,grossProfit,2098886000.0,1841859000.0,1731974000.0,1405658000.0,1175820000.0,1457650000.0,1528605000.0,1138207000.0,1021021000.0,2723618000.0,175357000.0,253914000.0,66574000.0,7435000.0
,grossProfitRatio,0.365863483847531,0.357052590196121,0.327726018449435,0.311027845313843,0.295818657542518,0.303531072240458,0.300481917479593,0.279108232367087,0.266526175542902,1.0309018704182,0.131563172185197,0.179300828876363,0.185643019076274,0.205949973684939
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,57433000.0,23029000.0,31115000.0,95000.0,110000.0,10734000.0,26297000.0,11099000.0,1110000.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,585142000.0,567140000.0,501011000.0,455772000.0,590114000.0,414364000.0,279678000.0,241419000.0,223939000.0,218569000.0,222868000.0,125855000.0,148459000.0,30781000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-23914000.0,3682000.0,5282000.0,3572000.0,2317000.0,2313000.0,1661000.0,115000.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1351208000.0,1215023000.0,1124362000.0,1042542000.0,1077405000.0,794362000.0,688781000.0,631115000.0,575911000.0,531634000.0,447404000.0,252740000.0,262391000.0,65088000.0
,costAndExpenses,4989123000.0,4531673000.0,4677211000.0,4156280000.0,3876385000.0,4139021000.0,4247354000.0,3570921000.0,3385737000.0,2549464000.0,1604920000.0,1414960000.0,554430000.0,93754000.0
,interestExpense,310102000.0,264880000.0,229582000.0,223567000.0,118330000.0,124090000.0,152660000.0,109611000.0,113806000.0,93357000.0,31824000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,651205000.0,564076000.0,540575000.0,552272000.0,470634000.0,368394000.0,382806000.0,378597000.0,293625000.0,313065000.0,217496000.0,126885000.0,114937000.0,26667000.0
,EBITDA,1398883000.0,1190912000.0,1148187000.0,915388000.0,569049000.0,1031682000.0,1222630000.0,885689000.0,738735000.0,405577000.0,-54551000.0,128059000.0,-80880000.0,-30986000.0
,EBITDARatio,0.243843737999627,0.230863608069696,0.217261202503849,0.202546534979453,0.143164184361477,0.214830407622667,0.240335604533594,0.217186409165444,0.192838555024515,0.153512749548066,-0.0409273801780065,0.0904285893849028,-0.225535605234612,-0.8583141741226
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,747678000.0,626836000.0,607612000.0,363116000.0,98415000.0,663288000.0,839824000.0,507092000.0,445110000.0,92512000.0,-272047000.0,1174000.0,-195817000.0,-57653000.0
,operatingIncomeRatio,0.130330126493842,0.121514957131993,0.114973008556767,0.0803461347489797,0.0247597363389353,0.138118559218076,0.165086419228893,0.124347813506235,0.116191014676389,0.0350162151359437,-0.204105717498967,0.000829017592967897,-0.546039881432073,-1.59699177308108
,totalOtherIncomeExpensesNet,-41003000.0,-9391000.0,-31272000.0,-6507000.0,-320000.0,18230000.0,-60030000.0,5163000.0,-48227000.0,-9164000.0,-5220000.0,-13322000.0,-653000.0,-19998000.0
,incomeBeforeTax,402567000.0,353406000.0,315283000.0,75096000.0,-59777000.0,530422000.0,580454000.0,395729000.0,287208000.0,-9605000.0,-308593000.0,-3933000.0,-179605000.0,-80379000.0
,incomeBeforeTaxRatio,0.0701727321550809,0.0685093308938688,0.0596581947966848,0.0166163797109171,-0.0150389956727383,0.110451451582978,0.114101374082055,0.0970396612271712,0.0749724538724726,-0.00363553643182224,-0.231524683897115,-0.00277727955122891,-0.500832373617242,-2.22650342095787
,incomeTaxExpense,8339000.0,-445000.0,-10000.0,8178000.0,1031000.0,3036000.0,2441000.0,-2943000.0,-1636000.0,920000.0,-132000.0,-1470000.0,-1454000.0,-1885000.0
,netIncome,373173000.0,351515000.0,347002000.0,175906000.0,105747000.0,608280000.0,637463000.0,417203000.0,294656000.0,-10525000.0,-308461000.0,-2463000.0,-178151000.0,-73479000.0
,netIncomeRatio,0.0650489706719825,0.0681427521014309,0.0656600987393523,0.0389224577797564,0.0266043574519473,0.126664069304995,0.125307783608122,0.102305461017412,0.0769166714306262,-0.00398376063976357,-0.231425649705561,-0.00173924219035769,-0.496777863602268,-2.03537298135786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.78,0.726,0.708,0.348,0.196159185088407,1.107,1.158,0.87781,0.552,-0.021,-0.63,-0.006,-0.435,-0.34811607750314
,EPSDiluted,0.774,0.72,0.705,0.345,0.194972214426697,1.098,1.149,0.87781,0.546,-0.021,-0.63,-0.006,-0.435,-0.145889214447841
,weightedAverageShsOut,478856361.0,483683684.0,489217736.0,505571426.0,539087680.0,549190516.0,549892881.0,548930752.0,534737775.0,531850674.0,488658006.0,440315647.0,408293344.0,211076146.0
,weightedAverageShsOutDil,481149141.0,486969775.0,493114070.0,508428091.0,542369590.0,553501043.0,554732697.0,548930752.0,538951561.0,531850674.0,488658006.0,440315647.0,408293344.0,503663004.0
