date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,5298600000.0,5220800000.0,4706900000.0,4334700000.0,4106900000.0,3756600000.0,3525200000.0,3366900000.0,3769900000.0,3647700000.0,3786900000.0,4278500000.0,3509000000.0,2996100000.0,2625200000.0,2272000000.0,2090400000.0,2138600000.0,2175300000.0,2105600000.0,1754000000.0,1548800000.0,1372700000.0,1166200000.0,1035700000.0,968000000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,2266900000.0,2224600000.0,2131100000.0,1909100000.0,1794300000.0,1747700000.0,1626700000.0,1592900000.0,1525400000.0,1345600000.0,1341800000.0,1356500000.0,1273100000.0,1094200000.0,964600000.0,823200000.0,785200000.0,797100000.0,808000000.0,798400000.0,681100000.0,609400000.0,527300000.0,441300000.0,419100000.0,391400000.0
,SellingAndMarketingExpenses,104200000.0,98300000.0,95400000.0,83600000.0,93200000.0,88000000.0,91600000.0,87800000.0,0.0,0.0,0.0,87800000.0,77000000.0,0.0,60800000.0,45700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,4951000000.0,4701000000.0,4082000000.0,3627000000.0,3392000000.0,3322000000.0,3236000000.0,3201000000.0,3286000000.0,3036000000.0,2938000000.0,4402000000.0,4387000000.0,3477000000.0,2667000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,822000000.0,698700000.0,340200000.0,182000000.0,153900000.0,181400000.0,222400000.0,297400000.0,399500000.0,378000000.0,406200000.0,1399400000.0,1886100000.0,1476900000.0,929200000.0,557100000.0,507500000.0,636500000.0,1086200000.0,1442500000.0,1049800000.0,1025900000.0,894600000.0,763200000.0,746400000.0,510500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,16600000.0,17400000.0,11400000.0,8800000.0,10900000.0,19500000.0,21100000.0,20300000.0,265100000.0,249500000.0,243700000.0,200100000.0,-44700000.0,38400000.0,-84200000.0,176400000.0,186300000.0,57700000.0,23800000.0,-88800000.0,34300000.0,-108400000.0,-89700000.0,-31100000.0,42200000.0,41400000.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.36690823991243,0.375,0.34712868342221,0.349989618658731,0.356716744990139,0.316829047542991,0.305089072960399,0.294722147969943,0.234409400779862,0.27134906927653,0.331458448863186,0.298165244828795,0.302308349957253,0.341844397717032,0.338183757428005,0.332086267605634,0.301903941829315,0.312821471991022,0.336459338941755,0.346742021276596,0.351482326111745,0.350400309917355,0.343775041888249,0.332190018864689,0.309452544173023,0.270144628099174
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,1944100000.0,1957800000.0,1633900000.0,1517100000.0,1465000000.0,1190200000.0,1075500000.0,992300000.0,883700000.0,989800000.0,1255200000.0,1275700000.0,1060800000.0,1024200000.0,887800000.0,754500000.0,631100000.0,669000000.0,731900000.0,730100000.0,616500000.0,542700000.0,471900000.0,387400000.0,320500000.0,261500000.0
,incomeBeforeTaxRatio,0.36690823991243,0.375,0.34712868342221,0.349989618658731,0.356716744990139,0.316829047542991,0.305089072960399,0.294722147969943,0.234409400779862,0.27134906927653,0.331458448863186,0.298165244828795,0.302308349957253,0.341844397717032,0.338183757428005,0.332086267605634,0.301903941829315,0.312821471991022,0.336459338941755,0.346742021276596,0.351482326111745,0.350400309917355,0.343775041888249,0.332190018864689,0.309452544173023,0.270144628099174
,incomeTaxExpense,451900000.0,401400000.0,434900000.0,484600000.0,491200000.0,378400000.0,344200000.0,305000000.0,280100000.0,320300000.0,391000000.0,480900000.0,333900000.0,358800000.0,303400000.0,249700000.0,207800000.0,221900000.0,244400000.0,245000000.0,211500000.0,188800000.0,162500000.0,128600000.0,100500000.0,79300000.0
,netIncome,1492200000.0,1556400000.0,1199000000.0,1032500000.0,973800000.0,811800000.0,731300000.0,687300000.0,603600000.0,669500000.0,864200000.0,794800000.0,726900000.0,665400000.0,584400000.0,505600000.0,404800000.0,447100000.0,487500000.0,485100000.0,405000000.0,353900000.0,309400000.0,258800000.0,220000000.0,182200000.0
,netIncomeRatio,0.281621560412184,0.298115231382164,0.254732414115448,0.238194108012088,0.237113151038496,0.216099664590321,0.207449222739135,0.204134366925065,0.160110347754582,0.183540313073992,0.228207768887481,0.185766039499825,0.207153035052722,0.222088715329929,0.222611610543959,0.222535211267606,0.193647148871029,0.20906200317965,0.224107019721418,0.230385638297872,0.230900798175599,0.228499483471074,0.225395206527282,0.221917338363917,0.212416722989283,0.188223140495868
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,6.66,6.68,4.95,4.35,4.03,3.34,3.01,2.82,2.50040389227882,2.76619743914985,3.18,3.53,3.31,3.06,2.68,2.3,1.84,2.02,2.18,2.17,1.81,1.575,1.37,1.105,0.9375,0.7925
,EPSDiluted,6.63,6.64,4.92,4.32,3.99,3.32,2.99,2.81,2.49616435976858,2.76079058815767,3.16,3.47,3.24,3.0,2.64,2.27,1.8,1.97,2.11,2.08,1.74,1.52,1.33,1.1,0.925,0.79
,weightedAverageShsOut,214526000.0,223148000.0,228258000.0,227581000.0,232280000.0,235830000.0,239265000.0,240418000.0,241401000.0,242029000.0,235512000.0,221446382.0,219680628.0,217766035.0,218101996.0,219492478.0,220203094.0,220552132.0,221425584.0,220961477.0,221673316.0,221366976.0,221955290.0,229296380.0,225351668.0,220576856.0
,weightedAverageShsOutDil,215603000.0,224488000.0,229654000.0,229151000.0,234222000.0,237720000.0,240555000.0,240881000.0,241811000.0,242503000.0,236416000.0,225378383.0,224315665.0,221784114.0,221557188.0,223135699.0,224067844.0,225834377.0,228971338.0,230613311.0,229874028.0,229734116.0,229322312.0,230933002.0,232275132.0,225409500.0
