Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31,2015-03-31,2014-03-31,2013-03-31,2012-03-31
Revenue,270126000.0,261253000.0,252994000.0,274428000.0,284175000.0,235470000.0,215346000.0,206474000.0
Revenue Growth,0.034,0.0326,-0.0781,-0.0343,0.2068,0.0934,0.043,
Cost of Revenue,155396000.0,134708000.0,164240000.0,172764000.0,155777000.0,132933000.0,134002000.0,117044000.0
Gross Profit,114730000.0,126545000.0,88754000.0,101664000.0,128398000.0,102537000.0,81344000.0,89430000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,87134000.0,68029000.0,63309000.0,64019000.0,49546000.0,42680000.0,26308000.0,27992000.0
Operating Expenses,510469000.0,68029000.0,63309000.0,67655000.0,49546000.0,42680000.0,34297000.0,27992000.0
Operating Income,-395739000.0,58516000.0,25445000.0,34009000.0,78852000.0,59857000.0,47047000.0,61438000.0
Interest Expense,7674000.0,17813000.0,17156000.0,8010000.0,5861000.0,9910000.0,1469000.0,1009000.0
Earnings before Tax,-416539000.0,-13448000.0,14844000.0,16508000.0,53522000.0,42704000.0,39020000.0,47465000.0
Income Tax Expense,7328000.0,9127000.0,11039000.0,12711000.0,13178000.0,12843000.0,11913000.0,10059000.0
Net Income - Non-Controlling int,13414000.0,12830000.0,7650000.0,9491000.0,8986000.0,7283000.0,6558000.0,6174000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-423867000.0,-22575000.0,3805000.0,3797000.0,40344000.0,29861000.0,27107000.0,37406000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-423867000.0,-22575000.0,3805000.0,3797000.0,40344000.0,29861000.0,27107000.0,37406000.0
EPS,-5.995,-0.363,0.064,0.066,0.743,0.655,0.687,0.957
EPS Diluted,-5.995,-0.363,0.051,0.052,0.724,0.652,0.686,0.943
Weighted Average Shs Out,65431138.0,60691584.0,57909968.0,57537708.0,49074560.0,49074560.0,,
Weighted Average Shs Out (Dil),65431138.0,60691584.0,57909968.0,57537708.0,49074560.0,49074560.0,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.4247,0.4844,0.3508,0.3705,0.4518,0.4355,0.3777,0.4331
EBITDA Margin,-1.028,0.463,0.666,0.561,0.625,0.65,0.666,0.66
EBIT Margin,-1.5136,0.0167,0.1265,0.0893,0.209,0.2234,0.188,0.2348
Profit Margin,-1.569,-0.086,0.015,0.014,0.142,0.127,0.126,0.181
Free Cash Flow margin,-0.126,-0.4007,-0.2971,0.0736,-0.5633,-0.1309,-0.2308,-0.1268
EBITDA,-277661000.0,120915000.0,168398000.0,153975000.0,177726000.0,153023000.0,143447000.0,136274000.0
EBIT,-408865000.0,4365000.0,32000000.0,24518000.0,59383000.0,52614000.0,40489000.0,48474000.0
Consolidated Income,-410453000.0,-9745000.0,11455000.0,13288000.0,49330000.0,37144000.0,33665000.0,43580000.0
Earnings Before Tax Margin,-1.542,-0.0515,0.0587,0.0602,0.1883,0.1814,0.1812,0.2299
Net Profit Margin,-1.5691,-0.0864,0.015,0.0138,0.142,0.1268,0.1259,0.1812
