Date,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31
Cash and cash equivalents,3459000.0,319312.0,3610000.0,461889.0,8557000.0
Short-term investments,13060000.0,0.0,0.0,0.0,0.0
Cash and short-term investments,16519000.0,319312.0,3610000.0,461889.0,8557000.0
Receivables,79210000.0,0.0,34548000.0,0.0,15361000.0
Inventories,17031000.0,0.0,12682000.0,0.0,6264000.0
Total current assets,53550304.0,59877198.0,18688000.0,,
Property, Plant & Equipment Net,1362000.0,0.0,1488000.0,0.0,2250000.0
Goodwill and Intangible Assets,20004000.0,0.0,693000.0,0.0,14003000.0
Long-term investments,0.0,53550304.0,0.0,59877198.0,0.0
Tax assets,0.0,0.0,1074000.0,,
Total non-current assets,0.0,0.0,5543000.0,,
Total assets,147269000.0,53899615.0,78030000.0,60425961.0,53079000.0
Payables,49690000.0,265820.0,22691000.0,180320.0,6951000.0
Short-term debt,5432000.0,959000.0,1381000.0,0.0,2571000.0
Total current liabilities,92748000.0,1511066.0,50487000.0,270320.0,35046000.0
Long-term debt,0.0,0.0,4491000.0,0.0,381000.0
Total debt,959000.0,0.0,2952000.0,,
Deferred revenue,0.0,0.0,21788000.0,,
Tax Liabilities,0.0,0.0,2635000.0,,
Deposit Liabilities,0.0,0.0,0.0,,
Total non-current liabilities,0.0,0.0,5543000.0,,
Total liabilities,100264000.0,1511066.0,64519000.0,270320.0,40589000.0
Other comprehensive income,0.0,0.0,0.0,,
Retained earnings (deficit),-72333000.0,-2157820.0,-52808000.0,-392286.0,-65208.0
Total shareholders equity,47802000.0,5000001.0,-54256000.0,5000001.0,12490000.0
Investments,0.0,53550304.0,0.0,59877198.0,0.0
Net Debt,1973000.0,639688.0,2262000.0,-461889.0,-5605000.0
Other Assets,6771000.0,29999.0,7239000.0,86874.0,4209000.0
Other Liabilities,37626000.0,286246.0,26415000.0,90000.0,25524000.0
