date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2009-02-24_FY,2008-12-31_FY,2008-02-19_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,revenue,1269573000.0,1410395000.0,1320886000.0,1100816000.0,982530000.0,959125000.0,780959000.0,652481000.0,584446000.0,536402000.0,483939000.0,417410000.0,474436000.0,474436000.0,392737000.0,392737000.0,352758000.0,320934000.0,282197000.0,241517000.0,226072000.0,227500000.0,214907000.0,170843000.0,130438000.0,190402000.0,157098000.0,148100000.0,135000000.0,95300000.0
,costOfRevenue,12166000.0,1122510000.0,1054847000.0,864302000.0,767292000.0,768705000.0,601956000.0,504821000.0,446774000.0,268961000.0,244509000.0,144727000.0,11465000.0,168048000.0,0.0,222062000.0,193980000.0,176464000.0,159054000.0,139805000.0,135506000.0,136494000.0,124570000.0,101078000.0,78890000.0,108438000.0,93879000.0,62400000.0,59500000.0,41500000.0
,grossProfit,1257407000.0,287885000.0,266039000.0,236514000.0,215238000.0,190420000.0,179003000.0,147660000.0,137672000.0,267441000.0,239430000.0,272683000.0,462971000.0,306388000.0,392737000.0,170675000.0,158778000.0,144470000.0,123143000.0,101712000.0,90566000.0,91006000.0,90337000.0,69765000.0,51548000.0,81964000.0,63219000.0,85700000.0,75500000.0,53800000.0
,grossProfitRatio,0.990417250524389,0.204116577270906,0.201409508466287,0.214853345154867,0.21906506671552,0.198535123159129,0.229209215848719,0.226305440311672,0.235559829308439,0.498583152188098,0.494752437807244,0.653273759612851,0.975834464501008,0.645794164017908,1.0,0.434578356508299,0.450104604289626,0.450154860500913,0.436372463208326,0.421138056534323,0.400606886301709,0.400026373626374,0.420353920533068,0.408357380753089,0.39519158527423,0.430478671442527,0.402417599205591,0.578663065496286,0.559259259259259,0.564533053515215
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,34912000.0,45440000.0,35180000.0,29578000.0,25392000.0,21483000.0,15736000.0,12619000.0,11309000.0,130651000.0,129108000.0,118804000.0,0.0,116504000.0,0.0,96488000.0,86382000.0,78490000.0,73492000.0,64573000.0,58104000.0,65848000.0,54531000.0,42339000.0,35995000.0,72917000.0,60117000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1195649000.0,169062000.0,144008000.0,127842000.0,112817000.0,108648000.0,82597000.0,63305000.0,54140000.0,190331000.0,185691000.0,172950000.0,404151000.0,171099000.0,321689000.0,329374000.0,283329000.0,258699000.0,233981000.0,206488000.0,197203000.0,203297000.0,181245000.0,146406000.0,116829000.0,183082000.0,156138000.0,52400000.0,45600000.0,49500000.0
,costAndExpenses,1207815000.0,1291572000.0,1198855000.0,992144000.0,880109000.0,877353000.0,684553000.0,568126000.0,500914000.0,459292000.0,430200000.0,317677000.0,415616000.0,339147000.0,321689000.0,551436000.0,477309000.0,435163000.0,393035000.0,346293000.0,332709000.0,339791000.0,305815000.0,247484000.0,195719000.0,291520000.0,250017000.0,114800000.0,105100000.0,91000000.0
,interestExpense,4561000.0,2711000.0,1783000.0,1209000.0,1597000.0,2047000.0,610000.0,532000.0,391000.0,619000.0,730000.0,670000.0,1236000.0,1236000.0,491000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,37125000.0,42109000.0,42183000.0,41055000.0,38210000.0,37157000.0,31133000.0,23579000.0,21021000.0,20993000.0,20450000.0,19722000.0,16615000.0,16615000.0,10824000.0,10824000.0,8934000.0,8947000.0,6817000.0,7263000.0,7461000.0,8410000.0,5783000.0,4996000.0,4346000.0,11210000.0,10523000.0,8700000.0,6400000.0,3400000.0
